,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,8,34,345482100040,16148882986,1,1,"(0.48420435190200806, 0.3975432813167572)","(0.42834046483039856, 0.4167913794517517)",1,1,3.0386199951171875,2.934921264648437,"(-17.10130500793457, -42.89678955078125, 698.3326416015625)","(43.43657684326172, -39.70631408691406, 696.7830810546875)","(-5.203045845031738, 127.86837005615234, 35.898521423339844)","(-24.561918258666992, 124.34266662597656, 34.61528778076172)",POINT (0.4562724083662033 0.4071673303842545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,34,345482116708,16148899653,1,1,"(0.4614989757537842, 0.3831910789012909)","(0.43125152587890625, 0.37651416659355164)",1,1,3.0196990966796875,2.8773345947265625,"(-17.036380767822266, -42.896446228027344, 698.8480224609375)","(43.481712341308594, -39.71006774902344, 696.5333251953125)","(-13.071282386779785, 130.497314453125, 36.85529327392578)","(-23.553129196166992, 131.72030639648438, 37.300498962402344)",POINT (0.4463752508163452 0.3798526227474213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,34,345482133374,16148916319,1,1,"(0.46071550250053406, 0.39703044295310974)","(0.4443323016166687, 0.3920477330684662)",1,1,3.030502319335937,2.862060546875,"(-17.002561569213867, -42.90270233154297, 698.9036865234375)","(43.50318145751953, -39.71987533569336, 696.3154296875)","(-13.342782020568848, 127.96231079101562, 35.93269729614258)","(-19.020174026489258, 128.87501525878906, 36.26484298706055)",POINT (0.4525239020586014 0.394539088010788),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,34,345482150042,16148932986,1,1,"(0.46220213174819946, 0.3568233251571655)","(0.44620171189308167, 0.4179254174232483)",1,1,3.0047607421875,2.90753173828125,"(-16.98419189453125, -42.912498474121094, 698.9853515625)","(43.51826095581055, -39.712799072265625, 696.233154296875)","(-12.827614784240723, 135.32713317871094, 38.61317825317383)","(-18.372350692749023, 124.13495635986328, 34.53963851928711)",POINT (0.4542019218206406 0.3873743712902069),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,34,345482166709,16148949653,1,1,"(0.46658390760421753, 0.37142717838287354)","(0.44892165064811707, 0.4355897903442383)",1,1,3.0050048828125,2.8695526123046875,"(-16.96402359008789, -42.91581726074219, 698.9327392578125)","(43.53733825683594, -39.727027893066406, 696.2593994140625)","(-11.30916976928711, 132.652099609375, 37.63962173461914)","(-17.42979621887207, 120.89933776855469, 33.36200714111328)",POINT (0.4577527791261673 0.4035084843635559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,34,345482183376,16148966319,1,1,"(0.471445232629776, 0.36741921305656433)","(0.450153648853302, 0.43425169587135315)",1,1,3.0130615234375,2.9190216064453125,"(-16.955238342285156, -42.91572570800781, 698.960205078125)","(43.542686462402344, -39.731040954589844, 696.2587890625)","(-9.624547004699707, 133.38624572753906, 37.90683364868164)","(-17.002849578857422, 121.14444732666016, 33.451210021972656)",POINT (0.460799440741539 0.4008354544639587),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,34,345482200043,16148982986,1,1,"(0.4736158549785614, 0.3611906170845032)","(0.4561042785644531, 0.4218672215938568)",1,1,2.998687744140625,2.8666534423828125,"(-16.96257209777832, -42.92232131958008, 698.9865112304688)","(43.54034423828125, -39.73587417602539, 696.2861938476562)","(-8.872350692749023, 134.52716064453125, 38.32203674316406)","(-14.940755844116211, 123.41291046142578, 34.27690124511719)",POINT (0.4648600667715073 0.39152891933918),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,34,345482216711,16148999653,1,1,"(0.47453823685646057, 0.3600880205631256)","(0.45105892419815063, 0.3958185911178589)",1,1,2.9759979248046875,2.8714141845703125,"(-16.978763580322266, -42.91520690917969, 698.9857177734375)","(43.523658752441406, -39.737056732177734, 696.2339477539062)","(-8.552704811096191, 134.7290802001953, 38.395668029785156)","(-16.689146041870117, 128.1842803955078, 36.01351547241211)",POINT (0.4627985805273056 0.3779533058404922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,34,345482233382,16149016324,1,1,"(0.47385847568511963, 0.35554084181785583)","(0.4536963105201721, 0.3954237997531891)",1,1,2.97314453125,2.8485107421875,"(-16.982749938964844, -42.908233642578125, 699.0396728515625)","(43.515953063964844, -39.72406005859375, 696.2613525390625)","(-8.78826904296875, 135.56202697753906, 38.69874572753906)","(-15.775188446044922, 128.25660705566406, 36.039817810058594)",POINT (0.4637773931026459 0.3754823207855225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,34,345482250050,16149032991,1,1,"(0.4661293029785156, 0.36847904324531555)","(0.4409838616847992, 0.3920768201351166)",1,1,2.9730224609375,2.8641815185546875,"(-17.003644943237305, -42.88819122314453, 699.0657958984375)","(43.50981140136719, -39.71857452392578, 696.4222412109375)","(-11.46670913696289, 133.19210815429688, 37.83620071411133)","(-20.180522918701172, 128.8696746826172, 36.262939453125)",POINT (0.4535565823316574 0.3802779316902161),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,34,345482266717,16149049658,1,1,"(0.4265357553958893, 0.37206941843032837)","(0.40311986207962036, 0.35088881850242615)",1,1,2.9739227294921875,2.8839111328125,"(-17.044952392578125, -42.799583435058594, 698.6314697265625)","(43.438541412353516, -39.647193908691406, 696.9456176757812)","(-25.18732452392578, 132.5344696044922, 37.59679412841797)","(-33.301788330078125, 136.41415405273438, 39.00885772705078)",POINT (0.4148278087377548 0.3614791184663773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,34,345482283384,16149066324,1,1,"(0.3845123052597046, 0.29643771052360535)","(0.33488214015960693, 0.3011855483055115)",1,1,2.9752349853515625,2.8813018798828125,"(-17.20355224609375, -42.66828155517578, 699.0550537109375)","(43.27510070800781, -39.54814147949219, 697.1578369140625)","(-39.7499885559082, 146.38803100585938, 42.639060974121094)","(-56.94865798950195, 145.51832580566406, 42.3226318359375)",POINT (0.3596972227096558 0.2988116294145584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,34,345482400059,16149182995,1,1,"(0.4261014461517334, 0.3737146854400635)","(0.3306541442871094, 0.26892441511154175)",1,1,2.9453887939453125,2.8284912109375,"(-17.06290054321289, -42.39881896972656, 697.5505981445312)","(43.47338104248047, -39.55680847167969, 696.9431762695312)","(-25.337825775146484, 132.23306274414062, 37.487205505371094)","(-58.4138069152832, 151.42764282226562, 44.47342300415039)",POINT (0.3783777952194214 0.3213195502758026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,34,345482416725,16149199661,1,1,"(0.3169998824596405, 0.17604702711105347)","(0.3046755790710449, 0.14491772651672363)",1,1,2.9552154541015625,2.8620147705078125,"(-17.076557159423828, -42.359161376953125, 698.2522583007812)","(43.32555389404297, -39.458778381347656, 696.4471435546875)","(-63.145511627197266, 168.44012451171875, 50.66543197631836)","(-67.41632843017578, 174.1421356201172, 52.74074172973633)",POINT (0.3108377307653427 0.1604823768138886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,8,34,345482433395,16149216330,1,1,"(0.3330463171005249, 0.20608244836330414)","(0.2806282341480255, 0.18998758494853973)",1,1,2.9451904296875,2.880126953125,"(-17.11595916748047, -42.26255798339844, 698.0880737304688)","(43.295223236083984, -39.39956283569336, 696.37060546875)","(-57.58483123779297, 162.93850708007812, 48.66298294067383)","(-75.74961853027344, 165.8865966796875, 49.736080169677734)",POINT (0.3068372756242752 0.1980350166559219),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,34,345482450060,16149232995,1,1,"(0.325624018907547, 0.17494019865989685)","(0.2773513197898865, 0.16361556947231293)",1,1,2.955078125,2.894317626953125,"(-17.08896827697754, -42.234046936035156, 698.0897216796875)","(43.349918365478516, -39.43690490722656, 696.4710693359375)","(-60.15692901611328, 168.64285278320312, 50.739253997802734)","(-76.88518524169922, 170.71719360351562, 51.49427032470703)",POINT (0.3014876693487167 0.1692778840661049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,8,34,345482466727,16149249661,1,1,"(0.31752559542655945, 0.17660106718540192)","(0.2583720088005066, 0.15103520452976227)",1,1,2.9660186767578125,2.870590209960937,"(-17.03588104248047, -42.14997482299805, 698.36181640625)","(43.4439697265625, -39.42999267578125, 696.728515625)","(-62.96332931518555, 168.3386688232422, 50.62841796875)","(-83.46221160888672, 173.0216064453125, 52.332847595214844)",POINT (0.287948802113533 0.1638181358575821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,8,34,345482483394,16149266328,1,1,"(0.3202509880065918, 0.17619232833385468)","(0.2608039379119873, 0.1455574333667755)",1,1,2.9541473388671875,2.888671875,"(-17.026769638061523, -42.14430236816406, 698.6047973632812)","(43.48778533935547, -39.456268310546875, 696.3707275390625)","(-62.01887893676758, 168.41351318359375, 50.655731201171875)","(-82.61945343017578, 174.0249481201172, 52.698123931884766)",POINT (0.2905274629592896 0.1608748808503151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,8,34,345482500064,16149282997,1,1,"(0.31240761280059814, 0.1967536360025406)","(0.27624061703681946, 0.14068949222564697)",1,1,2.957550048828125,2.8851470947265625,"(-16.997692108154297, -42.088287353515625, 698.6865234375)","(43.507171630859375, -39.44947814941406, 696.205810546875)","(-64.73690032958984, 164.64727783203125, 49.28491973876953)","(-77.27008819580078, 174.9166259765625, 53.02263259887695)",POINT (0.2943241149187088 0.1687215641140938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,8,34,345482516730,16149299663,1,1,"(0.31088194251060486, 0.21194225549697876)","(0.2828754186630249, 0.14711926877498627)",1,1,2.9664306640625,2.8773345947265625,"(-16.980968475341797, -42.070556640625, 698.6061401367188)","(43.50565719604492, -39.48644256591797, 696.0738525390625)","(-65.2656021118164, 161.86514282226562, 48.27235412597656)","(-74.97088623046875, 173.73886108398438, 52.59401321411133)",POINT (0.2968786805868149 0.1795307621359825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
