,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,4,34,9297200533,2076281187,1,1,"(0.46356096863746643, 0.4292528033256531)","(0.4884900450706482, 0.4411887526512146)",1,1,3.0142364501953125,2.98162841796875,"(-59.9426383972168, -17.270565032958984, 571.9910888671875)","(4.941291809082031, -12.01102352142334, 578.0450439453125)","(-12.356725692749023, 122.06009674072266, 33.78447341918945)","(-3.7179059982299805, 119.87379455566406, 32.98869323730469)",POINT (0.4760255068540573 0.4352207779884338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,34,9297217202,2076297855,1,1,"(0.46292537450790405, 0.4195965528488159)","(0.4871864914894104, 0.4365970492362976)",1,1,2.99859619140625,2.9868316650390625,"(-59.93944549560547, -17.27639389038086, 571.9918212890625)","(4.9415178298950195, -12.026159286499023, 578.0635375976562)","(-12.576977729797363, 123.828857421875, 34.42823028564453)","(-4.169623374938965, 120.71485137939453, 33.294822692871094)",POINT (0.4750559329986572 0.4280968010425568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,34,9297233868,2076314521,1,1,"(0.46219033002853394, 0.4390086531639099)","(0.4887107312679291, 0.4292125105857849)",1,1,3.006698608398437,2.9790496826171875,"(-59.94887161254883, -17.351537704467773, 571.9255981445312)","(4.935481548309326, -12.10936450958252, 578.091064453125)","(-12.83171558380127, 120.27310180664062, 33.134056091308594)","(-3.6414225101470947, 122.0674819946289, 33.78716278076172)",POINT (0.4754505306482315 0.4341105818748474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,34,9297250536,2076331188,1,1,"(0.46267563104629517, 0.4403305947780609)","(0.4855634570121765, 0.4385785758495331)",1,1,2.9835662841796875,2.978607177734375,"(-59.945152282714844, -17.475004196166992, 571.84375)","(4.937941551208496, -12.213202476501465, 578.0452880859375)","(-12.663541793823242, 120.03096771240234, 33.04594039916992)","(-4.732067108154297, 120.35189056396484, 33.1627197265625)",POINT (0.4741195440292358 0.439454585313797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,34,9297267202,2076347854,1,1,"(0.46140632033348083, 0.4308037757873535)","(0.48327451944351196, 0.44176167249679565)",1,1,2.990875244140625,2.971466064453125,"(-59.94355773925781, -17.62665557861328, 571.8077392578125)","(4.945254325866699, -12.353901863098145, 577.7305908203125)","(-13.103394508361816, 121.77600860595703, 33.681060791015625)","(-5.525263786315918, 119.76883697509766, 32.95050811767578)",POINT (0.4723404198884964 0.4362827241420746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,34,9297283874,2076364525,1,1,"(0.4639892280101776, 0.4382825791835785)","(0.48387497663497925, 0.42813098430633545)",1,1,2.97576904296875,2.9473114013671875,"(-59.931556701660156, -17.751482009887695, 571.7275390625)","(4.958313941955566, -12.503292083740234, 577.7213134765625)","(-12.20832347869873, 120.4061050415039, 33.18246841430664)","(-5.3171892166137695, 122.26557922363281, 33.859256744384766)",POINT (0.4739321023225784 0.433206781744957),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,34,9297300540,2076381191,1,1,"(0.4634072780609131, 0.4409928321838379)","(0.4842000901699066, 0.4423618018627167)",1,1,2.982162475585937,2.9546356201171875,"(-59.90642166137695, -17.851282119750977, 571.750732421875)","(4.988158702850342, -12.590639114379883, 577.6199951171875)","(-12.409993171691895, 119.90966033935547, 33.00178909301758)","(-5.2045111656188965, 119.65890502929688, 32.91050720214844)",POINT (0.4738036841154098 0.4416773170232773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,34,9297317208,2076397858,1,1,"(0.4604215919971466, 0.44155073165893555)","(0.4850975275039673, 0.42980504035949707)",1,1,2.9700164794921875,2.961700439453125,"(-59.8681640625, -17.910205841064453, 571.831787109375)","(5.03729772567749, -12.675397872924805, 577.969970703125)","(-13.4446439743042, 119.80747985839844, 32.96458053588867)","(-4.893527030944824, 121.95895385742188, 33.747650146484375)",POINT (0.472759559750557 0.4356778860092163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,34,9297333875,2076414525,1,1,"(0.46036526560783386, 0.4453573524951935)","(0.48735877871513367, 0.43742796778678894)",1,1,2.987335205078125,2.9664764404296875,"(-59.81735610961914, -17.88892364501953, 571.8321533203125)","(5.083078384399414, -12.667566299438477, 578.006591796875)","(-13.464155197143555, 119.11019897460938, 32.710819244384766)","(-4.10991907119751, 120.56265258789062, 33.239437103271484)",POINT (0.4738620221614838 0.4413926601409912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,34,9297350543,2076431192,1,1,"(0.4630603492259979, 0.4393922984600067)","(0.4844650328159332, 0.44118618965148926)",1,1,2.9832916259765625,2.9476470947265625,"(-59.74583053588867, -17.80919647216797, 571.8450927734375)","(5.142090797424316, -12.577232360839844, 577.8208618164062)","(-12.530219078063965, 120.20282745361328, 33.10849380493164)","(-5.112706661224365, 119.87423706054688, 32.988895416259766)",POINT (0.4737626910209656 0.440289244055748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
