,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,36,34,343035859704,1851254269,1,1,"(0.5360315442085266, 0.6334018111228943)","(0.5260692238807678, 0.6086093187332153)",1,1,2.7356414794921875,2.71905517578125,"(-105.24252319335938, 3.1601977348327637, 486.4930419921875)","(-44.20747756958008, 4.466586589813232, 498.13653564453125)","(10.830147743225098, 84.46988677978516, 20.10274314880371)","(7.387918472290039, 88.9979019165039, 21.75080108642578)",POINT (0.5310503840446472 0.6210055649280548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,36,34,343035876370,1851270935,1,1,"(0.5282149910926819, 0.629883348941803)","(0.5220067501068115, 0.6150624752044678)",1,1,2.7347564697265625,2.699066162109375,"(-105.2511978149414, 3.1500320434570312, 486.2935791015625)","(-44.26226806640625, 4.487887859344482, 497.87811279296875)","(8.129341125488281, 85.11249542236328, 20.336605072021484)","(5.984236240386963, 87.81932067871094, 21.321823120117188)",POINT (0.5251108705997467 0.6224729120731354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,36,34,343035893038,1851287602,1,1,"(0.5392956733703613, 0.6139260530471802)","(0.5252975225448608, 0.6165014505386353)",1,1,2.723785400390625,2.6985321044921875,"(-105.362548828125, 3.1481456756591797, 486.43841552734375)","(-44.3116340637207, 4.507498741149902, 497.95440673828125)","(11.957986831665039, 88.02687072753906, 21.39738655090332)","(7.121269226074219, 87.55650329589844, 21.226173400878906)",POINT (0.5322965979576111 0.6152137517929077),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,36,34,343035909709,1851304273,1,1,"(0.5449246764183044, 0.5946168303489685)","(0.5224221348762512, 0.6249285340309143)",1,1,2.6695556640625,2.71142578125,"(-105.40921783447266, 3.1194820404052734, 486.49298095703125)","(-44.34510040283203, 4.510339736938477, 497.89453125)","(13.902960777282715, 91.5534439086914, 22.680952072143555)","(6.12775993347168, 86.0174331665039, 20.665964126586914)",POINT (0.5336734056472778 0.6097726821899414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,34,343035926377,1851320940,1,1,"(0.5547472834587097, 0.6152247190475464)","(0.5281772613525391, 0.6334313750267029)",1,1,2.68621826171875,2.6904449462890625,"(-105.47941589355469, 3.084906578063965, 486.7112731933594)","(-44.361331939697266, 4.4911651611328125, 498.0455322265625)","(17.296899795532227, 87.78968811035156, 21.31106948852539)","(8.116310119628906, 84.4644775390625, 20.100778579711914)",POINT (0.5414622724056244 0.6243280470371246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,36,34,343035943044,1851337607,1,1,"(0.5596566796302795, 0.6236510276794434)","(0.5255519151687622, 0.6331012845039368)",1,1,2.7054901123046875,2.699935913085937,"(-105.55803680419922, 3.103130340576172, 486.95098876953125)","(-44.36088562011719, 4.4927778244018555, 498.01812744140625)","(18.993242263793945, 86.250732421875, 20.75094223022461)","(7.209166049957275, 84.52477264404297, 20.12273406982422)",POINT (0.5426042973995209 0.6283761560916901),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,36,34,343035959711,1851354273,1,1,"(0.5533566474914551, 0.6325847506523132)","(0.5282638669013977, 0.6192024350166321)",1,1,2.718841552734375,2.69073486328125,"(-105.52137756347656, 3.095975637435913, 486.8236083984375)","(-44.36083221435547, 4.5012311935424805, 498.0179443359375)","(16.816410064697266, 84.61910247802734, 20.157066345214844)","(8.146224021911621, 87.06322479248047, 21.04661750793457)",POINT (0.5408102571964264 0.6258935928344727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,36,34,343035976378,1851370940,1,1,"(0.553114116191864, 0.627220630645752)","(0.524448812007904, 0.6255843043327332)",1,1,2.7093963623046875,2.6671905517578125,"(-105.54920196533203, 3.113130807876587, 486.9539794921875)","(-44.34204864501953, 4.5048441886901855, 497.9367980957031)","(16.732606887817383, 85.59877014160156, 20.513696670532227)","(6.828039169311523, 85.89763641357422, 20.622419357299805)",POINT (0.538781464099884 0.6264024674892426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,36,34,343035993046,1851387607,1,1,"(0.5200355648994446, 0.625583291053772)","(0.523686945438385, 0.6295153498649597)",1,1,2.692230224609375,2.7019500732421875,"(-105.280517578125, 3.0872950553894043, 486.0312805175781)","(-44.32874298095703, 4.5104217529296875, 497.84075927734375)","(5.303131580352783, 85.89781951904297, 20.622486114501953)","(6.564769744873047, 85.17969512939453, 20.361087799072266)",POINT (0.5218612551689148 0.6275493204593658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,36,34,343036009712,1851404273,1,1,"(0.5579750537872314, 0.6138250827789307)","(0.5274434685707092, 0.6197611093521118)",1,1,2.7049560546875,2.6750030517578125,"(-105.51461029052734, 3.120288848876953, 486.88067626953125)","(-44.318931579589844, 4.5293755531311035, 497.82855224609375)","(18.412187576293945, 88.0452880859375, 21.40413475036621)","(7.86274528503418, 86.96118927001953, 21.00948143005371)",POINT (0.5427092611789703 0.6167930960655212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
