,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,12,34,334328203918,4995311070,1,1,"(0.47181761264801025, 0.5185196995735168)","(0.4857342839241028, 0.5402369499206543)",1,1,3.02569580078125,2.972320556640625,"(-81.74603271484375, 8.404043197631836, 638.1282348632812)","(-16.47829818725586, 9.180630683898926, 647.52880859375)","(-9.495511054992676, 105.70897674560547, 27.833120346069336)","(-4.672857284545898, 101.7309799194336, 26.385295867919922)",POINT (0.4787759482860565 0.5293783247470856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,34,334328220585,4995327737,1,1,"(0.46915528178215027, 0.5237952470779419)","(0.4862057864665985, 0.5443464517593384)",1,1,3.0025634765625,2.97576904296875,"(-81.7237777709961, 8.402831077575684, 638.1341552734375)","(-16.45653533935547, 9.172586441040039, 647.4949951171875)","(-10.418103218078613, 104.74263763427734, 27.481441497802734)","(-4.5094757080078125, 100.97824096679688, 26.111278533935547)",POINT (0.4776805341243744 0.5340708494186401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,34,334328237252,4995344403,1,1,"(0.4616734981536865, 0.5144879221916199)","(0.4863574504852295, 0.5528819561004639)",1,1,3.016204833984375,2.993011474609375,"(-81.6834487915039, 8.405348777770996, 638.167724609375)","(-16.413591384887695, 9.165740966796875, 647.4856567382812)","(-13.010812759399414, 106.44747924804688, 28.1019287109375)","(-4.456915378570557, 99.41477966308594, 25.542255401611328)",POINT (0.474015474319458 0.5336849391460419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,34,334328253919,4995361070,1,1,"(0.46688663959503174, 0.5244178771972656)","(0.4854421317577362, 0.540779709815979)",1,1,3.0346221923828125,2.9910888671875,"(-81.64666748046875, 8.400653839111328, 638.1541748046875)","(-16.38451385498047, 9.155162811279297, 647.7891235351562)","(-11.204270362854004, 104.62859344482422, 27.439910888671875)","(-4.774117946624756, 101.63158416748047, 26.349082946777344)",POINT (0.476164385676384 0.5325987935066223),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,34,334328270587,4995377737,1,1,"(0.46426984667778015, 0.5200379490852356)","(0.4887310564517975, 0.5397365689277649)",1,1,3.0144500732421875,2.970947265625,"(-81.59745025634766, 8.397554397583008, 638.0853271484375)","(-16.35782241821289, 9.151838302612305, 648.0692138671875)","(-12.111082077026367, 105.43087768554688, 27.731918334960938)","(-3.6343770027160645, 101.8226547241211, 26.418628692626953)",POINT (0.4765004515647888 0.5298872590065002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,34,334328287253,4995394403,1,1,"(0.46704185009002686, 0.5184205174446106)","(0.4874410927295685, 0.5260632038116455)",1,1,3.036895751953125,2.992156982421875,"(-81.57830810546875, 8.393575668334961, 638.1602172851562)","(-16.33331298828125, 9.13931941986084, 648.10546875)","(-11.150484085083008, 105.72713470458984, 27.839740753173828)","(-4.081387042999268, 104.32721710205078, 27.3302059173584)",POINT (0.4772414714097977 0.522241860628128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,34,334328303921,4995411070,1,1,"(0.4745103716850281, 0.5266305208206177)","(0.48469582200050354, 0.5444579124450684)",1,1,3.026718139648437,2.985809326171875,"(-81.56697082519531, 8.396883010864258, 638.2208862304688)","(-16.316547393798828, 9.13277816772461, 648.0018310546875)","(-8.56235122680664, 104.2232894897461, 27.292428970336914)","(-5.032745361328125, 100.95782470703125, 26.10387420654297)",POINT (0.4796030968427658 0.535544216632843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,34,334328320588,4995427737,1,1,"(0.4720712900161743, 0.5249235033988953)","(0.4892123341560364, 0.5392657518386841)",1,1,3.038192749023437,2.98760986328125,"(-81.56037902832031, 8.395200729370117, 638.2109375)","(-16.30952262878418, 9.117924690246582, 647.944580078125)","(-9.407593727111816, 104.53598022460938, 27.406187057495117)","(-3.4675986766815186, 101.90890502929688, 26.450014114379883)",POINT (0.4806418120861054 0.5320946276187897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,34,334328337259,4995444407,1,1,"(0.4691227972507477, 0.5271820425987244)","(0.48286139965057373, 0.5455828905105591)",1,1,3.03179931640625,2.994598388671875,"(-81.55680847167969, 8.396930694580078, 638.2118530273438)","(-16.299863815307617, 9.10678482055664, 647.93310546875)","(-10.429347038269043, 104.12227630615234, 27.255653381347656)","(-5.668420314788818, 100.75176239013672, 26.028888702392578)",POINT (0.4759920984506607 0.5363824665546417),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,34,334328353926,4995461074,1,1,"(0.4692517817020416, 0.5306822061538696)","(0.4889986515045166, 0.5402090549468994)",1,1,3.037216186523437,3.00067138671875,"(-81.56343078613281, 8.398595809936523, 638.2216186523438)","(-16.30084228515625, 9.103238105773926, 647.898193359375)","(-10.384652137756348, 103.48114776611328, 27.02226448059082)","(-3.5416412353515625, 101.7361068725586, 26.387121200561523)",POINT (0.4791252166032791 0.5354456305503845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
