,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,25,34,249420637312,916179439,1,1,"(0.38277730345726013, 0.21392181515693665)","(0.3842521905899048, 0.2357393354177475)",1,1,3.397933959960937,2.91888427734375,"(-18.832263946533203, -22.917598724365234, 644.1282348632812)","(51.09391403198242, -22.662525177001953, 648.1646728515625)","(-42.12306594848633, 161.08236694335938, 47.98738098144531)","(-41.61344528198242, 157.09767150878906, 46.53710174560547)",POINT (0.3835147470235825 0.2248305752873421),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,34,249420653979,916196106,1,1,"(0.38055163621902466, 0.2139853835105896)","(0.3850497305393219, 0.16783706843852997)",1,1,3.4038848876953125,2.856719970703125,"(-18.783002853393555, -22.912029266357422, 644.2114868164062)","(51.14699172973633, -22.663715362548828, 648.0512084960938)","(-42.89207077026367, 161.07073974609375, 47.98318862915039)","(-41.337886810302734, 169.49916076660156, 51.050804138183594)",POINT (0.3828006833791733 0.1909112259745598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,34,249420670647,916212773,1,1,"(0.38384974002838135, 0.21592245995998383)","(0.3819750249385834, 0.16496966779232025)",1,1,3.3966217041015625,2.856689453125,"(-18.75107192993164, -22.92605209350586, 644.09814453125)","(51.17488098144531, -22.68317413330078, 647.9530029296875)","(-41.75251007080078, 160.71694946289062, 47.85442352294922)","(-42.40027618408203, 170.0228271484375, 51.24146270751953)",POINT (0.3829123824834824 0.190446063876152),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,34,249420687314,916229440,1,1,"(0.3809874653816223, 0.21243032813072205)","(0.3827933669090271, 0.20911212265491486)",1,1,3.398956298828125,2.887542724609375,"(-18.74190330505371, -22.932470321655273, 644.0189208984375)","(51.1902961730957, -22.69043731689453, 647.9151611328125)","(-42.74148941040039, 161.35475158691406, 48.08654022216797)","(-42.11750411987305, 161.96078491210938, 48.307125091552734)",POINT (0.3818904161453247 0.2107712253928184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,34,249420703982,916246107,1,1,"(0.382876455783844, 0.2094411998987198)","(0.38897082209587097, 0.16549064218997955)",1,1,3.391632080078125,2.8442840576171875,"(-18.762346267700195, -22.966976165771484, 643.99462890625)","(51.175540924072266, -22.708683013916016, 647.8704223632812)","(-42.088802337646484, 161.90069580078125, 48.28522872924805)","(-39.98304748535156, 169.92767333984375, 51.20683288574219)",POINT (0.3859236389398575 0.1874659210443497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,34,249420720648,916262773,1,1,"(0.385946124792099, 0.21171508729457855)","(0.38683196902275085, 0.1932837814092636)",1,1,3.4173126220703125,2.844268798828125,"(-18.791820526123047, -23.00741195678711, 644.00439453125)","(51.15901184082031, -22.718894958496094, 647.8141479492188)","(-41.02814483642578, 161.48538208007812, 48.134071350097656)","(-40.722076416015625, 164.8516082763672, 49.359317779541016)",POINT (0.3863890469074249 0.2024994343519211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,34,249420737316,916279440,1,1,"(0.3837234079837799, 0.21100011467933655)","(0.3834860622882843, 0.20736654102802277)",1,1,3.3876190185546875,2.892425537109375,"(-18.82520294189453, -23.047321319580078, 643.8648681640625)","(51.13631820678711, -22.748987197875977, 647.75927734375)","(-41.79615020751953, 161.615966796875, 48.18159866333008)","(-41.878173828125, 162.27960205078125, 48.42316436767578)",POINT (0.3836047351360321 0.2091833278536797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,34,249420753981,916296105,1,1,"(0.39012566208839417, 0.214752659201622)","(0.3906451463699341, 0.19138869643211365)",1,1,3.391586303710937,2.8740997314453125,"(-18.855838775634766, -23.049266815185547, 643.82861328125)","(51.11060333251953, -22.762950897216797, 647.72802734375)","(-39.58401870727539, 160.9306182861328, 47.93215560913086)","(-39.4045295715332, 165.19773864746094, 49.48525619506836)",POINT (0.3903854042291641 0.2030706778168678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,34,249420770649,916312772,1,1,"(0.38770368695259094, 0.21956324577331543)","(0.3876977562904358, 0.16626326739788055)",1,1,3.3893585205078125,2.8371734619140625,"(-18.879810333251953, -23.052074432373047, 643.8616943359375)","(51.09518051147461, -22.780548095703125, 647.7069702148438)","(-40.42087173461914, 160.05203247070312, 47.612369537353516)","(-40.422916412353516, 169.78656005859375, 51.15545654296875)",POINT (0.3877007216215134 0.192913256585598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,34,249420787316,916329439,1,1,"(0.37989240884780884, 0.2051239311695099)","(0.38902395963668823, 0.17181669175624847)",1,1,3.38018798828125,2.8463287353515625,"(-18.893835067749023, -23.04619026184082, 643.895263671875)","(51.089942932128906, -22.781532287597656, 647.7431640625)","(-43.11985778808594, 162.68917846679688, 48.57221603393555)","(-39.96467971801758, 168.77230834960938, 50.78629684448242)",POINT (0.3844581842422485 0.1884703114628792),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
