,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,complex-seq.1,start.1,end.1,operator1.1,operator2.1,  .1,if.1,>.1,start.2,end.2,'.1,().1,      .1,cons.1,start.3,complex-seq.2,+.1,*.1,start.4,operator2.2,operator2.3,end.3,operator1.2,operator2.4,).1,).2,).3,question,code,choices
0,17,29,168767113680,4181453104,1,1,"(0.49103835225105286, 0.6182096004486084)","(0.5365064144134521, 0.5158104300498962)",1,1,3.236236572265625,3.25457763671875,"(-35.23872756958008, 5.2231831550598145, 645.928466796875)","(22.914997100830078, 6.0709733963012695, 648.3038330078125)","(-2.834810495376587, 87.44863891601562, 21.18693733215332)","(12.921517372131348, 106.20521545410156, 28.013811111450195)",POINT (0.5137723833322525 0.5670100152492523),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,29,168767130348,4181469771,1,1,"(0.4856225252151489, 0.6221734881401062)","(0.538112223148346, 0.5419884920120239)",1,1,3.24993896484375,3.250274658203125,"(-35.23248291015625, 5.215689659118652, 645.9285278320312)","(22.937036514282227, 6.054726600646973, 648.2672729492188)","(-4.711605548858643, 86.72259521484375, 20.922645568847656)","(13.478001594543457, 101.41014862060547, 26.268503189086914)",POINT (0.5118673741817474 0.5820809900760651),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,29,168767147014,4181486437,1,1,"(0.49188482761383057, 0.6152384281158447)","(0.5317502617835999, 0.5179603695869446)",1,1,3.22930908203125,3.235870361328125,"(-35.233787536621094, 5.2167744636535645, 645.9281005859375)","(22.9453125, 6.050234794616699, 648.2318115234375)","(-2.5414857864379883, 87.99288177490234, 21.385019302368164)","(11.27336597442627, 105.8114242553711, 27.87040901184082)",POINT (0.5118175446987152 0.5665993988513947),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,29,168767163682,4181503104,1,1,"(0.48308899998664856, 0.623905599117279)","(0.5345251560211182, 0.5331904292106628)",1,1,3.26153564453125,3.2534332275390625,"(-35.235130310058594, 5.229189872741699, 645.905517578125)","(22.94826889038086, 6.055582046508789, 648.2084350585938)","(-5.589554309844971, 86.4052963256836, 20.807193756103516)","(12.234931945800781, 103.02171325683594, 26.85506248474121)",POINT (0.5088070780038834 0.578548014163971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,29,168767180349,4181519771,1,1,"(0.48318853974342346, 0.6223556399345398)","(0.5282307267189026, 0.5299696922302246)",1,1,3.255645751953125,3.240707397460937,"(-35.24263381958008, 5.238041877746582, 645.9165649414062)","(22.942852020263672, 6.058744430541992, 648.290283203125)","(-5.555060386657715, 86.68920135498047, 20.91051483154297)","(10.053716659545898, 103.61165618896484, 27.069807052612305)",POINT (0.505709633231163 0.5761626660823822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,29,168767197017,4181536438,1,1,"(0.48672857880592346, 0.5566549301147461)","(0.5337979793548584, 0.45893195271492004)",1,1,3.2613677978515625,3.2485504150390625,"(-35.28269958496094, 5.295110702514648, 646.12158203125)","(22.877887725830078, 6.100518226623535, 648.0618896484375)","(-4.328310966491699, 98.72369384765625, 25.29071617126465)","(11.982949256896973, 116.62374877929688, 31.805768966674805)",POINT (0.5102632790803909 0.5077934414148331),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,29,168767213684,4181553105,1,1,"(0.4917387068271637, 0.5836899280548096)","(0.5338382720947266, 0.4872530400753021)",1,1,3.262939453125,3.232879638671875,"(-35.331947326660156, 5.307642936706543, 646.33642578125)","(22.84150505065918, 6.099531650543213, 647.9365234375)","(-2.5921244621276855, 93.77165985107422, 23.48832130432129)","(11.996931076049805, 111.43611145019531, 29.91769027709961)",POINT (0.5127884894609451 0.5354714840650558),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,29,168767230363,4181569783,1,1,"(0.49561643600463867, 0.5741434693336487)","(0.5331100225448608, 0.49643999338150024)",1,1,3.275863647460937,3.2395782470703125,"(-35.37135696411133, 5.306788444519043, 646.2044067382812)","(22.816162109375, 6.106466293334961, 647.8333740234375)","(-1.248342514038086, 95.5202865600586, 24.12481117248535)","(11.744565963745117, 109.75332641601562, 29.305198669433594)",POINT (0.5143632292747498 0.5352917313575745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,29,168767247021,4181586441,1,1,"(0.4932584762573242, 0.5761979818344116)","(0.523200511932373, 0.48027172684669495)",1,1,3.2671661376953125,3.2296600341796875,"(-35.40351104736328, 5.306191444396973, 645.9219970703125)","(22.790977478027344, 6.127307891845703, 648.043701171875)","(-2.065445899963379, 95.14395904541016, 23.98779296875)","(8.310543060302734, 112.71491241455078, 30.383079528808594)",POINT (0.5082294940948486 0.5282348543405533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,29,168767263690,4181603109,1,1,"(0.4927503764629364, 0.576818585395813)","(0.5271146297454834, 0.4955044686794281)",1,1,3.257781982421875,3.25927734375,"(-35.45501708984375, 5.309228897094727, 645.9634399414062)","(22.74817657470703, 6.142464637756348, 648.3143920898438)","(-2.241542100906372, 95.03028106689453, 23.94642448425293)","(9.666951179504395, 109.9247055053711, 29.367551803588867)",POINT (0.5099325031042099 0.5361615270376205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
