,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,complex-seq.1,start.1,end.1,operator1.1,operator2.1,  .1,if.1,>.1,start.2,end.2,'.1,().1,      .1,cons.1,start.3,complex-seq.2,+.1,*.1,start.4,operator2.2,operator2.3,end.3,operator1.2,operator2.4,).1,).2,).3,question,code,choices
0,8,29,346028986082,16695752320,1,1,"(0.4541010558605194, 0.6355799436569214)","(0.45037224888801575, 0.6815266609191895)",1,1,2.9382781982421875,2.82208251953125,"(-2.474043130874634, -81.06170654296875, 679.4398193359375)","(58.118064880371094, -77.50814819335938, 679.87548828125)","(-15.634930610656738, 84.26687622070312, 20.02891731262207)","(-16.927106857299805, 75.85079193115234, 16.96562385559082)",POINT (0.4522366523742676 0.6585533022880554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,8,29,346029002750,16695768987,1,1,"(0.4474064111709595, 0.6207560896873474)","(0.4618369936943054, 0.6345781087875366)",1,1,2.917816162109375,2.7599029541015625,"(-2.518110513687134, -81.07501220703125, 679.6689453125)","(58.085235595703125, -77.49740600585938, 680.0618896484375)","(-17.954877853393555, 86.9822006225586, 21.017141342163086)","(-12.954146385192871, 84.45037841796875, 20.095703125)",POINT (0.4546217024326324 0.627667099237442),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,8,29,346029019417,16695785654,1,1,"(0.4355177879333496, 0.5910457968711853)","(0.43472617864608765, 0.5891457200050354)",1,1,2.9342041015625,2.814117431640625,"(-2.565027952194214, -81.01445007324219, 679.5157470703125)","(58.054569244384766, -77.46943664550781, 680.474609375)","(-22.074716567993164, 92.42427825927734, 22.997880935668945)","(-22.34903907775879, 92.77233123779297, 23.124547958374023)",POINT (0.4351219832897186 0.5900957584381104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,29,346029036083,16695802320,1,1,"(0.44212815165519714, 0.5083157420158386)","(0.4289036989212036, 0.5786588788032532)",1,1,2.91302490234375,2.852020263671875,"(-2.599180221557617, -80.88728332519531, 679.515625)","(57.96875762939453, -77.32627868652344, 680.396240234375)","(-19.78397560119629, 107.57803344726562, 28.513456344604492)","(-24.366750717163086, 94.69320678710938, 23.823707580566406)",POINT (0.4355159252882004 0.5434873104095459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,29,346029052750,16695818987,1,1,"(0.45746177434921265, 0.5250200033187866)","(0.4365682601928711, 0.5589016675949097)",1,1,2.9423980712890625,2.827133178710937,"(-2.631946325302124, -80.86434936523438, 679.48974609375)","(57.906455993652344, -77.28382873535156, 680.249755859375)","(-14.470320701599121, 104.5182876586914, 27.399805068969727)","(-21.710693359375, 98.3121337890625, 25.140972137451172)",POINT (0.4470150172710419 0.5419608354568481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,29,346029069417,16695835653,1,1,"(0.44787076115608215, 0.5120713114738464)","(0.43225735425949097, 0.526745617389679)",1,1,2.9181365966796875,2.782501220703125,"(-2.6639912128448486, -80.880615234375, 679.642578125)","(57.90814208984375, -77.277587890625, 680.3007202148438)","(-17.79396629333496, 106.89012908935547, 28.263038635253906)","(-23.20456886291504, 104.20220947265625, 27.284757614135742)",POINT (0.4400640577077866 0.5194084644317627),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,29,346029086084,16695852320,1,1,"(0.4495505392551422, 0.5239240527153015)","(0.431231290102005, 0.554604172706604)",1,1,2.9283599853515625,2.810653686523437,"(-2.6990339756011963, -80.90205383300781, 679.897216796875)","(57.90027618408203, -77.28347778320312, 680.37841796875)","(-17.211856842041016, 104.71905517578125, 27.472803115844727)","(-23.560150146484375, 99.09930419921875, 25.4274959564209)",POINT (0.4403909146785736 0.5392641127109528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,29,346029102757,16695868992,1,1,"(0.44306549429893494, 0.5242080688476562)","(0.435619056224823, 0.5533901453018188)",1,1,2.9275665283203125,2.8352203369140625,"(-2.7114603519439697, -80.9193115234375, 680.075927734375)","(57.88644790649414, -77.28250122070312, 680.35498046875)","(-19.45917320251465, 104.66703033447266, 27.453880310058594)","(-22.039621353149414, 99.32171630859375, 25.50833511352539)",POINT (0.439342275261879 0.5387991070747375),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,29,346029119423,16695885658,1,1,"(0.44379720091819763, 0.5266655683517456)","(0.43236595392227173, 0.5503113865852356)",1,1,2.9083404541015625,2.7979278564453125,"(-2.7139477729797363, -80.91868591308594, 680.0248413085938)","(57.883914947509766, -77.28297424316406, 680.2784423828125)","(-19.205604553222656, 104.21688079833984, 27.290071487426758)","(-23.166940689086914, 99.88563537597656, 25.71365737915039)",POINT (0.4380815774202347 0.5384884774684906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,29,346029136091,16695902325,1,1,"(0.4432239234447479, 0.5308889150619507)","(0.430901437997818, 0.5458055734634399)",1,1,2.90380859375,2.803375244140625,"(-2.7085189819335938, -80.91445922851562, 679.9736328125)","(57.884788513183594, -77.28318786621094, 680.304443359375)","(-19.404268264770508, 103.44329833984375, 27.008487701416016)","(-23.67445182800293, 100.71098327636719, 26.0140323638916)",POINT (0.437062680721283 0.5383472442626953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,29,346029152758,16695918992,1,1,"(0.4409252107143402, 0.5188021063804626)","(0.43273288011550903, 0.5601592063903809)",1,1,2.905975341796875,2.802398681640625,"(-2.7083539962768555, -80.910888671875, 679.9227294921875)","(57.8856201171875, -77.28236389160156, 680.3297729492188)","(-20.200857162475586, 105.6572265625, 27.81435775756836)","(-23.039794921875, 98.08180236816406, 25.05708885192871)",POINT (0.4368290454149246 0.5394806563854218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,29,346029169425,16695935658,1,1,"(0.44725415110588074, 0.5355057716369629)","(0.42958980798721313, 0.5772383213043213)",1,1,2.9289093017578125,2.822738647460937,"(-2.7029061317443848, -80.90272521972656, 679.8719482421875)","(57.89512252807617, -77.2882080078125, 680.3798828125)","(-18.007638931274414, 102.59761810302734, 26.700681686401367)","(-24.128982543945312, 94.95341491699219, 23.91838264465332)",POINT (0.4384219795465469 0.5563720464706421),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,29,346029186092,16695952325,1,1,"(0.4474705159664154, 0.533047080039978)","(0.43395331501960754, 0.5508132576942444)",1,1,2.9181060791015625,2.8060760498046875,"(-2.7016735076904297, -80.9036865234375, 679.8973388671875)","(57.899383544921875, -77.28849792480469, 680.430419921875)","(-17.932659149169922, 103.0479736328125, 26.864595413208008)","(-22.616865158081055, 99.79371643066406, 25.680152893066406)",POINT (0.4407119154930115 0.5419301688671112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,29,346029202760,16695968992,1,1,"(0.45613324642181396, 0.5136111974716187)","(0.42215296626091003, 0.566896378993988)",1,1,2.89764404296875,2.8147125244140625,"(-2.7176289558410645, -80.89189147949219, 679.94873046875)","(57.90969467163086, -77.29476928710938, 680.66162109375)","(-14.930716514587402, 106.6080551147461, 28.160432815551758)","(-26.70611572265625, 96.84774780273438, 24.60791778564453)",POINT (0.439143106341362 0.5402537882328033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,29,346029219426,16695985658,1,1,"(0.3787219226360321, 0.3410550057888031)","(0.39147868752479553, 0.3928389549255371)",1,1,2.87353515625,2.8053436279296875,"(-2.7616543769836426, -80.70967102050781, 680.12646484375)","(57.820899963378906, -77.13755798339844, 680.968994140625)","(-41.75655746459961, 138.2154083251953, 39.66450881958008)","(-37.33588409423828, 128.73007202148438, 36.21214294433594)",POINT (0.3851003050804138 0.3669469803571701),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,29,346029236098,16696002329,1,1,"(0.39388298988342285, 0.22452041506767273)","(0.39180099964141846, 0.23531220853328705)",1,1,2.93865966796875,2.786346435546875,"(-2.7622203826904297, -80.48184967041016, 680.2794189453125)","(57.69090270996094, -76.88442993164062, 680.9871826171875)","(-36.50270080566406, 159.5612030029297, 47.433738708496094)","(-37.22418975830078, 157.58445739746094, 46.71425247192383)",POINT (0.3928419947624206 0.2299163118004799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,29,346029252765,16696018996,1,1,"(0.36146876215934753, 0.18655157089233398)","(0.31609344482421875, 0.18743003904819489)",1,1,2.927597045898437,2.818115234375,"(-2.8821659088134766, -80.41494750976562, 679.97216796875)","(57.6142463684082, -76.90446472167969, 681.5960693359375)","(-47.735416412353516, 166.5159912109375, 49.965110778808594)","(-63.45962905883789, 166.3551025390625, 49.906490325927734)",POINT (0.3387811034917831 0.1869908049702644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,29,346029269432,16696035662,1,1,"(0.3583191931247711, 0.19361333549022675)","(0.3169746994972229, 0.2124001532793045)",1,1,2.93499755859375,2.8210906982421875,"(-2.9467906951904297, -80.45307922363281, 680.3802490234375)","(57.54637145996094, -76.84198760986328, 681.1162719726562)","(-48.82686233520508, 165.2224884033203, 49.49428176879883)","(-63.154232025146484, 161.78128051757812, 48.24179458618164)",POINT (0.337646946310997 0.2030067443847656),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,8,29,346029286099,16696052329,1,1,"(0.3554759621620178, 0.19754457473754883)","(0.31732526421546936, 0.1771729588508606)",1,1,2.920135498046875,2.797637939453125,"(-2.96156907081604, -80.47003173828125, 680.456787109375)","(57.561920166015625, -76.8456802368164, 681.0350341796875)","(-49.81214141845703, 164.50241088867188, 49.23216247558594)","(-63.032752990722656, 168.23387145996094, 50.59040451049805)",POINT (0.3364006131887436 0.1873587667942047),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,29,346029302767,16696068996,1,1,"(0.3505832552909851, 0.1895884871482849)","(0.3170616626739502, 0.19729693233966827)",1,1,2.9141845703125,2.796005249023437,"(-2.9763660430908203, -80.47615051269531, 680.5331420898438)","(57.56793212890625, -76.83482360839844, 681.0589599609375)","(-51.50763702392578, 165.95973205566406, 49.76259994506836)","(-63.12409973144531, 164.54776000976562, 49.24870681762695)",POINT (0.3338224589824676 0.1934427097439766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,29,346029319433,16696085662,1,1,"(0.34608203172683716, 0.17454877495765686)","(0.31644368171691895, 0.18666744232177734)",1,1,2.9117889404296875,2.776107788085937,"(-2.9854702949523926, -80.47945404052734, 680.5076293945312)","(57.567108154296875, -76.8310546875, 681.0335083007812)","(-53.067481994628906, 168.7145538330078, 50.76533889770508)","(-63.33824920654297, 166.49478149414062, 49.95734786987305)",POINT (0.331262856721878 0.1806081086397171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,29,346029336101,16696102329,1,1,"(0.3479381799697876, 0.18529537320137024)","(0.31485891342163086, 0.1993979513645172)",1,1,2.915283203125,2.799911499023437,"(-2.9893569946289062, -80.47390747070312, 680.4821166992188)","(57.57041931152344, -76.830322265625, 681.1356201171875)","(-52.424251556396484, 166.74610900878906, 50.048805236816406)","(-63.8874397277832, 164.1629180908203, 49.10861587524414)",POINT (0.3313985466957092 0.1923466622829437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,29,346029352768,16696118996,1,1,"(0.34872332215309143, 0.179978609085083)","(0.31097766757011414, 0.18841540813446045)",1,1,2.902938842773437,2.7988433837890625,"(-2.9982686042785645, -80.4739990234375, 680.405517578125)","(57.55669403076172, -76.83416748046875, 681.1923217773438)","(-52.15217208862305, 167.719970703125, 50.4033203125)","(-65.23242950439453, 166.1746063232422, 49.8408088684082)",POINT (0.3298504948616028 0.1841970086097717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,29,346029369441,16696135668,1,1,"(0.3427368700504303, 0.1845473051071167)","(0.31220415234565735, 0.2020002156496048)",1,1,2.8997955322265625,2.784408569335937,"(-3.0069918632507324, -80.46234893798828, 680.277587890625)","(57.54866409301758, -76.84751892089844, 681.4267578125)","(-54.2266960144043, 166.88311767578125, 50.098724365234375)","(-64.80740356445312, 163.6862335205078, 48.93519592285156)",POINT (0.3274705111980438 0.1932737603783608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,29,346029386108,16696152335,1,1,"(0.3409559726715088, 0.18289919197559357)","(0.31843987107276917, 0.2094089686870575)",1,1,2.8912811279296875,2.8390045166015625,"(-3.013084650039673, -80.44841003417969, 680.14990234375)","(57.538185119628906, -76.85247802734375, 681.584716796875)","(-54.843849182128906, 167.18499755859375, 50.20862579345703)","(-62.64649963378906, 162.3291778564453, 48.44122314453125)",POINT (0.329697921872139 0.1961540803313255),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,29,346029402776,16696169002,1,1,"(0.28763294219970703, 0.12027159333229065)","(0.23910868167877197, 0.14111605286598206)",1,1,2.920196533203125,2.76910400390625,"(-3.20473575592041, -80.4532470703125, 680.3783569335938)","(57.30903625488281, -76.79354858398438, 681.4453735351562)","(-73.32222747802734, 178.65658569335938, 54.383907318115234)","(-90.13765716552734, 174.83847045898438, 52.99425506591797)",POINT (0.2633708119392395 0.1306938230991364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,29,346029419442,16696185668,1,1,"(0.25561854243278503, 0.15997233986854553)","(0.21693137288093567, 0.14607098698616028)",1,1,2.9136505126953125,2.8012847900390625,"(-3.338447093963623, -80.46278381347656, 680.5563354492188)","(57.128807067871094, -76.74330139160156, 681.03759765625)","(-84.41638946533203, 171.38455200195312, 51.73709487915039)","(-97.82290649414062, 173.93087768554688, 52.66388702392578)",POINT (0.2362749576568604 0.1530216634273529),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,8,29,346029436110,16696202335,1,1,"(0.2644282579421997, 0.16115199029445648)","(0.21677732467651367, 0.14185304939746857)",1,1,2.918731689453125,2.8057098388671875,"(-3.3732616901397705, -80.46296691894531, 680.3767700195312)","(57.119911193847656, -76.76860046386719, 681.16796875)","(-81.36349487304688, 171.16845703125, 51.65849685668945)","(-97.87628936767578, 174.70347595214844, 52.94511032104492)",POINT (0.2406027913093567 0.1515025198459625),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,8,29,346029452777,16696219002,1,1,"(0.2686353623867035, 0.13972723484039307)","(0.21804538369178772, 0.1550341099500656)",1,1,2.934188842773437,2.7904510498046875,"(-3.400453567504883, -80.476806640625, 680.2998046875)","(57.1041259765625, -76.78221130371094, 681.3267822265625)","(-79.90557861328125, 175.09286499023438, 53.08684158325195)","(-97.43685913085938, 172.2891082763672, 52.066280364990234)",POINT (0.2433403730392456 0.1473806723952293),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,8,29,346029469444,16696235668,1,1,"(0.2632407248020172, 0.16316227614879608)","(0.21512043476104736, 0.144183948636055)",1,1,2.9254913330078125,2.807220458984375,"(-3.4179739952087402, -80.48721313476562, 680.37646484375)","(57.101112365722656, -76.82600402832031, 681.6393432617188)","(-81.7750244140625, 170.8002166748047, 51.52450942993164)","(-98.4504623413086, 174.27651977539062, 52.78972244262695)",POINT (0.2391805797815323 0.1536731123924255),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
