,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,37,34,765161711159,1138561868,1,1,"(0.559798538684845, 0.2544943690299988)","(0.5340061783790588, 0.24217994511127472)",1,1,2.518539428710937,2.4992218017578125,"(-72.3730239868164, 24.14120864868164, 667.3171997070312)","(-2.9473793506622314, 25.65385627746582, 668.3092651367188)","(19.04224967956543, 153.67233276367188, 45.29034423828125)","(10.130341529846191, 155.92138671875, 46.10892105102539)",POINT (0.5469023585319519 0.2483371570706368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,34,765161727825,1138578534,1,1,"(0.5355061888694763, 0.3104519248008728)","(0.5148283839225769, 0.23847828805446625)",1,1,2.599761962890625,2.502914428710937,"(-72.44781494140625, 24.144214630126953, 667.3130493164062)","(-3.018611431121826, 25.66626739501953, 668.3089599609375)","(10.648633003234863, 143.45240783691406, 41.57063674926758)","(3.503922462463379, 156.59744262695312, 46.35504913330078)",POINT (0.5251672863960266 0.2744651064276695),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,34,765161744493,1138595201,1,1,"(0.541286051273346, 0.26272866129875183)","(0.5118963718414307, 0.22968336939811707)",1,1,2.5334625244140625,2.4964752197265625,"(-72.49940490722656, 24.13971710205078, 667.30078125)","(-3.059417963027954, 25.683937072753906, 668.4193115234375)","(12.64570426940918, 152.1684112548828, 44.74303436279297)","(2.4908339977264404, 158.20370483398438, 46.93965148925781)",POINT (0.5265912115573883 0.2462060153484344),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,34,765161761159,1138611867,1,1,"(0.537105143070221, 0.0959400087594986)","(0.5124263763427734, 0.18058422207832336)",1,1,2.357940673828125,2.432479858398437,"(-72.556640625, 24.13763999938965, 667.3385009765625)","(-3.1054725646972656, 25.704742431640625, 668.4554443359375)","(11.20109748840332, 182.6301727294922, 55.83014678955078)","(2.6739749908447266, 167.17100524902344, 50.2035026550293)",POINT (0.5247657597064972 0.138262115418911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,34,765161777827,1138628534,1,1,"(0.5404583811759949, 0.13707581162452698)","(0.5059967637062073, 0.15818512439727783)",1,1,2.376495361328125,2.4174957275390625,"(-72.61500549316406, 24.124988555908203, 667.3116455078125)","(-3.145359516143799, 25.71004867553711, 668.355712890625)","(12.359757423400879, 175.1172637939453, 53.095645904541016)","(0.45237836241722107, 171.2619171142578, 51.692466735839844)",POINT (0.5232275724411011 0.1476304680109024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,37,34,765161794503,1138645210,1,1,"(0.5359319448471069, 0.30629703402519226)","(0.50323486328125, 0.2021675407886505)",1,1,2.5993804931640625,2.457763671875,"(-72.6728515625, 24.115840911865234, 667.2490844726562)","(-3.1962480545043945, 25.723487854003906, 668.2693481445312)","(10.795733451843262, 144.21124267578125, 41.84680938720703)","(-0.5019317269325256, 163.22911071777344, 48.76876449584961)",POINT (0.5195834040641785 0.2542322874069214),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,34,765161811169,1138661876,1,1,"(0.5365361571311951, 0.10332709550857544)","(0.5167995095252991, 0.1797831654548645)",1,1,2.355316162109375,2.414306640625,"(-72.71649169921875, 24.096803665161133, 667.1636352539062)","(-3.242877721786499, 25.728717803955078, 668.3427734375)","(11.00450611114502, 181.28102111816406, 55.339088439941406)","(4.185013771057129, 167.31732177734375, 50.256744384765625)",POINT (0.5266678333282471 0.14155513048172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,37,34,765161827836,1138678543,1,1,"(0.5465514063835144, 0.09947757422924042)","(0.5091139674186707, 0.21824193000793457)",1,1,2.3612213134765625,2.468963623046875,"(-72.77754211425781, 24.092674255371094, 667.2493896484375)","(-3.2977237701416016, 25.738197326660156, 668.3299560546875)","(14.465018272399902, 181.98410034179688, 55.59497833251953)","(1.5294357538223267, 160.2933349609375, 47.700218200683594)",POINT (0.5278326869010925 0.1588597521185875),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,37,34,765161844503,1138695209,1,1,"(0.5339273810386658, 0.28245702385902405)","(0.5196607708930969, 0.22226035594940186)",1,1,2.5711822509765625,2.5020751953125,"(-72.83316040039062, 24.081769943237305, 667.2125244140625)","(-3.3596158027648926, 25.738046646118164, 668.1195068359375)","(10.10313606262207, 148.5653076171875, 43.431541442871094)","(5.173632621765137, 159.55943298339844, 47.43309783935547)",POINT (0.5267940759658813 0.252358689904213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,34,765161861170,1138711876,1,1,"(0.5350345969200134, 0.301943838596344)","(0.517230749130249, 0.23066963255405426)",1,1,2.58917236328125,2.4903106689453125,"(-72.87380981445312, 24.076644897460938, 667.1153564453125)","(-3.4033901691436768, 25.756160736083984, 668.0695190429688)","(10.485676765441895, 145.00628662109375, 42.13622283935547)","(4.334011554718018, 158.02359008789062, 46.87409210205078)",POINT (0.5261326730251312 0.2663067355751991),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,34,765161877838,1138728543,1,1,"(0.5430964231491089, 0.22716793417930603)","(0.5106634497642517, 0.19795425236225128)",1,1,2.5050506591796875,2.454803466796875,"(-72.91473388671875, 24.06100082397461, 667.0051879882812)","(-3.445871591567993, 25.77377700805664, 668.1305541992188)","(13.27125072479248, 158.66314697265625, 47.106842041015625)","(2.0648250579833984, 163.99859619140625, 49.04884338378906)",POINT (0.5268799364566803 0.2125610932707787),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,37,34,765161894505,1138745210,1,1,"(0.5407601594924927, 0.09441294521093369)","(0.5080181956291199, 0.24281425774097443)",1,1,2.367294311523437,2.519073486328125,"(-72.97705078125, 24.061798095703125, 667.0677490234375)","(-3.4976985454559326, 25.796241760253906, 668.0924072265625)","(12.46399211883545, 182.90907287597656, 55.93165969848633)","(1.1508288383483887, 155.8055419921875, 46.0667610168457)",POINT (0.5243891775608063 0.1686136014759541),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,37,34,765161911172,1138761876,1,1,"(0.531718373298645, 0.27580785751342773)","(0.5126041769981384, 0.20807941257953644)",1,1,2.5825958251953125,2.47088623046875,"(-73.03724670410156, 24.04412078857422, 667.02734375)","(-3.555344820022583, 25.79863929748535, 667.9930419921875)","(9.339849472045898, 149.7797088623047, 43.873531341552734)","(2.7354037761688232, 162.14939880371094, 48.37575912475586)",POINT (0.5221612751483917 0.2419436350464821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,34,765161927840,1138778544,1,1,"(0.5449272394180298, 0.30276909470558167)","(0.5153252482414246, 0.21542911231517792)",1,1,2.6033477783203125,2.4881744384765625,"(-73.08879089355469, 24.01806640625, 666.9271850585938)","(-3.609067440032959, 25.802335739135742, 668.004638671875)","(13.903828620910645, 144.85557556152344, 42.081363677978516)","(3.6756086349487305, 160.80706787109375, 47.88719940185547)",POINT (0.5301262438297272 0.2590991035103798),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,34,765161944508,1138795211,1,1,"(0.5311897397041321, 0.2992328405380249)","(0.50868821144104, 0.21348030865192413)",1,1,2.60235595703125,2.4922332763671875,"(-73.16177368164062, 23.98862075805664, 666.9991455078125)","(-3.673133134841919, 25.792640686035156, 668.0160522460938)","(9.15717601776123, 145.50143432617188, 42.316383361816406)","(1.3823480606079102, 161.16299438476562, 48.0167236328125)",POINT (0.5199389755725861 0.2563565745949745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
