,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,6,34,4355841292,4574356410,1,1,"(0.5100489258766174, 0.7307054996490479)","(0.4876505136489868, 0.6977456212043762)",1,1,2.589584350585937,2.6025543212890625,"(-21.61444854736328, -50.92268371582031, 607.1641845703125)","(40.31837844848633, -49.561561584472656, 606.1583251953125)","(3.753045082092285, 66.8426284790039, 13.686976432800293)","(-4.0088210105896, 72.87992858886719, 15.884337425231934)",POINT (0.4988497197628021 0.714225560426712),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,34,4355857959,4574373076,1,1,"(0.5061487555503845, 0.715139627456665)","(0.48452872037887573, 0.7070209980010986)",1,1,2.561752319335937,2.6155242919921875,"(-21.65483856201172, -50.90910339355469, 607.1404418945312)","(40.28076934814453, -49.496337890625, 606.122314453125)","(2.4014837741851807, 69.69383239746094, 14.724754333496094)","(-5.09063720703125, 71.18093872070312, 15.265984535217285)",POINT (0.4953387379646301 0.7110803127288818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,34,4355874626,4574389743,1,1,"(0.5115020275115967, 0.7156069874763489)","(0.48310235142707825, 0.711321234703064)",1,1,2.555694580078125,2.609725952148437,"(-21.695632934570312, -50.87140655517578, 607.2001953125)","(40.2463493347168, -49.457515716552734, 606.1885986328125)","(4.256604194641113, 69.60822296142578, 14.693591117858887)","(-5.584934234619141, 70.39325714111328, 14.979333877563477)",POINT (0.4973021894693375 0.7134641110897064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,34,4355891294,4574406410,1,1,"(0.5119420886039734, 0.7045712471008301)","(0.48110684752464294, 0.6907078623771667)",1,1,2.5589752197265625,2.631072998046875,"(-21.729896545410156, -50.83788299560547, 607.1358642578125)","(40.196800231933594, -49.439781188964844, 606.39892578125)","(4.40910530090332, 71.62967681884766, 15.429317474365234)","(-6.276439189910889, 74.16905975341797, 16.353511810302734)",POINT (0.4965244680643082 0.6976395547389984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,34,4355907964,4574423080,1,1,"(0.5053973197937012, 0.7011803984642029)","(0.47912994027137756, 0.7087955474853516)",1,1,2.538665771484375,2.615875244140625,"(-21.77080535888672, -50.80706024169922, 607.297119140625)","(40.17219161987305, -49.35693359375, 606.5248413085938)","(2.1411004066467285, 72.25079345703125, 15.655305862426758)","(-6.961512088775635, 70.85590362548828, 15.147653579711914)",POINT (0.4922636300325394 0.7049879729747772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,34,4355924632,4574439747,1,1,"(0.5157092213630676, 0.7258732318878174)","(0.4771750867366791, 0.715440034866333)",1,1,2.574447631835937,2.602325439453125,"(-21.813098907470703, -50.76789855957031, 607.4974365234375)","(40.157100677490234, -49.29265213012695, 606.6710205078125)","(5.714532375335693, 67.72775268554688, 14.009134292602539)","(-7.638951778411865, 69.63883209228516, 14.704680442810059)",POINT (0.4964421540498734 0.7206566333770752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,34,4355941300,4574456414,1,1,"(0.48347702622413635, 0.6388548016548157)","(0.45782068371772766, 0.616091251373291)",1,1,2.582015991210937,2.634307861328125,"(-21.838088989257812, -50.57939147949219, 607.8439331054688)","(40.16712188720703, -49.14200210571289, 607.306396484375)","(-5.455087661743164, 83.66705322265625, 19.810508728027344)","(-14.345941543579102, 87.83665466308594, 21.328182220458984)",POINT (0.470648854970932 0.6274730265140533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,34,4355957966,4574473080,1,1,"(0.4921659827232361, 0.5594611763954163)","(0.47900933027267456, 0.5680805444717407)",1,1,2.5480499267578125,2.677154541015625,"(-21.843725204467773, -50.377655029296875, 607.5977783203125)","(40.01535415649414, -48.890953063964844, 606.4637451171875)","(-2.4440395832061768, 98.20964813232422, 25.103670120239258)","(-7.003307819366455, 96.63084411621094, 24.52897071838379)",POINT (0.4855876564979553 0.5637708604335785),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,34,4355974634,4574489747,1,1,"(0.4977354109287262, 0.5642552375793457)","(0.47213003039360046, 0.5593089461326599)",1,1,2.56219482421875,2.6758270263671875,"(-21.842334747314453, -50.3343505859375, 607.6590576171875)","(40.03609848022461, -48.90159606933594, 607.2831420898438)","(-0.5140398740768433, 97.33153533935547, 24.78399658203125)","(-9.387237548828125, 98.2375259399414, 25.11383819580078)",POINT (0.4849327206611633 0.5617820918560028),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,34,4355991301,4574506414,1,1,"(0.49205389618873596, 0.5344483256340027)","(0.4657366871833801, 0.54555743932724)",1,1,2.556869506835937,2.683685302734375,"(-21.851221084594727, -50.311763763427734, 607.7816162109375)","(40.05577087402344, -48.874732971191406, 607.4034423828125)","(-2.4828896522521973, 102.79131317138672, 26.771175384521484)","(-11.602771759033203, 100.75643920898438, 26.030546188354492)",POINT (0.478895291686058 0.5400028824806213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
