,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,complex-seq.1,start.1,end.1,operator1.1,operator2.1,  .1,if.1,>.1,start.2,end.2,'.1,().1,      .1,cons.1,start.3,complex-seq.2,+.1,*.1,start.4,operator2.2,operator2.3,end.3,operator1.2,operator2.4,).1,).2,).3,question,code,choices
0,13,29,408842432758,2999251076,1,1,"(0.47236326336860657, 0.5894758701324463)","(0.49290749430656433, 0.6320866346359253)",1,1,2.35821533203125,2.4186553955078125,"(-55.3130989074707, 32.18613815307617, 548.5760498046875)","(6.074575901031494, 24.406734466552734, 549.346435546875)","(-11.168844223022461, 92.49237823486328, 23.022661209106445)","(-4.070289611816406, 84.71007537841797, 20.190168380737305)",POINT (0.4826353788375854 0.6107812523841858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,29,408842449425,2999267743,1,1,"(0.4738498032093048, 0.5996177792549133)","(0.5000532269477844, 0.6426215171813965)",1,1,2.373138427734375,2.44744873046875,"(-55.2718620300293, 32.23307800292969, 548.5186157226562)","(6.122095108032227, 24.41400718688965, 549.337646484375)","(-10.655200004577637, 90.64009094238281, 22.348520278930664)","(-1.6012767553329468, 82.7860336303711, 19.489856719970703)",POINT (0.4869515150785446 0.6211196482181549),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,13,29,408842466097,2999284414,1,1,"(0.48151668906211853, 0.5922143459320068)","(0.4943385720252991, 0.6398681998252869)",1,1,2.3461151123046875,2.430694580078125,"(-55.251304626464844, 32.26716613769531, 548.5895385742188)","(6.1634931564331055, 24.430879592895508, 549.3035888671875)","(-8.006095886230469, 91.99221801757812, 22.84067153930664)","(-3.575836420059204, 83.28887939453125, 19.672895431518555)",POINT (0.4879276305437088 0.6160412728786469),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,13,29,408842482764,2999301081,1,1,"(0.478607714176178, 0.5859466195106506)","(0.49719032645225525, 0.6360092163085938)",1,1,2.3291778564453125,2.407943725585937,"(-55.22458267211914, 32.28392028808594, 548.485595703125)","(6.180748462677002, 24.467941284179688, 549.2779541015625)","(-9.011228561401367, 93.136962890625, 23.257274627685547)","(-2.5904664993286133, 83.9936752319336, 19.92940902709961)",POINT (0.4878990203142166 0.6109779179096222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,29,408842499431,2999317747,1,1,"(0.4804418385028839, 0.5927850604057312)","(0.4891449213027954, 0.635498046875)",1,1,2.3444061279296875,2.3988494873046875,"(-55.23258972167969, 32.31142044067383, 548.42529296875)","(6.175202369689941, 24.499094009399414, 549.2195434570312)","(-8.377492904663086, 91.88800811767578, 22.80267333984375)","(-5.370350360870361, 84.0870132446289, 19.96338653564453)",POINT (0.4847933799028397 0.6141415536403656),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,13,29,408842516098,2999334414,1,1,"(0.4828343093395233, 0.5894596576690674)","(0.491951584815979, 0.6370204091072083)",1,1,2.3480224609375,2.4154205322265625,"(-55.253387451171875, 32.346038818359375, 548.3369140625)","(6.152438163757324, 24.529205322265625, 549.127685546875)","(-7.550838470458984, 92.49534606933594, 23.02374839782715)","(-4.400599002838135, 83.80899810791016, 19.862199783325195)",POINT (0.4873929470777512 0.6132400333881378),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,13,29,408842532766,2999351081,1,1,"(0.48400330543518066, 0.5939210653305054)","(0.4907574951648712, 0.6240454316139221)",1,1,2.340606689453125,2.4224395751953125,"(-55.27529525756836, 32.37136459350586, 548.2559814453125)","(6.1235551834106445, 24.573274612426758, 549.0447387695312)","(-7.14691686630249, 91.6805191040039, 22.727203369140625)","(-4.813180446624756, 86.17871856689453, 20.724700927734375)",POINT (0.4873804003000259 0.6089832484722137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,29,408842549432,2999367747,1,1,"(0.47927552461624146, 0.5793814063072205)","(0.48239821195602417, 0.6411461234092712)",1,1,2.3265838623046875,2.420761108398437,"(-55.307708740234375, 32.399147033691406, 548.1568603515625)","(6.091099739074707, 24.63712501525879, 548.9113159179688)","(-8.78049087524414, 94.33602142333984, 23.693687438964844)","(-7.701510906219482, 83.05548095703125, 19.587932586669922)",POINT (0.4808368682861328 0.6102637648582458),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,29,408842566100,2999384414,1,1,"(0.4776499271392822, 0.5877309441566467)","(0.4953061640262604, 0.6381515264511108)",1,1,2.3444366455078125,2.4208984375,"(-55.33212661743164, 32.41310119628906, 548.0176391601562)","(6.0669264793396, 24.67822265625, 548.844970703125)","(-9.342161178588867, 92.81106567382812, 23.138660430908203)","(-3.241499423980713, 83.6024169921875, 19.7869930267334)",POINT (0.4864780455827713 0.6129412353038788),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,13,29,408842582771,2999401085,1,1,"(0.4797433316707611, 0.585900068283081)","(0.49384835362434387, 0.6433529257774353)",1,1,2.334579467773437,2.461700439453125,"(-55.34498977661133, 32.439300537109375, 547.896728515625)","(6.04736328125, 24.71347427368164, 548.7367553710938)","(-8.618844032287598, 93.14544677734375, 23.26036262512207)","(-3.7451975345611572, 82.65245056152344, 19.44122314453125)",POINT (0.4867958426475525 0.6146264970302582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
