,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,46,34,71234864773,2185165339,1,1,"(0.5223315954208374, 0.664343535900116)","(0.4743041694164276, 0.596649706363678)",1,1,3.63275146484375,3.4296112060546875,"(-53.085018157958984, -13.371480941772461, 592.6813354492188)","(6.794280529022217, -14.254585266113281, 594.4356689453125)","(6.096491813659668, 78.81877899169922, 18.045928955078125)","(-10.498200416564941, 91.18217468261719, 22.545791625976562)",POINT (0.4983178824186325 0.630496621131897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,34,71234881439,2185182004,1,1,"(0.5189809799194336, 0.6243033409118652)","(0.47766584157943726, 0.5893836617469788)",1,1,3.6175689697265625,3.429901123046875,"(-53.027496337890625, -13.314153671264648, 592.7003173828125)","(6.8473052978515625, -14.192718505859375, 594.512939453125)","(4.938746452331543, 86.13159942626953, 20.707542419433594)","(-9.336664199829102, 92.50920867919922, 23.028812408447266)",POINT (0.4983234107494354 0.606843501329422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,46,34,71234898106,2185198671,1,1,"(0.5283305644989014, 0.6486376523971558)","(0.4749312996864319, 0.5975610613822937)",1,1,3.621368408203125,3.431381225585937,"(-52.99604797363281, -13.264920234680176, 592.8434448242188)","(6.879337787628174, -14.179950714111328, 594.65869140625)","(8.169255256652832, 81.687255859375, 19.089942932128906)","(-10.281525611877441, 91.01573181152344, 22.485206604003906)",POINT (0.5016309320926666 0.6230993568897247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,34,71234914774,2185215338,1,1,"(0.5294306874275208, 0.6431019306182861)","(0.4740837514400482, 0.5959641933441162)",1,1,3.642135620117188,3.439437866210937,"(-53.007286071777344, -13.290596008300781, 592.9107666015625)","(6.870688438415527, -14.221988677978516, 594.6492919921875)","(8.54940414428711, 82.69827270507812, 19.45792007446289)","(-10.574380874633789, 91.30738067626953, 22.591354370117188)",POINT (0.5017572194337845 0.6195330619812012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,34,71234931440,2185232004,1,1,"(0.5314233899116516, 0.6418218612670898)","(0.4752475321292877, 0.6023036241531372)",1,1,3.641815185546875,3.457000732421875,"(-53.038848876953125, -13.333155632019043, 592.9354248046875)","(6.841464519500732, -14.277220726013184, 594.54248046875)","(9.237921714782715, 82.93206787109375, 19.543027877807617)","(-10.172246932983398, 90.14954376220703, 22.16997718811035)",POINT (0.5033354610204697 0.6220627427101135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,34,71234948107,2185248671,1,1,"(0.5304856300354004, 0.6648654937744141)","(0.4785665273666382, 0.6051104664802551)",1,1,3.6563720703125,3.448150634765625,"(-53.09352493286133, -13.372127532958984, 592.9757690429688)","(6.782193183898926, -14.332303047180176, 594.621826171875)","(8.913900375366211, 78.72344207763672, 18.01120376586914)","(-9.025468826293945, 89.63692474365234, 21.983383178710938)",POINT (0.5045260787010193 0.6349879801273346),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,34,71234964775,2185265338,1,1,"(0.5336732268333435, 0.6650660634040833)","(0.47436121106147766, 0.5960724949836731)",1,1,3.652313232421875,3.4596405029296875,"(-53.161407470703125, -13.411462783813477, 593.0537109375)","(6.710381031036377, -14.355379104614258, 594.8184814453125)","(10.015283584594727, 78.68682861328125, 17.99786949157715)","(-10.478508949279785, 91.28759002685547, 22.58419418334961)",POINT (0.5040172189474106 0.6305692791938782),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,34,71234981441,2185282004,1,1,"(0.5250469446182251, 0.6560655832290649)","(0.4677821397781372, 0.5973567962646484)",1,1,3.644119262695313,3.47027587890625,"(-53.21643829345703, -13.443767547607422, 593.2124633789062)","(6.67580509185791, -14.347951889038086, 594.7801513671875)","(7.034700393676758, 80.33064270019531, 18.59617805480957)","(-12.751738548278809, 91.05303955078125, 22.498798370361328)",POINT (0.4964145421981812 0.6267111897468567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,34,71234998118,2185298680,1,1,"(0.5185205936431885, 0.6567742228507996)","(0.47232162952423096, 0.5994912981987)",1,1,3.648605346679688,3.45849609375,"(-53.243873596191406, -13.45799732208252, 593.2474365234375)","(6.642027854919434, -14.330461502075195, 594.809814453125)","(4.779685020446777, 80.20122528076172, 18.549057006835938)","(-11.18323040008545, 90.66320037841797, 22.35690689086914)",POINT (0.4954211115837097 0.6281327605247498),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,34,71235014785,2185315347,1,1,"(0.5191366076469421, 0.6575978398323059)","(0.47253331542015076, 0.5984811186790466)",1,1,3.6375732421875,3.4580841064453125,"(-53.257930755615234, -13.420930862426758, 593.383544921875)","(6.623605728149414, -14.281909942626953, 595.04541015625)","(4.992531776428223, 80.05078887939453, 18.494348526000977)","(-11.110074996948242, 90.84768676757812, 22.424097061157227)",POINT (0.4958349615335464 0.6280394792556763),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,34,71235031452,2185332013,1,1,"(0.5291299223899841, 0.665591299533844)","(0.46980175375938416, 0.6132164001464844)",1,1,3.658416748046875,3.479583740234375,"(-53.2666130065918, -13.392189025878906, 593.5202026367188)","(6.62418270111084, -14.242318153381348, 595.27099609375)","(8.445465087890625, 78.59089660644531, 17.962936401367188)","(-12.053912162780762, 88.15648651123047, 21.444515228271484)",POINT (0.4994658380746841 0.6394038498401642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,34,71235048119,2185348680,1,1,"(0.5208537578582764, 0.6574544310569763)","(0.4701862335205078, 0.6023975610733032)",1,1,3.67474365234375,3.4734649658203125,"(-53.24943542480469, -13.345406532287598, 593.6910400390625)","(6.646721363067627, -14.187021255493164, 595.4757690429688)","(5.585849285125732, 80.07698059082031, 18.50387191772461)","(-11.921066284179688, 90.13238525390625, 22.163740158081055)",POINT (0.4955199956893921 0.6299259960651398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
