,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,complex-seq.1,start.1,end.1,operator1.1,operator2.1,  .1,if.1,>.1,start.2,end.2,'.1,().1,      .1,cons.1,start.3,complex-seq.2,+.1,*.1,start.4,operator2.2,operator2.3,end.3,operator1.2,operator2.4,).1,).2,).3,question,code,choices
0,55,29,837055804941,1006899328,1,1,"(0.42561933398246765, 0.5840815901756287)","(0.4287138879299164, 0.5929908156394958)",1,1,3.096405029296875,3.019866943359375,"(-28.961164474487305, 18.42371368408203, 560.3150634765625)","(28.741107940673828, 18.444862365722656, 561.0067138671875)","(-27.320053100585938, 93.47757720947266, 23.381248474121094)","(-26.250812530517578, 91.85042572021484, 22.788986206054688)",POINT (0.427166610956192 0.5885362029075623),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,29,837055821614,1006916000,1,1,"(0.4286182224750519, 0.4099705219268799)","(0.43148717284202576, 0.41554227471351624)",1,1,3.11767578125,2.9942169189453125,"(-28.976951599121094, 18.934799194335938, 560.6626586914062)","(28.60227394104004, 18.916820526123047, 561.1748657226562)","(-26.283864974975586, 125.27666473388672, 34.95515060424805)","(-25.292579650878906, 124.2590560913086, 34.58479690551758)",POINT (0.4300526976585388 0.4127563983201981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,29,837055838281,1006932667,1,1,"(0.42827218770980835, 0.3336355984210968)","(0.41053181886672974, 0.35142791271209717)",1,1,3.112396240234375,3.02764892578125,"(-29.012683868408203, 19.180500030517578, 560.76220703125)","(28.502199172973633, 19.19385528564453, 561.0435180664062)","(-26.403423309326172, 139.21823120117188, 40.02946472167969)","(-32.53316879272461, 135.9686737060547, 38.8468017578125)",POINT (0.419402003288269 0.342531755566597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,29,837055854949,1006949334,1,1,"(0.4206066429615021, 0.3414091169834137)","(0.40971750020980835, 0.3387656807899475)",1,1,3.1100616455078125,3.035629272460937,"(-29.062034606933594, 19.16054344177246, 560.3905029296875)","(28.470897674560547, 19.209869384765625, 561.1162109375)","(-29.052061080932617, 137.7984619140625, 39.51282501220703)","(-32.814552307128906, 138.28128051757812, 39.6884765625)",POINT (0.4151620715856552 0.3400873988866806),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,29,837055871615,1006966000,1,1,"(0.42791253328323364, 0.3531825542449951)","(0.4146392345428467, 0.3472500741481781)",1,1,3.125457763671875,3.0458221435546875,"(-29.168537139892578, 19.179595947265625, 560.765625)","(28.42813491821289, 19.23935317993164, 561.4000244140625)","(-26.527698516845703, 135.64820861816406, 38.73017501831055)","(-31.11396026611328, 136.73171997070312, 39.12445831298828)",POINT (0.4212758839130402 0.3502163141965866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,29,837055888283,1006982667,1,1,"(0.42402517795562744, 0.35166773200035095)","(0.413564532995224, 0.3438861668109894)",1,1,3.10992431640625,3.0292510986328125,"(-29.24004364013672, 19.175704956054688, 560.7586669921875)","(28.353084564208984, 19.261444091796875, 561.1788330078125)","(-27.870878219604492, 135.92491149902344, 38.83076477050781)","(-31.48528480529785, 137.34608459472656, 39.34809875488281)",POINT (0.4187948554754257 0.3477769494056702),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,29,837055904950,1006999334,1,1,"(0.4328227639198303, 0.35317909717559814)","(0.4110938012599945, 0.34578737616539)",1,1,3.118194580078125,3.038604736328125,"(-29.360084533691406, 19.198795318603516, 561.0973510742188)","(28.295740127563477, 19.308502197265625, 561.2533569335938)","(-24.83108139038086, 135.6488800048828, 38.73028564453125)","(-32.338993072509766, 136.9988555908203, 39.22173309326172)",POINT (0.4219582825899124 0.3494832366704941),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,29,837055921617,1007016000,1,1,"(0.4260256290435791, 0.3500049412250519)","(0.41623637080192566, 0.33870795369148254)",1,1,3.1136932373046875,3.0212860107421875,"(-29.430587768554688, 19.214265823364258, 561.1959228515625)","(28.227069854736328, 19.369796752929688, 561.5216064453125)","(-27.17966651916504, 136.22857666015625, 38.94135665893555)","(-30.562110900878906, 138.29180908203125, 39.692344665527344)",POINT (0.4211309999227524 0.3443564474582672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,29,837055938284,1007032667,1,1,"(0.4310012459754944, 0.34697410464286804)","(0.40895476937294006, 0.3412439525127411)",1,1,3.117416381835937,3.029022216796875,"(-29.533315658569336, 19.231388092041016, 561.326171875)","(28.149368286132812, 19.402416229248047, 561.33544921875)","(-25.460466384887695, 136.78211975097656, 39.142818450927734)","(-33.07807540893555, 137.8286590576172, 39.52371597290039)",POINT (0.4199780076742172 0.3441090285778046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,29,837055954957,1007049339,1,1,"(0.42634737491607666, 0.3426238000392914)","(0.41721561551094055, 0.33200427889823914)",1,1,3.10992431640625,3.027084350585937,"(-29.594039916992188, 19.231340408325195, 561.3203125)","(28.087570190429688, 19.47832489013672, 561.725341796875)","(-27.068500518798828, 137.57664489746094, 39.4320068359375)","(-30.223751068115234, 139.51614379882812, 40.137977600097656)",POINT (0.4217814952135086 0.3373140394687653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
