,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,complex-seq.1,start.1,end.1,operator1.1,operator2.1,  .1,if.1,>.1,start.2,end.2,'.1,().1,      .1,cons.1,start.3,complex-seq.2,+.1,*.1,start.4,operator2.2,operator2.3,end.3,operator1.2,operator2.4,).1,).2,).3,question,code,choices
0,15,29,936805867238,5264269269,1,1,"(0.2379540354013443, 0.4108680486679077)","(0.16912491619586945, 0.3997696340084076)",1,1,3.2286376953125,3.2915191650390625,"(-76.5162582397461, -33.07513427734375, 564.3095703125)","(-9.218390464782715, -37.67282485961914, 560.49462890625)","(-92.16315460205078, 125.11272430419922, 34.895511627197266)","(-115.94535827636719, 127.13971710205078, 35.63325881958008)",POINT (0.2035394757986069 0.4053188413381576),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,29,936805883910,5264285940,1,1,"(0.2222156524658203, 0.37516194581985474)","(0.152538001537323, 0.3781147003173828)",1,1,3.207244873046875,3.2847900390625,"(-76.52433776855469, -33.05908203125, 564.3441162109375)","(-9.249772071838379, -37.6457633972168, 560.441650390625)","(-97.60116577148438, 131.63397216796875, 37.269073486328125)","(-121.67655944824219, 131.09471130371094, 37.072784423828125)",POINT (0.1873768270015717 0.3766383230686188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,29,936805900577,5264302606,1,1,"(0.2320098876953125, 0.40524545311927795)","(0.15641386806964874, 0.37510669231414795)",1,1,3.2642974853515625,3.284271240234375,"(-76.53164672851562, -33.06460952758789, 564.3880615234375)","(-9.25302505493164, -37.6483154296875, 560.441162109375)","(-94.2170181274414, 126.1396484375, 35.26924133300781)","(-120.33734893798828, 131.6440887451172, 37.272708892822266)",POINT (0.1942118778824806 0.390176072716713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,29,936805917244,5264319273,1,1,"(0.2278146892786026, 0.3932759463787079)","(0.1584218442440033, 0.3807416260242462)",1,1,3.256805419921875,3.299774169921875,"(-76.4971694946289, -33.066959381103516, 564.1954345703125)","(-9.23939323425293, -37.66980743408203, 560.476806640625)","(-95.66655731201172, 128.32569885253906, 36.06493377685547)","(-119.6435317993164, 130.6149139404297, 36.8981819152832)",POINT (0.193118266761303 0.387008786201477),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,29,936805933911,5264335939,1,1,"(0.22319816052913666, 0.3973664939403534)","(0.1566379815340042, 0.3684050142765045)",1,1,3.250274658203125,3.294830322265625,"(-76.50276947021484, -33.08723449707031, 564.1942749023438)","(-9.244565963745117, -37.687103271484375, 560.43310546875)","(-97.2616958618164, 127.57862091064453, 35.793033599853516)","(-120.25991821289062, 132.86805725097656, 37.718223571777344)",POINT (0.1899180710315704 0.382885754108429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,29,936805950578,5264352606,1,1,"(0.22533220052719116, 0.3998277187347412)","(0.15953820943832397, 0.37523385882377625)",1,1,3.24981689453125,3.2974090576171875,"(-76.51285552978516, -33.099605560302734, 564.228271484375)","(-9.250909805297852, -37.69313049316406, 560.3635864257812)","(-96.52433013916016, 127.12910461425781, 35.6294059753418)","(-119.25780487060547, 131.620849609375, 37.26425552368164)",POINT (0.1924352049827576 0.3875307887792587),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,29,936805967246,5264369273,1,1,"(0.22468291223049164, 0.3994164764881134)","(0.1544427126646042, 0.3868373930454254)",1,1,3.252899169921875,3.3170623779296875,"(-76.51054382324219, -33.1131477355957, 564.0379638671875)","(-9.260363578796387, -37.709144592285156, 560.2589111328125)","(-96.7486801147461, 127.20421600341797, 35.65677261352539)","(-121.0184326171875, 129.50160217285156, 36.49293899536133)",POINT (0.1895628124475479 0.3931269347667694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,29,936805983912,5264385939,1,1,"(0.23044875264167786, 0.3921774923801422)","(0.14834612607955933, 0.387742817401886)",1,1,3.26177978515625,3.3158111572265625,"(-76.53935241699219, -33.115234375, 564.07666015625)","(-9.281206130981445, -37.704708099365234, 560.1972045898438)","(-94.75643157958984, 128.52633666992188, 36.137935638427734)","(-123.12496185302734, 129.33624267578125, 36.432777404785156)",POINT (0.1893974393606186 0.3899601548910141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,29,936806000586,5264402612,1,1,"(0.2229781299829483, 0.39580535888671875)","(0.1550714075565338, 0.3763871192932129)",1,1,3.2579803466796875,3.306793212890625,"(-76.56492614746094, -33.158348083496094, 564.0072631835938)","(-9.305749893188477, -37.72811508178711, 560.1881103515625)","(-97.33770751953125, 127.86373138427734, 35.896827697753906)","(-120.80120086669922, 131.4102325439453, 37.18759536743164)",POINT (0.1890247687697411 0.3860962390899658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,29,936806017253,5264419279,1,1,"(0.22144411504268646, 0.36676105856895447)","(0.1528501808643341, 0.3945246934890747)",1,1,3.21099853515625,3.32403564453125,"(-76.58058166503906, -33.17091369628906, 563.9310302734375)","(-9.317365646362305, -37.73085021972656, 560.100830078125)","(-97.86775207519531, 133.16827392578125, 37.82753372192383)","(-121.56869506835938, 128.09762573242188, 35.98193359375)",POINT (0.1871471479535103 0.3806428760290146),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,29,936806033920,5264435945,1,1,"(0.22771529853343964, 0.38200390338897705)","(0.15849927067756653, 0.3878139853477478)",1,1,3.242706298828125,3.3161773681640625,"(-76.59838104248047, -33.2025260925293, 563.863525390625)","(-9.33949089050293, -37.757774353027344, 559.9698486328125)","(-95.7009048461914, 130.3843994140625, 36.8142204284668)","(-119.61678314208984, 129.32325744628906, 36.428016662597656)",POINT (0.1931072846055031 0.3849089443683624),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,29,936806050586,5264452611,1,1,"(0.2211640477180481, 0.36978721618652344)","(0.16204734146595, 0.37785112857818604)",1,1,3.2333526611328125,3.313873291015625,"(-76.61441040039062, -33.19291687011719, 563.8143310546875)","(-9.363096237182617, -37.754112243652344, 559.882080078125)","(-97.96452331542969, 132.6156005859375, 37.62633514404297)","(-118.3908462524414, 131.14283752441406, 37.09030532836914)",POINT (0.191605694591999 0.3738191723823547),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,29,936806067254,5264469278,1,1,"(0.2231377214193344, 0.38760796189308167)","(0.16067104041576385, 0.3808642625808716)",1,1,3.25347900390625,3.3148345947265625,"(-76.64801788330078, -33.21296691894531, 563.8151245117188)","(-9.388555526733398, -37.77899932861328, 559.872802734375)","(-97.2825698852539, 129.36090087890625, 36.44169235229492)","(-118.86638641357422, 130.592529296875, 36.890010833740234)",POINT (0.1919043809175491 0.3842361122369766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
