,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,43,34,77853797366,8803903702,1,1,"(0.6284084320068359, 0.3917068839073181)","(0.6161502599716187, 0.3469383716583252)",1,1,2.883514404296875,2.78948974609375,"(-116.78993225097656, -53.18072509765625, 610.2299194335938)","(-55.625675201416016, -51.71320724487305, 608.8360595703125)","(42.74871826171875, 128.6122589111328, 36.16925048828125)","(38.513214111328125, 136.78863525390625, 39.14521408081055)",POINT (0.6222793459892273 0.3693226277828217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,34,77853814033,8803920369,1,1,"(0.6280984282493591, 0.3925347328186035)","(0.6262796521186829, 0.33232563734054565)",1,1,2.8974761962890625,2.778793334960937,"(-116.4659652709961, -53.029911041259766, 610.7985229492188)","(-55.28071594238281, -51.627532958984375, 609.4056396484375)","(42.641578674316406, 128.4610595703125, 36.11422348022461)","(42.01314163208008, 139.45745849609375, 40.1165771484375)",POINT (0.627189040184021 0.3624301850795746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,34,77853830700,8803937035,1,1,"(0.6277744770050049, 0.3744555413722992)","(0.6265819072723389, 0.34591910243034363)",1,1,2.924407958984375,2.784332275390625,"(-116.12360382080078, -52.84859085083008, 611.1700439453125)","(-54.92089080810547, -51.53824234008789, 609.9583740234375)","(42.5296516418457, 131.76300048828125, 37.316036224365234)","(42.117610931396484, 136.97479248046875, 39.21295928955078)",POINT (0.6271781921386719 0.3601873219013214),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,34,77853847367,8803953702,1,1,"(0.6244552135467529, 0.40201637148857117)","(0.6202805042266846, 0.3334125876426697)",1,1,2.9363250732421875,2.76708984375,"(-115.78941345214844, -52.65576171875, 611.482666015625)","(-54.56650161743164, -51.40083694458008, 610.3387451171875)","(41.38276672363281, 126.72935485839844, 35.48395919799805)","(39.940303802490234, 139.2589569091797, 40.04429626464844)",POINT (0.6223678588867188 0.3677144795656204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,34,77853864035,8803970369,1,1,"(0.6389729976654053, 0.37498149275779724)","(0.6242297291755676, 0.3369622230529785)",1,1,2.9178924560546875,2.7782745361328125,"(-115.44184112548828, -52.45628356933594, 611.6339721679688)","(-54.207332611083984, -51.299198150634766, 610.7012939453125)","(46.39902114868164, 131.6669464111328, 37.281036376953125)","(41.304840087890625, 138.61065673828125, 39.808353424072266)",POINT (0.6316013634204865 0.3559718579053879),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,34,77853880703,8803987036,1,1,"(0.6357542872428894, 0.378646582365036)","(0.6123760938644409, 0.3403449058532715)",1,1,2.9063720703125,2.772186279296875,"(-115.05838775634766, -52.265052795410156, 611.6974487304688)","(-53.83880615234375, -51.21622848510742, 611.0677490234375)","(45.28688430786133, 130.99755859375, 37.037410736083984)","(37.20911407470703, 137.99285888671875, 39.58350372314453)",POINT (0.6240651905536652 0.3594957441091538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,34,77853897374,8804003707,1,1,"(0.633038341999054, 0.3915725648403168)","(0.6177713871002197, 0.3352595865726471)",1,1,2.9491119384765625,2.797607421875,"(-114.66361999511719, -52.075347900390625, 611.6097412109375)","(-53.47062683105469, -51.150169372558594, 611.5254516601562)","(44.348453521728516, 128.6367950439453, 36.17815399169922)","(39.0733528137207, 138.921630859375, 39.92154312133789)",POINT (0.6254048645496368 0.3634160757064819),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,34,77853914033,8804020365,1,1,"(0.628818929195404, 0.3735405504703522)","(0.6173812747001648, 0.34380918741226196)",1,1,2.8892822265625,2.763336181640625,"(-114.34298706054688, -51.931373596191406, 611.6836547851562)","(-53.118186950683594, -51.06886672973633, 611.529541015625)","(42.89053726196289, 131.93011474609375, 37.376853942871094)","(38.93852615356445, 137.36013793945312, 39.35321807861328)",POINT (0.6231001019477844 0.3586748689413071),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,34,77853930700,8804037032,1,1,"(0.6327324509620667, 0.38306882977485657)","(0.6181303858757019, 0.31629589200019836)",1,1,2.9138641357421875,2.776596069335937,"(-114.04118347167969, -51.76361846923828, 611.574951171875)","(-52.79938507080078, -51.00102996826172, 611.5302734375)","(44.24275207519531, 130.1898956298828, 36.743465423583984)","(39.1973762512207, 142.3850860595703, 41.18212890625)",POINT (0.6254314184188843 0.3496823608875275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,34,77853947368,8804053699,1,1,"(0.6370208263397217, 0.3989190459251404)","(0.6138027310371399, 0.342780739068985)",1,1,2.952011108398437,2.8061676025390625,"(-113.75232696533203, -51.58543395996094, 611.2501831054688)","(-52.531272888183594, -50.936607360839844, 611.6655883789062)","(45.7244987487793, 127.2950668334961, 35.689815521240234)","(37.70207977294922, 137.54798889160156, 39.421566009521484)",POINT (0.6254117786884308 0.3708498924970627),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
