,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,38,34,687689539250,1327943509,1,1,"(0.5193094611167908, 0.1739949733018875)","(0.46337708830833435, 0.13428503274917603)",1,1,3.046981811523437,3.01702880859375,"(-22.380783081054688, 62.59931182861328, 476.9935302734375)","(39.244850158691406, 63.196189880371094, 477.9345703125)","(5.052254676818848, 168.3744659423828, 50.64152526855469)","(-14.273796081542969, 175.626953125, 53.28120803833008)",POINT (0.4913432747125626 0.1541400030255318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,38,34,687689555917,1327960175,1,1,"(0.518090546131134, 0.17070575058460236)","(0.4552662968635559, 0.15163713693618774)",1,1,3.0990142822265625,2.96783447265625,"(-22.400856018066406, 62.64002990722656, 477.0406494140625)","(39.228031158447266, 63.239044189453125, 477.78900146484375)","(4.63107967376709, 168.97520446777344, 50.860164642333984)","(-17.076274871826172, 172.4578399658203, 52.127723693847656)",POINT (0.486678421497345 0.161171443760395),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,38,34,687689572584,1327976842,1,1,"(0.5129930377006531, 0.16830852627754211)","(0.46347078680992126, 0.1468702256679535)",1,1,3.06378173828125,2.9716339111328125,"(-22.435623168945312, 62.65989685058594, 477.12091064453125)","(39.18993377685547, 63.269412994384766, 477.8183288574219)","(2.86977219581604, 169.41302490234375, 51.01951599121094)","(-14.241424560546875, 173.32843017578125, 52.44462203979492)",POINT (0.4882319122552872 0.1575893759727478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,38,34,687689589251,1327993509,1,1,"(0.526249349117279, 0.20927734673023224)","(0.46550774574279785, 0.14032310247421265)",1,1,3.09503173828125,2.9880523681640625,"(-22.506343841552734, 62.7276496887207, 477.2389831542969)","(39.133697509765625, 63.320953369140625, 477.9534912109375)","(7.450159072875977, 161.93060302734375, 48.29615783691406)","(-13.537606239318848, 174.524169921875, 52.879844665527344)",POINT (0.4958785474300384 0.1748002246022224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,38,34,687689605918,1328010175,1,1,"(0.515099048614502, 0.1960790455341339)","(0.4652286469936371, 0.1294221580028534)",1,1,3.0687255859375,2.965087890625,"(-22.556936264038086, 62.73590850830078, 477.191650390625)","(39.08648681640625, 63.390953063964844, 478.1429443359375)","(3.5974411964416504, 164.34109497070312, 49.17349624633789)","(-13.634032249450684, 176.51510620117188, 53.60444641113281)",POINT (0.4901638478040695 0.1627506017684936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,38,34,687689622585,1328026842,1,1,"(0.5191279649734497, 0.17396004498004913)","(0.45914000272750854, 0.1578211784362793)",1,1,3.0778350830078125,2.98065185546875,"(-22.62727928161621, 62.77516555786133, 477.30950927734375)","(39.01652526855469, 63.47216033935547, 478.0289611816406)","(4.989536285400391, 168.380859375, 50.64382553100586)","(-15.737810134887695, 171.32838439941406, 51.7166748046875)",POINT (0.4891339838504791 0.1658906117081642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,38,34,687689639256,1328043512,1,1,"(0.5128434300422668, 0.1725757122039795)","(0.45357584953308105, 0.128486767411232)",1,1,3.1035308837890625,2.990478515625,"(-22.708030700683594, 62.79502487182617, 477.33636474609375)","(38.949249267578125, 63.54417037963867, 478.2166748046875)","(2.81805419921875, 168.63368225097656, 50.73585891723633)","(-17.660371780395508, 176.68594360351562, 53.666629791259766)",POINT (0.483209639787674 0.1505312398076057),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,38,34,687689655922,1328060178,1,1,"(0.5148853063583374, 0.17891430854797363)","(0.4630124568939209, 0.15513060986995697)",1,1,3.070648193359375,2.983062744140625,"(-22.795543670654297, 62.85554504394531, 477.40594482421875)","(38.8541259765625, 63.62759780883789, 478.02362060546875)","(3.52357816696167, 167.47601318359375, 50.31451416015625)","(-14.399789810180664, 171.8197784423828, 51.89552307128906)",POINT (0.4889488816261292 0.1670224592089653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,38,34,687689672590,1328076845,1,1,"(0.5201007723808289, 0.1971772015094757)","(0.4539410173892975, 0.12798887491226196)",1,1,3.0775299072265625,3.0050201416015625,"(-22.886512756347656, 62.89987564086914, 477.3701477050781)","(38.779693603515625, 63.70721435546875, 478.23577880859375)","(5.3256731033325195, 164.14053344726562, 49.100494384765625)","(-17.534202575683594, 176.77685546875, 53.69976806640625)",POINT (0.4870208948850632 0.1625830382108688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,38,34,687689689257,1328093512,1,1,"(0.5222743153572083, 0.18466545641422272)","(0.45658814907073975, 0.1327103078365326)",1,1,3.0815887451171875,3.007537841796875,"(-22.991443634033203, 62.94104766845703, 477.52203369140625)","(38.68302536010742, 63.777198791503906, 478.1672058105469)","(6.076673984527588, 166.42564392089844, 49.932228088378906)","(-16.619543075561523, 175.91456604003906, 53.3858757019043)",POINT (0.489431232213974 0.1586878821253777),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
