,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,30,34,664455618,12548229304,1,1,"(0.4544201195240021, 0.6461858749389648)","(0.4108293056488037, 0.6748999357223511)",1,1,3.3035430908203125,3.0686798095703125,"(-60.02446746826172, -37.94132995605469, 624.4293212890625)","(3.441368579864502, -39.166290283203125, 625.44482421875)","(-17.368648529052734, 82.13504791259766, 19.252948760986328)","(-32.43037414550781, 76.89080047607422, 17.34416961669922)",POINT (0.4326247125864029 0.660542905330658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,30,34,664472285,12548245971,1,1,"(0.45170626044273376, 0.6458532214164734)","(0.4199201166629791, 0.6696074604988098)",1,1,3.268783569335937,3.0662994384765625,"(-60.052555084228516, -37.949092864990234, 624.3473510742188)","(3.406210422515869, -39.159515380859375, 625.251220703125)","(-18.306371688842773, 82.19580078125, 19.27503204345703)","(-29.289291381835938, 77.8573989868164, 17.695981979370117)",POINT (0.4358131885528564 0.6577303409576416),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,30,34,664488952,12548262637,1,1,"(0.45168882608413696, 0.6371341347694397)","(0.4116506278514862, 0.6894350051879883)",1,1,3.303619384765625,3.1011505126953125,"(-60.10303497314453, -37.96790313720703, 624.4476928710938)","(3.3608274459838867, -39.16986083984375, 625.31640625)","(-18.31239128112793, 83.7882080078125, 19.854665756225586)","(-32.14658737182617, 74.23616027832031, 16.377954483032227)",POINT (0.4316697269678116 0.663284569978714),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,30,34,664505620,12548279304,1,1,"(0.444645494222641, 0.6361327767372131)","(0.41999807953834534, 0.6667218804359436)",1,1,3.3011474609375,3.0765838623046875,"(-60.177711486816406, -37.99195098876953, 624.6751098632812)","(3.2919600009918213, -39.18658447265625, 625.7169189453125)","(-20.74603271484375, 83.9710922241211, 19.921245574951172)","(-29.26235008239746, 78.38440704345703, 17.8878231048584)",POINT (0.4323217868804932 0.6514273285865784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,30,34,664522288,12548295971,1,1,"(0.4540978670120239, 0.6151958703994751)","(0.41254666447639465, 0.6782131791114807)",1,1,3.2788238525390625,3.0834197998046875,"(-60.24597930908203, -38.01686477661133, 624.8604125976562)","(3.2374825477600098, -39.179588317871094, 625.7393188476562)","(-17.479999542236328, 87.79496002197266, 21.31295394897461)","(-31.83698272705078, 76.28568267822266, 17.123918533325195)",POINT (0.4333222657442093 0.6467045247554779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,30,34,664538955,12548312637,1,1,"(0.44514721632003784, 0.6205456256866455)","(0.4138169586658478, 0.6757596731185913)",1,1,3.275054931640625,3.1066436767578125,"(-60.28855895996094, -38.017578125, 624.8417358398438)","(3.192983627319336, -39.16080856323242, 625.4803466796875)","(-20.57267951965332, 86.8178939819336, 20.95734214782715)","(-31.398075103759766, 76.73377990722656, 17.28704071044922)",POINT (0.4294820874929428 0.6481526494026184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,30,34,664555630,12548329311,1,1,"(0.4466056823730469, 0.6219297647476196)","(0.41358375549316406, 0.6907739639282227)",1,1,3.2909088134765625,3.08074951171875,"(-60.36090087890625, -38.00092315673828, 624.948974609375)","(3.1169276237487793, -39.162288665771484, 625.8814697265625)","(-20.068748474121094, 86.56512451171875, 20.865264892578125)","(-31.478652954101562, 73.99163818359375, 16.288951873779297)",POINT (0.4300947189331055 0.6563518643379211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,30,34,664572296,12548345977,1,1,"(0.44276827573776245, 0.6014558672904968)","(0.42196884751319885, 0.640876054763794)",1,1,3.3063507080078125,3.1067352294921875,"(-60.42985534667969, -37.955101013183594, 625.2542114257812)","(3.042050838470459, -39.115623474121094, 626.0562744140625)","(-21.394668579101562, 90.30438995361328, 22.226320266723633)","(-28.581396102905273, 83.10479736328125, 19.605915069580078)",POINT (0.4323685616254806 0.6211659610271454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,30,34,664588965,12548362644,1,1,"(0.4276633560657501, 0.4106990396976471)","(0.4103526473045349, 0.410873144865036)",1,1,3.321563720703125,3.0431365966796875,"(-60.43513870239258, -37.661224365234375, 625.5377197265625)","(2.8076553344726562, -38.762054443359375, 625.7860717773438)","(-26.61379051208496, 125.14359283447266, 34.906768798828125)","(-32.59508514404297, 125.11178588867188, 34.895225524902344)",POINT (0.4190080016851425 0.4107860922813416),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,664605632,12548379311,1,1,"(0.4031970202922821, 0.1719035506248474)","(0.3954574763774872, 0.1781768649816513)",1,1,3.2620849609375,3.0198974609375,"(-60.454307556152344, -37.49089050292969, 625.424072265625)","(2.619567394256592, -38.59406661987305, 626.4158325195312)","(-35.067535400390625, 168.75643920898438, 50.780521392822266)","(-37.74174880981445, 167.61068725585938, 50.36356735229492)",POINT (0.3993272483348846 0.1750402078032494),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,34,664622299,12548395977,1,1,"(0.3998607397079468, 0.1809634268283844)","(0.39781123399734497, 0.1970927119255066)",1,1,3.2761383056640625,2.982818603515625,"(-60.544822692871094, -37.52397155761719, 625.6393432617188)","(2.567591905593872, -38.58723449707031, 626.4151000976562)","(-36.22029495239258, 167.10179138183594, 50.17825698852539)","(-36.92844772338867, 164.1559600830078, 49.106117248535156)",POINT (0.3988359868526459 0.1890280693769455),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,34,664638968,12548412645,1,1,"(0.4124186038970947, 0.1647922247648239)","(0.38990283012390137, 0.18293291330337524)",1,1,3.2628326416015625,2.977157592773437,"(-60.66429138183594, -37.55818176269531, 626.0245361328125)","(2.518664836883545, -38.61359405517578, 626.8920288085938)","(-31.88123321533203, 170.05523681640625, 51.25324630737305)","(-39.66100311279297, 166.7420654296875, 50.04738998413086)",POINT (0.401160717010498 0.1738625690340996),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,34,664655635,12548429311,1,1,"(0.4060152769088745, 0.1785273253917694)","(0.3926437795162201, 0.18748673796653748)",1,1,3.252777099609375,2.9731903076171875,"(-60.72816467285156, -37.52893829345703, 626.0009765625)","(2.483778238296509, -38.56901168823242, 626.903564453125)","(-34.0937614440918, 167.5467071533203, 50.34019088745117)","(-38.71395492553711, 165.91038513183594, 49.744632720947266)",POINT (0.3993295282125473 0.1830070316791534),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,34,664672302,12548445978,1,1,"(0.4043073058128357, 0.18879134953022003)","(0.3868377208709717, 0.1929749697446823)",1,1,3.2793121337890625,2.9871063232421875,"(-60.78773498535156, -37.530635833740234, 626.16650390625)","(2.4536280632019043, -38.527748107910156, 626.9046630859375)","(-34.683902740478516, 165.672119140625, 49.657894134521484)","(-40.72007369995117, 164.9080047607422, 49.379817962646484)",POINT (0.3955725133419037 0.1908831596374512),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,664688972,12548462647,1,1,"(0.4037541449069977, 0.1829742044210434)","(0.38164031505584717, 0.17823748290538788)",1,1,3.26904296875,2.9707489013671875,"(-60.84598159790039, -37.50251007080078, 626.3209228515625)","(2.415806293487549, -38.48601150512695, 627.20849609375)","(-34.87503433227539, 166.7345428466797, 50.04459762573242)","(-42.515926361083984, 167.59963989257812, 50.35947036743164)",POINT (0.3926972299814224 0.1806058436632156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,34,664705640,12548479314,1,1,"(0.4067747890949249, 0.1756311058998108)","(0.38610154390335083, 0.19537480175495148)",1,1,3.27081298828125,3.01788330078125,"(-60.91148376464844, -37.495643615722656, 626.64013671875)","(2.3682286739349365, -38.44103240966797, 627.405029296875)","(-33.8313102722168, 168.07565307617188, 50.532711029052734)","(-40.974449157714844, 164.46974182128906, 49.220279693603516)",POINT (0.3964381664991379 0.1855029538273811),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,34,664722299,12548495972,1,1,"(0.40787824988365173, 0.17674052715301514)","(0.39484062790870667, 0.18392275273799896)",1,1,3.280059814453125,2.9875640869140625,"(-60.94041442871094, -37.466392517089844, 626.7998657226562)","(2.3311245441436768, -38.37252426147461, 627.53564453125)","(-33.450042724609375, 167.87301635742188, 50.459022521972656)","(-37.95488357543945, 166.561279296875, 49.98155975341797)",POINT (0.4013594388961792 0.180331639945507),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,34,664738967,12548512639,1,1,"(0.40782102942466736, 0.16522520780563354)","(0.3868340849876404, 0.16607503592967987)",1,1,3.25958251953125,3.00439453125,"(-61.00115966796875, -37.454124450683594, 627.0093994140625)","(2.311136484146118, -38.35597229003906, 627.9163208007812)","(-33.46981430053711, 169.9761505126953, 51.22447967529297)","(-40.72134017944336, 169.8209228515625, 51.16801452636719)",POINT (0.3973275572061539 0.1656501218676567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,34,664755634,12548529305,1,1,"(0.35403725504875183, 0.12053283303976059)","(0.3360805809497833, 0.14867481589317322)",1,1,3.2794647216796875,3.0977783203125,"(-61.183895111083984, -37.425941467285156, 627.52880859375)","(2.114426851272583, -38.31483840942383, 628.77490234375)","(-52.05348205566406, 178.1386260986328, 54.19536209106445)","(-58.25796127319336, 172.99887084960938, 52.32463455200195)",POINT (0.3450589179992676 0.1346038244664669),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,664772310,12548545980,1,1,"(0.3286072015762329, 0.09682011604309082)","(0.32301366329193115, 0.13783061504364014)",1,1,3.2946929931640625,3.0757598876953125,"(-61.22650146484375, -37.420166015625, 628.08642578125)","(2.075921058654785, -38.29073715209961, 629.3448486328125)","(-60.840206146240234, 182.46945190429688, 55.77164077758789)","(-62.77291488647461, 174.97940063476562, 53.04549026489258)",POINT (0.325810432434082 0.1173253655433655),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,664788977,12548562647,1,1,"(0.33729904890060425, 0.07903476804494858)","(0.3218339681625366, 0.13047677278518677)",1,1,3.29888916015625,3.104095458984375,"(-61.250797271728516, -37.39509582519531, 628.5147705078125)","(2.071878433227539, -38.2232666015625, 629.5438232421875)","(-57.836944580078125, 185.71771240234375, 56.953895568847656)","(-63.18052291870117, 176.32247924804688, 53.53435134887695)",POINT (0.3295665085315704 0.1047557704150677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,664805645,12548579314,1,1,"(0.34205517172813416, 0.0983782410621643)","(0.32531821727752686, 0.13566824793815613)",1,1,3.3076324462890625,3.107940673828125,"(-61.2762451171875, -37.336647033691406, 629.054931640625)","(2.0746145248413086, -38.154296875, 630.177978515625)","(-56.19358444213867, 182.1848602294922, 55.66805648803711)","(-61.97663497924805, 175.37435913085938, 53.18922424316406)",POINT (0.3336866945028305 0.1170232445001602),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,664822308,12548595976,1,1,"(0.342458575963974, 0.09437914937734604)","(0.3199225068092346, 0.11942146718502045)",1,1,3.28839111328125,3.0823516845703125,"(-61.27168655395508, -37.25038146972656, 629.5567626953125)","(2.1008424758911133, -38.0360221862793, 630.508544921875)","(-56.054203033447266, 182.9152374267578, 55.933921813964844)","(-63.84097671508789, 178.34161376953125, 54.26921844482422)",POINT (0.3311905413866043 0.1069003082811832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,664838975,12548612642,1,1,"(0.34245577454566956, 0.09248808771371841)","(0.3218270540237427, 0.11562792211771011)",1,1,3.2816619873046875,3.0589141845703125,"(-61.25522994995117, -37.16272735595703, 630.1406860351562)","(2.1107399463653564, -37.927146911621094, 631.2010498046875)","(-56.05516815185547, 183.26060485839844, 56.05965805053711)","(-63.18290710449219, 179.03443908691406, 54.52142333984375)",POINT (0.3321414142847061 0.1040580049157143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,664855652,12548629318,1,1,"(0.340471476316452, 0.0861799493432045)","(0.32545703649520874, 0.11133580654859543)",1,1,3.298919677734375,3.07098388671875,"(-61.259857177734375, -37.05686950683594, 630.83203125)","(2.1200108528137207, -37.76487350463867, 631.8499755859375)","(-56.74079132080078, 184.4127197265625, 56.47895431518555)","(-61.92865753173828, 179.81832885742188, 54.806766510009766)",POINT (0.3329642564058304 0.0987578779459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,664872311,12548645976,1,1,"(0.34502705931663513, 0.07894428819417953)","(0.3243991434574127, 0.1278860867023468)",1,1,3.27923583984375,3.08197021484375,"(-61.283050537109375, -36.94318389892578, 631.7918701171875)","(2.106449604034424, -37.599647521972656, 632.8328247070312)","(-55.16672897338867, 185.73423767089844, 56.95992660522461)","(-62.29419708251953, 176.795654296875, 53.706539154052734)",POINT (0.3347131013870239 0.1034151874482632),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,664888979,12548662643,1,1,"(0.33552002906799316, 0.08394549041986465)","(0.33250656723976135, 0.11550649255514145)",1,1,3.2807159423828125,3.07122802734375,"(-61.30541229248047, -36.79857635498047, 632.7432861328125)","(2.0856740474700928, -37.35904312133789, 633.443115234375)","(-58.45165252685547, 184.82081604003906, 56.627471923828125)","(-59.49287796020508, 179.05662536621094, 54.52946090698242)",POINT (0.3340132981538773 0.099725991487503),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,664905646,12548679309,1,1,"(0.3385712504386902, 0.09195815026760101)","(0.3314386010169983, 0.140358567237854)",1,1,3.2599029541015625,3.062286376953125,"(-61.319915771484375, -36.63949203491211, 633.5075073242188)","(2.0659539699554443, -37.08174133300781, 634.1299438476562)","(-57.39736557006836, 183.357421875, 56.094818115234375)","(-59.86188507080078, 174.5177001953125, 52.87749099731445)",POINT (0.3350049257278442 0.1161583587527275),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,664922313,12548695976,1,1,"(0.33828479051589966, 0.09773039072751999)","(0.3362473249435425, 0.11995363235473633)",1,1,3.264266967773437,3.035552978515625,"(-61.31071090698242, -36.44165802001953, 634.412353515625)","(2.0641074180603027, -36.757755279541016, 635.1764526367188)","(-57.49635696411133, 182.30319213867188, 55.711116790771484)","(-58.20034408569336, 178.24440002441406, 54.23386764526367)",POINT (0.3372660577297211 0.1088420115411282),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,664938981,12548712642,1,1,"(0.3404224216938019, 0.09107387065887451)","(0.33528342843055725, 0.10798303037881851)",1,1,3.257308959960937,3.005599975585937,"(-61.28935241699219, -36.24909591674805, 635.4473876953125)","(2.105239152908325, -36.395633697509766, 636.1019287109375)","(-56.75773239135742, 183.5189208984375, 56.153621673583984)","(-58.53340148925781, 180.4306640625, 55.02961349487305)",POINT (0.3378529250621796 0.0995284505188465),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,664955654,12548729315,1,1,"(0.3371095061302185, 0.08301898837089539)","(0.3304983079433441, 0.1271248608827591)",1,1,3.26361083984375,3.0374298095703125,"(-61.19804763793945, -36.0075798034668, 636.352294921875)","(2.203578233718872, -35.92735290527344, 636.8284912109375)","(-57.90243911743164, 184.9900360107422, 56.689064025878906)","(-60.18677520751953, 176.93467712402344, 53.75716781616211)",POINT (0.3338039070367813 0.1050719246268272),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,664972322,12548745982,1,1,"(0.41113921999931335, 0.0898173600435257)","(0.41766804456710815, 0.11255350708961487)",1,1,3.2513580322265625,2.9830780029296875,"(-60.84787368774414, -35.71454620361328, 637.3861083984375)","(2.531353712081909, -35.417274475097656, 637.8814697265625)","(-32.32330322265625, 183.74839782714844, 56.23715591430664)","(-30.067428588867188, 179.595947265625, 54.72575759887695)",POINT (0.4144036322832108 0.1011854335665703),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,664988989,12548762648,1,1,"(0.47057807445526123, 0.09694328159093857)","(0.45711782574653625, 0.1344704031944275)",1,1,3.23638916015625,2.967529296875,"(-60.39332962036133, -35.41496658325195, 638.408447265625)","(2.9609134197235107, -34.86100387573242, 638.499755859375)","(-11.785664558410645, 182.4469451904297, 55.763465881347656)","(-16.43653678894043, 175.59310913085938, 53.268890380859375)",POINT (0.4638479501008987 0.115706842392683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,665005656,12548779315,1,1,"(0.469424307346344, 0.07950952649116516)","(0.4362778663635254, 0.108856700360775)",1,1,3.205780029296875,2.9386444091796875,"(-60.06023025512695, -35.125205993652344, 638.9396362304688)","(3.274686098098755, -34.35863494873047, 638.9912109375)","(-12.184335708618164, 185.6309814453125, 56.92233657836914)","(-23.637269973754883, 180.2711181640625, 54.971519470214844)",POINT (0.4528510868549347 0.0941831134259701),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,665022325,12548795982,1,1,"(0.46684160828590393, 0.08541321009397507)","(0.4460104703903198, 0.11923405528068542)",1,1,3.229339599609375,2.913299560546875,"(-59.6024284362793, -34.83881759643555, 639.3436889648438)","(3.6914994716644287, -33.899925231933594, 639.5166015625)","(-13.076717376708984, 184.55276489257812, 56.52989196777344)","(-20.274398803710938, 178.37582397460938, 54.28171920776367)",POINT (0.4564260393381119 0.1023236326873302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,665038991,12548812648,1,1,"(0.4703574776649475, 0.08895936608314514)","(0.4494193494319916, 0.1186097115278244)",1,1,3.2179718017578125,2.936019897460937,"(-59.114200592041016, -34.567352294921875, 640.2962036132812)","(4.231206893920898, -33.511131286621094, 640.2457275390625)","(-11.861899375915527, 183.9051055908203, 56.29416275024414)","(-19.0965518951416, 178.48985290527344, 54.32319641113281)",POINT (0.4598884135484695 0.1037845388054848),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,665055659,12548829315,1,1,"(0.4905290901660919, 0.14449834823608398)","(0.44013741612434387, 0.15214034914970398)",1,1,3.1459503173828125,2.883697509765625,"(-58.558799743652344, -34.1861686706543, 641.1326904296875)","(4.962918281555176, -33.099952697753906, 640.2242431640625)","(-4.892101764678955, 173.7616424560547, 52.60224914550781)","(-22.303688049316406, 172.3659210205078, 52.09428405761719)",POINT (0.4653332531452179 0.148319348692894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,34,665205678,12548979326,1,1,"(0.6589491367340088, 0.40089181065559387)","(0.5191832184791565, 0.1594962179660797)",1,1,2.0354156494140625,2.81298828125,"(-53.27069091796875, -33.943729400634766, 646.177490234375)","(10.19151496887207, -33.8095588684082, 646.0961303710938)","(53.30127716064453, 126.93475341796875, 35.5587043762207)","(5.008627414703369, 171.02247619628906, 51.60531234741211)",POINT (0.5890661776065826 0.2801940143108368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,30,34,665222349,12548995996,1,1,"(0.5678566694259644, 0.07406686246395111)","(0.5733914375305176, 0.13439726829528809)",1,1,3.111724853515625,2.81622314453125,"(-52.92298126220703, -34.1579475402832, 646.8204956054688)","(10.450634956359863, -34.05738830566406, 647.6035766601562)","(21.82653045654297, 186.625, 57.2841796875)","(23.738933563232422, 175.60646057128906, 53.27375411987305)",POINT (0.570624053478241 0.1042320653796196),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,665239010,12549012656,1,1,"(0.5579261183738708, -0.02512522041797638)","(0.5608025789260864, 0.20690126717090607)",1,1,3.208038330078125,2.7739410400390625,"(-52.946678161621094, -34.34657287597656, 647.896484375)","(10.460103034973145, -34.229156494140625, 648.8115234375)","(18.39527702331543, 204.7411346435547, 63.877899169921875)","(19.389171600341797, 162.3645782470703, 48.45405960083008)",POINT (0.5593643486499786 0.0908880233764648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,34,665255677,12549029322,1,1,"(0.5744398832321167, 0.03357626497745514)","(0.5625869035720825, 0.19718773663043976)",1,1,3.119873046875,2.7777557373046875,"(-53.08216857910156, -34.46538543701172, 648.8748779296875)","(10.327495574951172, -34.3142204284668, 649.7247314453125)","(24.101198196411133, 194.02008056640625, 59.975772857666016)","(20.005706787109375, 164.1385955810547, 49.09981155395508)",POINT (0.5685133934020996 0.1153820008039474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
