,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,complex-seq.1,start.1,end.1,operator1.1,operator2.1,  .1,if.1,>.1,start.2,end.2,'.1,().1,      .1,cons.1,start.3,complex-seq.2,+.1,*.1,start.4,operator2.2,operator2.3,end.3,operator1.2,operator2.4,).1,).2,).3,question,code,choices
0,10,29,598207811791,3433440694,1,1,"(0.48875024914741516, 0.6358306407928467)","(0.4802393913269043, 0.6268914937973022)",1,1,3.854568481445313,3.3317413330078125,"(-54.111228942871094, 41.75947570800781, 532.750732421875)","(11.519155502319336, 37.28791809082031, 534.486328125)","(-5.506733417510986, 84.02629089355469, 19.941287994384766)","(-8.447446823120117, 85.65890502929688, 20.535480499267578)",POINT (0.4844948202371597 0.6313610672950745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,29,598207828458,3433457361,1,1,"(0.4883454144001007, 0.6195156574249268)","(0.47360312938690186, 0.633689284324646)",1,1,3.841156005859375,3.34765625,"(-53.94483184814453, 41.883384704589844, 532.762451171875)","(11.69246768951416, 37.425296783447266, 534.4013671875)","(-5.646617889404297, 87.0060043334961, 21.02582359313965)","(-10.740434646606445, 84.4173812866211, 20.08363151550293)",POINT (0.4809742718935013 0.6266024708747864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,29,598207845125,3433474027,1,1,"(0.4903644323348999, 0.6390241384506226)","(0.47934141755104065, 0.6243811845779419)",1,1,3.8599700927734375,3.321746826171875,"(-53.775291442871094, 42.047607421875, 532.7826538085938)","(11.859147071838379, 37.6007194519043, 534.2850952148438)","(-4.948974132537842, 83.44303131103516, 19.72899627685547)","(-8.757719993591309, 86.11738586425781, 20.702369689941406)",POINT (0.4848529249429703 0.6317026615142822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,29,598207861792,3433490694,1,1,"(0.49365532398223877, 0.6325073838233948)","(0.47579678893089294, 0.6237494349479675)",1,1,3.833297729492188,3.3239288330078125,"(-53.617271423339844, 42.22261047363281, 532.7984619140625)","(12.027090072631836, 37.782005310058594, 534.113525390625)","(-3.811901330947876, 84.63323974609375, 20.16220474243164)","(-9.982488632202148, 86.23275756835938, 20.744369506835938)",POINT (0.4847260564565659 0.6281284093856812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,29,598207878459,3433507360,1,1,"(0.4887547492980957, 0.6240457892417908)","(0.4796445667743683, 0.6207035183906555)",1,1,3.843994140625,3.30902099609375,"(-53.458595275878906, 42.381370544433594, 532.8568115234375)","(12.196189880371094, 37.953338623046875, 533.9810180664062)","(-5.505183219909668, 86.17863464355469, 20.72467041015625)","(-8.652975082397461, 86.78907012939453, 20.94683837890625)",POINT (0.484199658036232 0.6223746538162231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,29,598207895126,3433524027,1,1,"(0.48516982793807983, 0.626284658908844)","(0.48382875323295593, 0.6277015209197998)",1,1,3.834197998046875,3.307586669921875,"(-53.26293182373047, 42.49971389770508, 532.8265380859375)","(12.38708782196045, 38.10687255859375, 533.871337890625)","(-6.743854522705078, 85.76973724365234, 20.57587242126465)","(-7.207225322723389, 85.51097106933594, 20.48165512084961)",POINT (0.4844992905855179 0.6269930899143219),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,29,598207911799,3433540699,1,1,"(0.47666966915130615, 0.6263216137886047)","(0.4803527891635895, 0.6287174820899963)",1,1,3.820877075195313,3.3214569091796875,"(-53.03504943847656, 42.590126037597656, 532.7142333984375)","(12.615755081176758, 38.23346710205078, 533.82373046875)","(-9.68087100982666, 85.76299285888672, 20.573360443115234)","(-8.408265113830566, 85.3254165649414, 20.41411018371582)",POINT (0.4785112291574478 0.6275195479393005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,29,598207928465,3433557365,1,1,"(0.48512253165245056, 0.6316959857940674)","(0.4851270616054535, 0.6217842102050781)",1,1,3.826492309570313,3.30889892578125,"(-52.79759216308594, 42.70349884033203, 532.8544921875)","(12.874809265136719, 38.316097259521484, 533.5938720703125)","(-6.760207653045654, 84.78143310546875, 20.216140747070312)","(-6.758633613586426, 86.59168243408203, 20.875028610229492)",POINT (0.485124796628952 0.6267400979995728),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,29,598207945133,3433574032,1,1,"(0.49296844005584717, 0.6167587637901306)","(0.4767249822616577, 0.6271612644195557)",1,1,3.816848754882813,3.3134765625,"(-52.503807067871094, 42.78251266479492, 532.7130126953125)","(13.156999588012695, 38.42000961303711, 533.552001953125)","(-4.049232482910156, 87.50951385498047, 21.20908546447754)","(-9.661770820617676, 85.6096420288086, 20.517568588256836)",POINT (0.4848467111587524 0.6219600141048431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,29,598207961799,3433590698,1,1,"(0.4927712678909302, 0.6245242953300476)","(0.4804458022117615, 0.6355223655700684)",1,1,3.810470581054688,3.3161773681640625,"(-52.22523498535156, 42.91157531738281, 532.8521118164062)","(13.44453239440918, 38.50211715698242, 533.3279418945312)","(-4.117373943328857, 86.09125518798828, 20.692840576171875)","(-8.376121520996094, 84.08259582519531, 19.961755752563477)",POINT (0.4866085350513458 0.630023330450058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
