,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,complex-seq.1,start.1,end.1,operator1.1,operator2.1,  .1,if.1,>.1,start.2,end.2,'.1,().1,      .1,cons.1,start.3,complex-seq.2,+.1,*.1,start.4,operator2.2,operator2.3,end.3,operator1.2,operator2.4,).1,).2,).3,question,code,choices
0,36,29,342863906929,1679306529,1,1,"(0.3887632489204407, 0.23573938012123108)","(0.393638551235199, 0.22676284611225128)",1,1,2.951141357421875,2.860992431640625,"(-93.86466979980469, -8.41427230834961, 520.2844848632812)","(-33.10842514038086, -6.377295017242432, 532.079833984375)","(-40.05475997924805, 157.09767150878906, 46.537078857421875)","(-38.37022018432617, 158.7371063232422, 47.133811950683594)",POINT (0.3912009000778198 0.2312511131167412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,29,342863923597,1679323196,1,1,"(0.40132540464401245, 0.21676447987556458)","(0.4012087881565094, 0.22674143314361572)",1,1,2.95281982421875,2.8746795654296875,"(-93.97480773925781, -8.42355728149414, 520.48828125)","(-33.17754364013672, -6.3619842529296875, 532.2935791015625)","(-35.71421813964844, 160.56317138671875, 47.798458099365234)","(-35.7545166015625, 158.7410125732422, 47.13525390625)",POINT (0.4012670964002609 0.2217529565095902),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,36,29,342863940266,1679339865,1,1,"(0.3984326422214508, 0.2356296181678772)","(0.40469691157341003, 0.2215510606765747)",1,1,2.9576568603515625,2.845321655273437,"(-93.99813079833984, -8.428929328918457, 520.4658203125)","(-33.226478576660156, -6.361274719238281, 532.4153442382812)","(-36.713748931884766, 157.1177215576172, 46.54436111450195)","(-34.549278259277344, 159.68899536132812, 47.48019790649414)",POINT (0.4015647768974304 0.228590339422226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,29,342863956933,1679356531,1,1,"(0.3874327540397644, 0.223242849111557)","(0.40461042523384094, 0.2143469750881195)",1,1,2.946929931640625,2.850326538085937,"(-94.01393127441406, -8.432518005371094, 520.4296264648438)","(-33.24514389038086, -6.359326362609863, 532.3662109375)","(-40.51448440551758, 159.37998962402344, 47.3677978515625)","(-34.579166412353516, 161.0047149658203, 47.95911407470703)",POINT (0.3960215896368027 0.2187949120998383),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,36,29,342863973600,1679373198,1,1,"(0.38656511902809143, 0.22599291801452637)","(0.39488500356674194, 0.20023275911808014)",1,1,2.940948486328125,2.836700439453125,"(-94.03962707519531, -8.426361083984375, 520.51708984375)","(-33.253265380859375, -6.3562517166137695, 532.39697265625)","(-40.81426239013672, 158.8777313232422, 47.184974670410156)","(-37.939537048339844, 163.5824737548828, 48.89738845825195)",POINT (0.3907250612974167 0.2131128385663032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,29,342863990268,1679389865,1,1,"(0.3883250951766968, 0.22388073801994324)","(0.4009539783000946, 0.20792776346206665)",1,1,2.9283905029296875,2.82757568359375,"(-94.07579040527344, -8.416656494140625, 520.680419921875)","(-33.28736114501953, -6.341304779052734, 532.662353515625)","(-40.20615768432617, 159.2635040283203, 47.32535171508789)","(-35.842567443847656, 162.17709350585938, 48.385841369628906)",POINT (0.3946395367383957 0.2159042507410049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,29,342864006934,1679406531,1,1,"(0.38677462935447693, 0.22910049557685852)","(0.4012191593647003, 0.2040470689535141)",1,1,2.9116973876953125,2.814071655273437,"(-94.0735855102539, -8.408309936523438, 520.6964721679688)","(-33.309478759765625, -6.320769309997559, 532.81787109375)","(-40.741886138916016, 158.31016540527344, 46.978424072265625)","(-35.75093460083008, 162.88584899902344, 48.6438102722168)",POINT (0.3939968943595886 0.2165737822651863),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,29,342864023602,1679423198,1,1,"(0.39068177342414856, 0.22555860877037048)","(0.4068717062473297, 0.2271469086408615)",1,1,2.925018310546875,2.8241729736328125,"(-94.02584075927734, -8.386833190917969, 520.5363159179688)","(-33.279258728027344, -6.274163246154785, 532.614990234375)","(-39.3918571472168, 158.95704650878906, 47.21385955810547)","(-33.7978401184082, 158.66697692871094, 47.10824203491211)",POINT (0.3987767398357391 0.226352758705616),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,29,342864040269,1679439865,1,1,"(0.4301738440990448, 0.21087528765201569)","(0.4353455603122711, 0.2014891356229782)",1,1,2.9273834228515625,2.786041259765625,"(-94.042236328125, -8.340164184570312, 521.0380249023438)","(-33.217018127441406, -6.225946426391602, 532.779296875)","(-25.746356964111328, 161.63877868652344, 48.18988037109375)","(-23.95939826965332, 163.35301208496094, 48.813873291015625)",POINT (0.432759702205658 0.206182211637497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,29,342864056938,1679456533,1,1,"(0.4202311635017395, 0.21663032472133636)","(0.4287646412849426, 0.19694824516773224)",1,1,2.90838623046875,2.804229736328125,"(-94.01872253417969, -8.312240600585938, 520.934326171875)","(-33.22707748413086, -6.205672264099121, 532.8580322265625)","(-29.18181037902832, 160.58767700195312, 47.807369232177734)","(-26.2332763671875, 164.18235778808594, 49.11569595336914)",POINT (0.4244979023933411 0.2067892849445343),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
