,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,7,34,275264342101,3593835587,1,1,"(0.20762182772159576, -0.049764808267354965)","(0.2871428430080414, 0.1057940199971199)",1,1,2.542831420898437,2.73895263671875,"(-37.152435302734375, -88.13636779785156, 794.7828979492188)","(29.07639503479004, -92.84326171875, 786.5181884765625)","(-101.04899597167969, 209.8023681640625, 65.72003936767578)","(-73.49207305908203, 181.30845642089844, 55.34912109375)",POINT (0.2473823353648186 0.0280146058648825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,34,275264358768,3593852253,1,1,"(0.19366547465324402, -0.07600251585245132)","(0.29606208205223083, 0.11256331950426102)",1,1,2.490020751953125,2.778793334960937,"(-36.9573974609375, -88.18609619140625, 795.0503540039062)","(29.268157958984375, -92.89794158935547, 786.4852294921875)","(-105.88539123535156, 214.6083526611328, 67.46932983398438)","(-70.4012222290039, 180.0685272216797, 54.89778518676758)",POINT (0.2448637783527374 0.0182804018259048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,34,275264375435,3593868920,1,1,"(0.22289317846298218, -0.07608762383460999)","(0.28330621123313904, 0.09936992824077606)",1,1,2.494140625,2.72412109375,"(-36.780540466308594, -88.20697021484375, 795.209228515625)","(29.467012405395508, -92.97309875488281, 786.9459228515625)","(-95.75691986083984, 214.6239471435547, 67.4749526977539)","(-74.82160186767578, 182.4851837158203, 55.77737808227539)",POINT (0.2530996948480606 0.011641152203083),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,34,275264392103,3593885587,1,1,"(0.2203419804573059, -0.04184741526842117)","(0.28905558586120605, 0.11098206788301468)",1,1,2.5450439453125,2.72332763671875,"(-36.579498291015625, -88.23126220703125, 795.4591064453125)","(29.65570831298828, -93.01376342773438, 787.0829467773438)","(-96.64099884033203, 208.35211181640625, 65.19223022460938)","(-72.82923126220703, 180.35813903808594, 55.00327682495117)",POINT (0.254698783159256 0.0345673263072968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,34,275264408769,3593902253,1,1,"(0.20693807303905487, -0.07177061587572098)","(0.28220516443252563, 0.11660340428352356)",1,1,2.512191772460937,2.733978271484375,"(-36.37171173095703, -88.18064880371094, 795.44677734375)","(29.843852996826172, -92.98719024658203, 786.8943481445312)","(-101.28594970703125, 213.8332061767578, 67.1871337890625)","(-75.20315551757812, 179.32850646972656, 54.62843322753906)",POINT (0.2445716187357902 0.0224163942039013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,34,275264425437,3593918920,1,1,"(0.20710505545139313, -0.04238870367407799)","(0.28855904936790466, 0.13939081132411957)",1,1,2.53900146484375,2.768218994140625,"(-36.17223358154297, -88.1649169921875, 795.6982421875)","(30.043853759765625, -93.00908660888672, 787.115234375)","(-101.22808837890625, 208.45127868652344, 65.22833251953125)","(-73.00129699707031, 175.1544952392578, 53.109275817871094)",POINT (0.2478320524096489 0.0485010538250208),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,34,275264442104,3593935587,1,1,"(0.22897033393383026, -0.027966955676674843)","(0.28687164187431335, 0.09355548024177551)",1,1,2.5550994873046875,2.664093017578125,"(-35.98247146606445, -88.13137817382812, 795.8251953125)","(30.249502182006836, -93.02877807617188, 787.5068969726562)","(-93.65095520019531, 205.8096160888672, 64.2668228149414)","(-73.58605194091797, 183.5502166748047, 56.16502380371094)",POINT (0.2579209879040718 0.0327942622825503),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,34,275264458771,3593952253,1,1,"(0.22215460240840912, -0.0452096201479435)","(0.286087304353714, 0.10099092125892639)",1,1,2.553070068359375,2.732757568359375,"(-35.804595947265625, -88.10226440429688, 795.89697265625)","(30.432300567626953, -93.01283264160156, 787.5235595703125)","(-96.01287078857422, 208.968017578125, 65.41633605957031)","(-73.85784912109375, 182.18826293945312, 55.6693000793457)",POINT (0.2541209533810616 0.0278906505554914),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,34,275264475442,3593968924,1,1,"(0.20877590775489807, -0.08852081000804901)","(0.2902824282646179, 0.11188530921936035)",1,1,2.4662017822265625,2.744537353515625,"(-35.62337875366211, -88.06880187988281, 795.828125)","(30.590476989746094, -92.9910888671875, 787.5079345703125)","(-100.64907836914062, 216.9013671875, 68.30381774902344)","(-72.4040756225586, 180.19271850585938, 54.9429931640625)",POINT (0.249529168009758 0.0116822496056557),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,34,275264492110,3593985591,1,1,"(0.2316035032272339, -0.05022592842578888)","(0.29286107420921326, 0.11931329220533371)",1,1,2.543609619140625,2.7383575439453125,"(-35.488792419433594, -88.12918853759766, 796.228515625)","(30.764677047729492, -93.05911254882812, 787.88671875)","(-92.73847961425781, 209.8868408203125, 65.75080108642578)","(-71.51049041748047, 178.8321075439453, 54.447818756103516)",POINT (0.2622322887182236 0.0345436818897724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,34,275264508776,3594002257,1,1,"(0.20533715188503265, -0.039794813841581345)","(0.28465771675109863, 0.15821753442287445)",1,1,2.547393798828125,2.801361083984375,"(-35.33399963378906, -88.12589263916016, 795.9119873046875)","(30.884422302246094, -93.06774139404297, 787.6866455078125)","(-101.84072875976562, 207.9761505126953, 65.05535888671875)","(-74.3532485961914, 171.7059783935547, 51.85408401489258)",POINT (0.2449974343180656 0.0592113602906466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,34,275264525444,3594018924,1,1,"(0.2204296886920929, -0.027756985276937485)","(0.2857978641986847, 0.12376733869314194)",1,1,2.560821533203125,2.7234649658203125,"(-35.248191833496094, -88.21543884277344, 796.235107421875)","(31.010746002197266, -93.17121124267578, 787.999267578125)","(-96.6106185913086, 205.77117919921875, 64.2528076171875)","(-73.9581527709961, 178.01626586914062, 54.150856018066406)",POINT (0.2531137764453888 0.0480051767081022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,34,275264542111,3594035591,1,1,"(0.21263863146305084, -0.08494830131530762)","(0.29841363430023193, 0.09722697734832764)",1,1,2.4967193603515625,2.68170166015625,"(-35.16813659667969, -88.3551025390625, 796.2965087890625)","(31.07973861694336, -93.2905044555664, 787.941162109375)","(-99.31050109863281, 216.24696350097656, 68.06573486328125)","(-69.58631896972656, 182.87770080566406, 55.920257568359375)",POINT (0.2555261328816414 0.00613933801651),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,34,275264558778,3594052257,1,1,"(0.21228285133838654, -0.06644462794065475)","(0.2806827127933502, 0.12815287709236145)",1,1,2.518463134765625,2.7176513671875,"(-35.1174430847168, -88.44163513183594, 796.1803588867188)","(31.124679565429688, -93.41413116455078, 788.0230712890625)","(-99.43379211425781, 212.85765075683594, 66.83209991455078)","(-75.7307357788086, 177.21298217773438, 53.858421325683594)",POINT (0.2464827820658684 0.0308541245758533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,34,275264575445,3594068924,1,1,"(0.20991264283657074, -0.04870450496673584)","(0.28815343976020813, 0.11135668307542801)",1,1,2.5426788330078125,2.72076416015625,"(-35.11729431152344, -88.62120819091797, 796.1806640625)","(31.127418518066406, -93.59080505371094, 788.0913696289062)","(-100.25516510009766, 209.60818481445312, 65.6493148803711)","(-73.141845703125, 180.28953552246094, 54.978267669677734)",POINT (0.2490330412983894 0.0313260890543461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,34,275264592113,3594085591,1,1,"(0.2037067413330078, -0.07127593457698822)","(0.29589971899986267, 0.1225065067410469)",1,1,2.4896697998046875,2.747344970703125,"(-35.145240783691406, -88.8019790649414, 796.3692016601562)","(31.105504989624023, -93.77413940429688, 788.1781005859375)","(-102.40572357177734, 213.7425994873047, 67.15416717529297)","(-70.45748901367188, 178.2472381591797, 54.23488998413086)",POINT (0.2498032301664352 0.0256152860820293),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
