,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,14,34,237286183850,3918927670,1,1,"(0.42234721779823303, 0.20935404300689697)","(0.43946266174316406, 0.1771741807460785)",1,1,3.098358154296875,3.4685211181640625,"(3.9695417881011963, 95.52348327636719, 515.2493896484375)","(68.15167999267578, 101.57510375976562, 505.7710876464844)","(-26.134567260742188, 167.74761962890625, 50.41335678100586)","(-20.174354553222656, 173.6709442138672, 52.56926727294922)",POINT (0.4309049397706986 0.1932641118764877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237286200518,3918944337,1,1,"(0.4660017788410187, 0.24482083320617676)","(0.47989195585250854, 0.13996510207653046)",1,1,3.124618530273437,3.4814605712890625,"(5.574372291564941, 96.15687561035156, 514.387939453125)","(69.79000854492188, 102.06793212890625, 505.1033935546875)","(-10.932500839233398, 161.21926879882812, 48.03722381591797)","(-6.095457553863525, 180.51998901367188, 55.06211853027344)",POINT (0.4729468673467636 0.1923929676413536),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237286217184,3918961003,1,1,"(0.5511788725852966, 0.17508317530155182)","(0.5603097677230835, 0.15260693430900574)",1,1,2.9942779541015625,3.4945831298828125,"(7.4112749099731445, 96.69754028320312, 513.4967041015625)","(71.65807342529297, 102.53759002685547, 504.3329162597656)","(18.729198455810547, 174.0558319091797, 52.7093620300293)","(21.908863067626953, 178.19302368164062, 54.21514892578125)",POINT (0.5557443201541901 0.1638450548052788),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237286233852,3918977670,1,1,"(0.5420059561729431, 0.2805769741535187)","(0.541739284992218, 0.1509159356355667)",1,1,3.1038055419921875,3.4794921875,"(9.02847957611084, 97.16700744628906, 512.59521484375)","(73.28816223144531, 102.85678100585938, 503.4073486328125)","(15.534836769104004, 154.63766479492188, 45.641727447509766)","(15.441960334777832, 178.5042724609375, 54.32844924926758)",POINT (0.5418726205825806 0.2157464548945427),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,14,34,237286250519,3918994337,1,1,"(0.546665370464325, 0.2201652079820633)","(0.5569101572036743, 0.16210004687309265)",1,1,3.0645294189453125,3.4459228515625,"(10.676641464233398, 97.53533935546875, 511.55828857421875)","(74.94697570800781, 103.11576080322266, 502.251953125)","(17.157411575317383, 165.7576141357422, 49.68905258178711)","(20.72500228881836, 176.44561767578125, 53.57917404174805)",POINT (0.5517877638339996 0.191132627427578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237286267186,3919011003,1,1,"(0.5466506481170654, 0.21340015530586243)","(0.5495923161506653, 0.14708124101161957)",1,1,3.063995361328125,3.422760009765625,"(12.328590393066406, 97.97203063964844, 510.49542236328125)","(76.62615966796875, 103.39869689941406, 501.17864990234375)","(17.15229606628418, 167.0028533935547, 50.14228820800781)","(18.176679611206055, 179.2101287841797, 54.585357666015625)",POINT (0.5481214821338654 0.180240698158741),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237286283855,3919027672,1,1,"(0.5404455065727234, 0.2243364006280899)","(0.5428621172904968, 0.14932332932949066)",1,1,3.0638885498046875,3.4251861572265625,"(13.98019027709961, 98.5120620727539, 509.4269104003906)","(78.29788970947266, 103.76265716552734, 500.01861572265625)","(14.991442680358887, 164.9898223876953, 49.40959930419922)","(15.832976341247559, 178.79742431640625, 54.43516540527344)",POINT (0.5416538119316101 0.1868298649787903),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237286300525,3919044341,1,1,"(0.5448576211929321, 0.23077480494976044)","(0.5425335764884949, 0.1421383172273636)",1,1,3.05706787109375,3.4387359619140625,"(15.661218643188477, 99.24346160888672, 508.275146484375)","(80.00479125976562, 104.25602722167969, 498.93109130859375)","(16.527877807617188, 163.80470275878906, 48.978271484375)","(15.7185697555542, 180.11996459960938, 54.9165153503418)",POINT (0.5436955988407135 0.186456561088562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237286317191,3919061007,1,1,"(0.5510631203651428, 0.2322462499141693)","(0.5434784293174744, 0.15775911509990692)",1,1,3.0971221923828125,3.464340209960937,"(17.340435028076172, 100.12103271484375, 507.145751953125)","(81.7095947265625, 104.885986328125, 497.65252685546875)","(18.688871383666992, 163.5338592529297, 48.87968444824219)","(16.047597885131836, 177.24465942382812, 53.8699951171875)",POINT (0.5472707748413086 0.1950026825070381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237286333859,3919077674,1,1,"(0.547974169254303, 0.24324437975883484)","(0.5523812174797058, 0.13836589455604553)",1,1,3.097320556640625,3.4451141357421875,"(19.00322914123535, 101.14420318603516, 505.858154296875)","(83.38867950439453, 105.60264587402344, 496.3507080078125)","(17.613191604614258, 161.5094451904297, 48.14285659790039)","(19.147851943969727, 180.81436157226562, 55.16924285888672)",POINT (0.5501776933670044 0.1908051371574402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237286350526,3919094341,1,1,"(0.559321939945221, 0.22316865622997284)","(0.5388867259025574, 0.19575490057468414)",1,1,3.0557403564453125,3.417709350585937,"(20.62041473388672, 102.2646484375, 504.5338134765625)","(85.03036499023438, 106.40989685058594, 494.87921142578125)","(21.56488037109375, 165.20477294921875, 49.487831115722656)","(14.44860553741455, 170.25079345703125, 51.32445526123047)",POINT (0.5491043329238892 0.2094617784023285),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237286367185,3919110999,1,1,"(0.5382662415504456, 0.17551268637180328)","(0.5513339042663574, 0.13644233345985413)",1,1,3.0338592529296875,3.44903564453125,"(22.154312133789062, 103.47682189941406, 503.1280822753906)","(86.5782470703125, 107.29811096191406, 493.47686767578125)","(14.232526779174805, 173.97677612304688, 52.68059158325195)","(18.783151626586914, 181.1684112548828, 55.29813766479492)",POINT (0.5448000729084015 0.1559775099158287),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237286383851,3919127665,1,1,"(0.5751227736473083, 0.21013425290584564)","(0.5771324038505554, 0.17660650610923767)",1,1,3.0584259033203125,3.440826416015625,"(23.686433792114258, 104.78738403320312, 501.4997863769531)","(88.13166809082031, 108.27630615234375, 491.8802490234375)","(27.067293167114258, 167.60401916503906, 50.36106872558594)","(27.767091751098633, 173.77542114257812, 52.60731887817383)",POINT (0.5761275887489319 0.1933703795075417),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237286400521,3919144334,1,1,"(0.6628466248512268, 0.20731423795223236)","(0.6635985970497131, 0.14694829285144806)",1,1,3.058746337890625,3.418365478515625,"(25.290760040283203, 106.15097045898438, 499.88018798828125)","(89.76531219482422, 109.41328430175781, 490.2967529296875)","(57.615821838378906, 168.12307739257812, 50.55001449584961)","(57.87769317626953, 179.23460388183594, 54.59425735473633)",POINT (0.66322261095047 0.1771312654018402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237286417197,3919161010,1,1,"(0.6465000510215759, 0.2852962017059326)","(0.6411688327789307, 0.12293665111064911)",1,1,3.05023193359375,3.432037353515625,"(26.459012985229492, 107.50981140136719, 498.07391357421875)","(90.94859313964844, 110.55940246582031, 488.6674499511719)","(51.923377990722656, 153.7689971923828, 45.32554626464844)","(50.06683349609375, 183.65440368652344, 56.20293426513672)",POINT (0.6438344419002533 0.2041164264082909),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,34,237286450531,3919194343,1,1,"(0.6577458381652832, 0.2084117829799652)","(0.6250702142715454, 0.2376246601343155)",1,1,3.0682830810546875,3.489959716796875,"(28.36675262451172, 110.2260513305664, 494.23565673828125)","(92.85614776611328, 113.11172485351562, 484.4821472167969)","(55.83954620361328, 167.9210662841797, 50.47648239135742)","(44.46074295043945, 162.54388427734375, 48.519325256347656)",POINT (0.6414080262184143 0.2230182215571404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,34,237286500533,3919244343,1,1,"(0.6594696640968323, 0.23357301950454712)","(0.6290158629417419, 0.1734710931777954)",1,1,3.083740234375,3.399139404296875,"(30.357784271240234, 114.05140686035156, 486.9669189453125)","(94.81866455078125, 117.1019058227539, 476.9698791503906)","(56.43983459472656, 163.28965759277344, 48.7907829284668)","(45.83475875854492, 174.3525848388672, 52.817344665527344)",POINT (0.6442427635192871 0.2035220563411713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,34,237288483992,3921227745,1,1,"(0.6805985569953918, 0.2271192967891693)","(0.6661570072174072, 0.11482471227645874)",1,1,3.16766357421875,3.653350830078125,"(-76.42100524902344, 110.04582214355469, 659.7799072265625)","(-11.906181335449219, 117.07681274414062, 665.1351928710938)","(63.797664642333984, 164.47756958007812, 49.223201751708984)","(58.768619537353516, 185.1475372314453, 56.7464485168457)",POINT (0.6733777821063995 0.170972004532814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288500656,3921244409,1,1,"(0.6713594794273376, 0.19051405787467957)","(0.676574170589447, 0.10780704021453857)",1,1,3.128692626953125,3.574798583984375,"(-78.69855499267578, 111.47139739990234, 659.306396484375)","(-14.177477836608887, 118.43559265136719, 664.941650390625)","(60.5803108215332, 171.21546936035156, 51.675601959228516)","(62.39623260498047, 186.4392852783203, 57.21659469604492)",POINT (0.6739668250083923 0.1491605490446091),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288517330,3921261082,1,1,"(0.6657444834709167, 0.23872032761573792)","(0.6593580842018127, 0.13305948674678802)",1,1,3.1545562744140625,3.62896728515625,"(-81.02519226074219, 113.0020980834961, 658.5524291992188)","(-16.48940658569336, 119.85203552246094, 664.324951171875)","(58.62495040893555, 162.34217834472656, 48.445960998535156)","(56.4010009765625, 181.79107666015625, 55.52480697631836)",POINT (0.6625512838363647 0.185889907181263),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288533997,3921277749,1,1,"(0.6653642654418945, 0.2125038355588913)","(0.6439688205718994, 0.1389753818511963)",1,1,3.161529541015625,3.614898681640625,"(-83.3350830078125, 114.57300567626953, 657.5297241210938)","(-18.798614501953125, 121.29890441894531, 663.5109252929688)","(58.49256134033203, 167.16783142089844, 50.20234298706055)","(51.04191589355469, 180.70213317871094, 55.12847900390625)",POINT (0.654666543006897 0.1757396087050438),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288550665,3921294416,1,1,"(0.6504822969436646, 0.186140239238739)","(0.6426602602005005, 0.13468946516513824)",1,1,3.158782958984375,3.587020874023437,"(-85.61151885986328, 116.19044494628906, 656.330078125)","(-21.048004150390625, 122.77791595458984, 662.3201293945312)","(53.310123443603516, 172.0205535888672, 51.968597412109375)","(50.58623123168945, 181.49105834960938, 55.415584564208984)",POINT (0.6465712785720825 0.1604148522019386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288567331,3921311082,1,1,"(0.6491696834564209, 0.18881501257419586)","(0.6407759189605713, 0.10029992461204529)",1,1,3.1496734619140625,3.5847625732421875,"(-87.8468017578125, 117.72062683105469, 654.6783447265625)","(-23.288856506347656, 124.24201202392578, 660.9735717773438)","(52.853023529052734, 171.52821350097656, 51.789405822753906)","(49.93003845214844, 187.8211212158203, 57.71952819824219)",POINT (0.6449728012084961 0.1445574685931206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288583997,3921327748,1,1,"(0.6597121357917786, 0.2688356339931488)","(0.6226884126663208, 0.09307286143302917)",1,1,3.2776031494140625,3.6208343505859375,"(-90.05145263671875, 119.21885681152344, 652.9580688476562)","(-25.486461639404297, 125.60785675048828, 659.4361572265625)","(56.524269104003906, 156.79888916015625, 46.42835998535156)","(43.631290435791016, 189.15139770507812, 58.203704833984375)",POINT (0.6412002742290497 0.180954247713089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288600667,3921344417,1,1,"(0.6475606560707092, 0.20911529660224915)","(0.6410435438156128, 0.1485319882631302)",1,1,3.1748199462890625,3.691162109375,"(-92.20214080810547, 120.54981994628906, 650.9241943359375)","(-27.649394989013672, 126.89088439941406, 657.7498779296875)","(52.292694091796875, 167.79156494140625, 50.42936706542969)","(50.02322769165039, 178.94309997558594, 54.48817443847656)",POINT (0.644302099943161 0.1788236424326897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288617334,3921361084,1,1,"(0.646194577217102, 0.18388451635837555)","(0.6413276195526123, 0.10226748138666153)",1,1,3.183563232421875,3.638641357421875,"(-94.29891204833984, 121.78573608398438, 648.776123046875)","(-29.786375045776367, 128.13018798828125, 656.1189575195312)","(51.81698989868164, 172.43577575683594, 52.119720458984375)","(50.12214660644531, 187.4589385986328, 57.58772277832031)",POINT (0.6437610983848572 0.1430759988725185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288634002,3921377751,1,1,"(0.6450946927070618, 0.20691169798374176)","(0.6383693814277649, 0.13609178364276886)",1,1,3.1998443603515625,3.634002685546875,"(-96.38594818115234, 122.91036987304688, 646.7279052734375)","(-31.877891540527344, 129.20712280273438, 654.2332763671875)","(51.433982849121094, 168.19715881347656, 50.57701873779297)","(49.09197235107422, 181.23292541503906, 55.321659088134766)",POINT (0.6417320370674133 0.1715017408132553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288650672,3921394421,1,1,"(0.6470677852630615, 0.263715535402298)","(0.6455091834068298, 0.10690721124410629)",1,1,3.262969970703125,3.632980346679688,"(-98.43232727050781, 123.91345977783203, 644.6102294921875)","(-33.95370864868164, 130.2401123046875, 652.5112915039062)","(52.12107467651367, 157.74131774902344, 46.77143096923828)","(51.57830047607422, 186.60491943359375, 57.27688217163086)",POINT (0.6462884843349457 0.1853113733232021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288667339,3921411087,1,1,"(0.6484702229499817, 0.21342627704143524)","(0.6473613381385803, 0.11953344196081161)",1,1,3.19317626953125,3.628875732421875,"(-100.47718048095703, 124.83088684082031, 642.6170654296875)","(-35.9932861328125, 131.13519287109375, 650.622802734375)","(52.60944366455078, 166.99803161621094, 50.14057540893555)","(52.223289489746094, 184.28082275390625, 56.43095016479492)",POINT (0.647915780544281 0.1664798595011234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288684006,3921427754,1,1,"(0.6472458839416504, 0.21042460203170776)","(0.6403807997703552, 0.10914022475481033)",1,1,3.2084197998046875,3.6390380859375,"(-102.45979309082031, 125.69694519042969, 640.5450439453125)","(-38.01939392089844, 132.07630920410156, 648.9053344726562)","(52.18307876586914, 167.55056762695312, 50.341670989990234)","(49.79242706298828, 186.1938934326172, 57.127281188964844)",POINT (0.6438133418560028 0.159782413393259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288700674,3921444421,1,1,"(0.6473686099052429, 0.1893589049577713)","(0.6399964094161987, 0.12299738079309464)",1,1,3.2087860107421875,3.6219329833984375,"(-104.40425872802734, 126.60565185546875, 638.59326171875)","(-39.965938568115234, 133.0051727294922, 647.1207885742188)","(52.225833892822266, 171.4281005859375, 51.7529411315918)","(49.6585693359375, 183.64321899414062, 56.19888687133789)",POINT (0.6436825096607208 0.156178142875433),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288717340,3921461087,1,1,"(0.6399846076965332, 0.18690471351146698)","(0.6261767745018005, 0.12333392351865768)",1,1,3.181396484375,3.676849365234375,"(-106.26946258544922, 127.61726379394531, 636.6522827148438)","(-41.83647155761719, 133.99984741210938, 645.2984619140625)","(49.65446853637695, 171.8798370361328, 51.91739273071289)","(44.84608459472656, 183.58126831054688, 56.176361083984375)",POINT (0.6330806910991669 0.1551193185150623),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288734008,3921477754,1,1,"(0.6571159362792969, 0.20127111673355103)","(0.6198364496231079, 0.1282016634941101)",1,1,3.181671142578125,3.679534912109375,"(-108.07042694091797, 128.7318115234375, 634.6754150390625)","(-43.630733489990234, 135.07351684570312, 643.4010009765625)","(55.62019729614258, 169.23541259765625, 50.954917907714844)","(42.638179779052734, 182.6852569580078, 55.850257873535156)",POINT (0.6384761929512024 0.1647363901138306),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288750675,3921494421,1,1,"(0.6736060380935669, 0.2215176224708557)","(0.6439408659934998, 0.10925295948982239)",1,1,3.040008544921875,3.639129638671875,"(-109.89860534667969, 129.99081420898438, 632.9739990234375)","(-45.44513702392578, 136.3172607421875, 641.8548583984375)","(61.36265182495117, 165.50865173339844, 49.59849548339844)","(51.03217697143555, 186.1731414794922, 57.11972427368164)",POINT (0.6587734520435333 0.165385290980339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288767342,3921511087,1,1,"(0.6806439161300659, 0.20004801452159882)","(0.6688572764396667, 0.13517631590366364)",1,1,3.1485137939453125,3.626220703125,"(-111.55404663085938, 131.24032592773438, 631.1973266601562)","(-47.111083984375, 137.49783325195312, 640.153076171875)","(63.813480377197266, 169.4605712890625, 51.03684997558594)","(59.70895004272461, 181.4014434814453, 55.38298797607422)",POINT (0.6747505962848663 0.1676121652126312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288784013,3921527758,1,1,"(0.7335804104804993, 0.19360558688640594)","(0.6655481457710266, 0.11563081294298172)",1,1,3.0879669189453125,3.684768676757813,"(-113.07936096191406, 132.47169494628906, 629.3740234375)","(-48.66916275024414, 138.66329956054688, 638.499267578125)","(82.24784088134766, 170.64642333984375, 51.46846008300781)","(58.556575775146484, 184.9991455078125, 56.692481994628906)",POINT (0.6995642781257629 0.1546181999146938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288817347,3921561091,1,1,"(0.6953303217887878, 0.2053569108247757)","(0.6773672103881836, 0.12742659449577332)",1,1,3.2069854736328125,3.619827270507813,"(-116.06903839111328, 134.86709594726562, 626.3370971679688)","(-51.591888427734375, 140.83096313476562, 635.3931274414062)","(68.92779541015625, 168.48333740234375, 50.68117904663086)","(62.67241668701172, 182.8279266357422, 55.902164459228516)",POINT (0.6863487660884857 0.1663917526602745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237288867349,3921611091,1,1,"(0.6846351623535156, 0.2623557448387146)","(0.6679211854934692, 0.09919726848602295)",1,1,3.249114990234375,3.59527587890625,"(-119.821533203125, 137.89559936523438, 621.737548828125)","(-55.34518814086914, 143.658203125, 631.08544921875)","(65.20335388183594, 157.9916229248047, 46.86250305175781)","(59.38297653198242, 188.0240936279297, 57.793373107910156)",POINT (0.6762781739234924 0.1807765066623688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,14,34,237290834146,3923577831,1,1,"(0.5974386930465698, 0.3379127085208893)","(0.5691278576850891, 0.44171249866485596)",1,1,3.2168121337890625,3.510894775390625,"(-61.239131927490234, 141.6837158203125, 642.2191772460938)","(3.0089340209960938, 131.39918518066406, 646.366455078125)","(34.838478088378906, 144.0839080810547, 41.80052947998047)","(24.97963523864746, 124.97756958007812, 34.846397399902344)",POINT (0.5832832753658295 0.3898126035928726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,34,237290900819,3923644502,1,1,"(0.5822279453277588, 0.3468793034553528)","(0.5343009829521179, 0.4545556306838989)",1,1,3.216293334960937,3.3501129150390625,"(-60.91877746582031, 141.3103485107422, 645.2235717773438)","(3.2886271476745605, 131.02767944335938, 649.9913940429688)","(29.54155731201172, 142.4334259033203, 41.199806213378906)","(12.85169506072998, 122.6135482788086, 33.98591995239258)",POINT (0.5582644641399384 0.4007174670696258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,34,237290917487,3923661169,1,1,"(0.5641822218894958, 0.3512584865093231)","(0.582888662815094, 0.37601393461227417)",1,1,3.203094482421875,3.651168823242188,"(-60.807682037353516, 141.15676879882812, 645.8593139648438)","(3.377129077911377, 130.88722229003906, 650.83349609375)","(23.25739860534668, 141.6273651123047, 40.90637969970703)","(29.77164649963379, 137.07066345214844, 39.247867584228516)",POINT (0.5735354423522949 0.3636362105607986),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
