,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,complex-seq.1,start.1,end.1,operator1.1,operator2.1,  .1,if.1,>.1,start.2,end.2,'.1,().1,      .1,cons.1,start.3,complex-seq.2,+.1,*.1,start.4,operator2.2,operator2.3,end.3,operator1.2,operator2.4,).1,).2,).3,question,code,choices
0,43,29,77695736955,8645848151,1,1,"(0.6102389097213745, 0.20875918865203857)","(0.5885106921195984, 0.16330736875534058)",1,1,2.5810089111328125,2.455429077148437,"(-89.73331451416016, -46.74816131591797, 606.318359375)","(-29.237110137939453, -54.81984329223633, 606.0941162109375)","(36.470664978027344, 162.02523803710938, 48.33058166503906)","(28.96303367614746, 170.326416015625, 51.35197067260742)",POINT (0.5993748009204865 0.1860332787036896),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,29,77695753622,8645864818,1,1,"(0.6031907796859741, 0.18778599798679352)","(0.5947144031524658, 0.17627021670341492)",1,1,2.560302734375,2.4967193603515625,"(-89.83509826660156, -46.73679733276367, 606.3111572265625)","(-29.32452964782715, -54.658206939697266, 605.891845703125)","(34.03534698486328, 165.855712890625, 49.724769592285156)","(31.106571197509766, 167.95892333984375, 50.4902458190918)",POINT (0.59895259141922 0.1820281073451042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,29,77695770290,8645881485,1,1,"(0.6151893138885498, 0.17568427324295044)","(0.5939061641693115, 0.17540845274925232)",1,1,2.5389404296875,2.492706298828125,"(-89.99398803710938, -46.72809600830078, 606.3617553710938)","(-29.490528106689453, -54.53753662109375, 606.437255859375)","(38.18116760253906, 168.06593322753906, 50.529212951660156)","(30.82729148864746, 168.11631774902344, 50.54754638671875)",POINT (0.6045477390289307 0.1755463629961014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,29,77695786956,8645898151,1,1,"(0.6195917725563049, 0.16702450811862946)","(0.5923632383346558, 0.16586875915527344)",1,1,2.554290771484375,2.497406005859375,"(-90.17984008789062, -46.70830535888672, 606.4886474609375)","(-29.632287979125977, -54.393028259277344, 606.343017578125)","(39.70233154296875, 169.6475372314453, 51.10485076904297)","(30.294185638427734, 169.858642578125, 51.18164825439453)",POINT (0.6059775054454803 0.1664466336369514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,29,77695803623,8645914817,1,1,"(0.6064198017120361, 0.2113339602947235)","(0.5884152054786682, 0.16790226101875305)",1,1,2.58929443359375,2.4686279296875,"(-90.38349151611328, -46.703060150146484, 606.5262451171875)","(-29.826955795288086, -54.299171447753906, 606.54052734375)","(35.15107345581055, 161.5550079345703, 48.159400939941406)","(28.930030822753906, 169.48721313476562, 51.04652404785156)",POINT (0.5974175035953522 0.1896181106567383),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,29,77695820294,8645931488,1,1,"(0.6073782444000244, 0.18174943327903748)","(0.5893428325653076, 0.18551546335220337)",1,1,2.5348052978515625,2.489105224609375,"(-90.60639953613281, -46.69701385498047, 606.675048828125)","(-30.024566650390625, -54.14301300048828, 606.3984375)","(35.482261657714844, 166.95822143554688, 50.126007080078125)","(29.25055694580078, 166.27040100097656, 49.875675201416016)",POINT (0.598360538482666 0.1836324483156204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,29,77695836961,8645948154,1,1,"(0.6079633831977844, 0.23591984808444977)","(0.589593231678009, 0.16356436908245087)",1,1,2.654937744140625,2.467025756835937,"(-90.80545806884766, -46.690216064453125, 606.6492919921875)","(-30.223670959472656, -54.06914138793945, 606.4935302734375)","(35.68441390991211, 157.06471252441406, 46.52507019042969)","(29.337093353271484, 170.2794647216797, 51.33489990234375)",POINT (0.5987783074378967 0.1997421085834503),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,29,77695853627,8645964820,1,1,"(0.6075469851493835, 0.2791747748851776)","(0.5858214497566223, 0.17815230786800385)",1,1,2.714813232421875,2.478607177734375,"(-91.02615356445312, -46.6956901550293, 606.7875366210938)","(-30.402423858642578, -53.915321350097656, 606.3529052734375)","(35.540557861328125, 149.16476440429688, 43.64973831176758)","(28.033843994140625, 167.6151885986328, 50.36513137817383)",POINT (0.5966842174530029 0.2286635413765907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,43,29,77695870295,8645981487,1,1,"(0.6075584292411804, 0.18039897084236145)","(0.5900074243545532, 0.16944104433059692)",1,1,2.56982421875,2.4823150634765625,"(-91.21481323242188, -46.689659118652344, 606.8396606445312)","(-30.57990074157715, -53.843109130859375, 606.5115966796875)","(35.54450607299805, 167.20486450195312, 50.21580505371094)","(29.480180740356445, 169.20619201660156, 50.944183349609375)",POINT (0.5987829267978668 0.1749200075864792),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,29,77695886962,8645998154,1,1,"(0.6187543869018555, 0.16815868020057678)","(0.607519805431366, 0.12505127489566803)",1,1,2.690948486328125,2.565780639648437,"(-91.32341003417969, -46.58268356323242, 606.8382568359375)","(-30.725696563720703, -53.66547775268555, 606.8553466796875)","(39.41298294067383, 169.44039916992188, 51.02944564819336)","(35.531158447265625, 177.31338500976562, 53.894989013671875)",POINT (0.6131370961666107 0.1466049775481224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,29,77695903630,8646014821,1,1,"(0.645535945892334, 0.108543261885643)","(0.6432863473892212, 0.09679066389799118)",1,1,2.6743316650390625,2.5797119140625,"(-91.37139892578125, -46.53805160522461, 607.1558837890625)","(-30.826126098632812, -53.453006744384766, 606.8560180664062)","(48.66668701171875, 180.32835388183594, 54.99237060546875)","(47.88939666748047, 182.4748077392578, 55.77362060546875)",POINT (0.6444111466407776 0.1026669628918171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
