,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,33,34,923347427479,3299767367,1,1,"(0.4152523875236511, 0.18670696020126343)","(0.4166550040245056, 0.13506123423576355)",1,1,3.264801025390625,3.3369293212890625,"(-10.35789680480957, 5.392790794372559, 668.7332763671875)","(48.154876708984375, 9.459366798400879, 662.2942504882812)","(-30.902103424072266, 166.05279541015625, 49.79646682739258)","(-30.417448043823242, 175.48519897460938, 53.22960662841797)",POINT (0.4159536957740784 0.1608840972185135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,34,923347444147,3299784034,1,1,"(0.42039141058921814, 0.18999312818050385)","(0.41937336325645447, 0.12998807430267334)",1,1,3.2694549560546875,3.3463134765625,"(-10.165607452392578, 5.471792221069336, 668.8264770507812)","(48.355445861816406, 9.466103553771973, 662.0811767578125)","(-29.126440048217773, 165.45260620117188, 49.57804489135742)","(-29.47820281982422, 176.41175842285156, 53.56682205200195)",POINT (0.4198823869228363 0.1599906012415886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,34,923347460814,3299800701,1,1,"(0.4166204333305359, 0.19145718216896057)","(0.4173718988895416, 0.13092319667339325)",1,1,3.2826080322265625,3.3553009033203125,"(-9.942586898803711, 5.586211681365967, 668.7468872070312)","(48.59488296508789, 9.476418495178223, 662.0952758789062)","(-30.429397583007812, 165.1852264404297, 49.48068618774414)","(-30.169748306274414, 176.24093627929688, 53.50470733642578)",POINT (0.4169961661100388 0.1611901894211769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,34,923347477480,3299817367,1,1,"(0.4181778132915497, 0.1746055632829666)","(0.4203546941280365, 0.12163529545068741)",1,1,3.2542724609375,3.349365234375,"(-9.718292236328125, 5.697005748748779, 668.7047119140625)","(48.832481384277344, 9.498302459716797, 662.0848388671875)","(-29.89129066467285, 168.262939453125, 50.600929260253906)","(-29.139116287231445, 177.937255859375, 54.122108459472656)",POINT (0.4192662537097931 0.148120429366827),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,34,923347494153,3299834039,1,1,"(0.4127305746078491, 0.1885368973016739)","(0.4128182828426361, 0.12403760105371475)",1,1,3.27020263671875,3.345062255859375,"(-9.482023239135742, 5.832056045532227, 668.5999755859375)","(49.075469970703125, 9.527721405029297, 662.048583984375)","(-31.773447036743164, 165.7185821533203, 49.674827575683594)","(-31.743141174316406, 177.49853515625, 53.96238327026367)",POINT (0.4127744287252426 0.1562872491776943),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,34,923347510821,3299850707,1,1,"(0.41558465361595154, 0.18829572200775146)","(0.4165995121002197, 0.11903227120637894)",1,1,3.26947021484375,3.3486480712890625,"(-9.248714447021484, 5.979116439819336, 668.45947265625)","(49.31959533691406, 9.57739543914795, 662.0613403320312)","(-30.78730010986328, 165.76260375976562, 49.69092559814453)","(-30.436626434326172, 178.4126739501953, 54.29510498046875)",POINT (0.4160920828580856 0.1536639966070652),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,34,923347527489,3299867374,1,1,"(0.41742655634880066, 0.18383599817752838)","(0.41217148303985596, 0.12687069177627563)",1,1,3.261947631835937,3.334930419921875,"(-9.023964881896973, 6.157587051391602, 668.4905395507812)","(49.55413055419922, 9.682848930358887, 662.1002197265625)","(-30.150861740112305, 166.57713317871094, 49.987300872802734)","(-31.96662139892578, 176.98110961914062, 53.77403259277344)",POINT (0.4147990196943283 0.155353344976902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,34,923347544156,3299884041,1,1,"(0.41558200120925903, 0.18115216493606567)","(0.4156532287597656, 0.13113194704055786)",1,1,3.2649383544921875,3.341461181640625,"(-8.780136108398438, 6.339327335357666, 668.3614501953125)","(49.791954040527344, 9.791215896606445, 662.003173828125)","(-30.7882080078125, 167.0673065185547, 50.165748596191406)","(-30.763608932495117, 176.2028350830078, 53.49080276489258)",POINT (0.4156176149845123 0.1561420559883118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,34,923347560823,3299900707,1,1,"(0.4152235984802246, 0.18226182460784912)","(0.4146789610385895, 0.1275479793548584)",1,1,3.2486114501953125,3.340927124023437,"(-8.536738395690918, 6.546785354614258, 668.2444458007812)","(50.03616714477539, 9.928635597229004, 662.0155639648438)","(-30.912052154541016, 166.86463928222656, 50.091957092285156)","(-31.100229263305664, 176.85739135742188, 53.72903823852539)",POINT (0.414951279759407 0.1549049019813538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,34,923347577490,3299917374,1,1,"(0.417154997587204, 0.18153132498264313)","(0.4154306948184967, 0.12431012094020844)",1,1,3.253021240234375,3.353363037109375,"(-8.321002960205078, 6.753872871398926, 668.3116455078125)","(50.25733947753906, 10.044364929199219, 662.0679931640625)","(-30.244701385498047, 166.998046875, 50.140567779541016)","(-30.840496063232422, 177.44876098632812, 53.94426727294922)",POINT (0.4162928462028503 0.1529207229614258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,34,923347594157,3299934040,1,1,"(0.41389209032058716, 0.18963155150413513)","(0.4164508879184723, 0.13122496008872986)",1,1,3.2703094482421875,3.353790283203125,"(-8.131937980651855, 6.965465068817139, 668.4891357421875)","(50.470436096191406, 10.188833236694336, 662.219482421875)","(-31.37211036682129, 165.51864624023438, 49.60207748413086)","(-30.487985610961914, 176.18585205078125, 53.48458480834961)",POINT (0.4151714891195297 0.1604282557964325),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,34,923347610824,3299950707,1,1,"(0.41479435563087463, 0.19065414369106293)","(0.413364440202713, 0.13084085285663605)",1,1,3.2606353759765625,3.3569488525390625,"(-7.984867095947266, 7.162952899932861, 668.49267578125)","(50.64109420776367, 10.309881210327148, 662.3892211914062)","(-31.060354232788086, 165.33189392089844, 49.53409957885742)","(-31.554424285888672, 176.25599670410156, 53.5101318359375)",POINT (0.4140793979167938 0.1607474982738495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
