,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,10,34,598587236563,3812853988,1,1,"(0.4929507076740265, 0.6259140968322754)","(0.467991441488266, 0.6623759269714355)",1,1,3.4032440185546875,3.13470458984375,"(-34.13050079345703, 24.556461334228516, 526.7893676757812)","(30.891468048095703, 27.64932632446289, 518.210693359375)","(-4.055359840393066, 85.83741760253906, 20.600446701049805)","(-12.679424285888672, 79.17814636230469, 18.176700592041016)",POINT (0.4804710745811462 0.6441450119018555),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,34,598587253233,3812870657,1,1,"(0.4907662868499756, 0.6126103401184082)","(0.47367703914642334, 0.6597797274589539)",1,1,3.37738037109375,3.1509246826171875,"(-34.11101150512695, 24.54807472229004, 526.7294311523438)","(30.920616149902344, 27.627086639404297, 518.2383422851562)","(-4.81013822555542, 88.26716613769531, 21.48483657836914)","(-10.714900016784668, 79.65230560302734, 18.34928321838379)",POINT (0.4822216629981995 0.636195033788681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,34,598587269899,3812887323,1,1,"(0.5020215511322021, 0.623209536075592)","(0.473336398601532, 0.6579278707504272)",1,1,3.3870849609375,3.16351318359375,"(-34.116233825683594, 24.538040161132812, 526.7362060546875)","(30.925905227661133, 27.596435546875, 518.1932373046875)","(-0.9211634993553162, 86.33137512207031, 20.780261993408203)","(-10.832609176635742, 79.99051666259766, 18.47239112854004)",POINT (0.4876789748668671 0.6405687034130096),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,34,598587286567,3812903990,1,1,"(0.49139827489852905, 0.6182612180709839)","(0.47613731026649475, 0.640603244304657)",1,1,3.3866729736328125,3.141998291015625,"(-34.12665557861328, 24.529747009277344, 526.7050170898438)","(30.926727294921875, 27.564496994018555, 518.2080078125)","(-4.59177827835083, 87.23512268066406, 21.109189987182617)","(-9.864827156066895, 83.1546401977539, 19.624013900756836)",POINT (0.4837677925825119 0.6294322311878204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,34,598587303234,3812920657,1,1,"(0.49767187237739563, 0.6220535039901733)","(0.478094220161438, 0.6416774392127991)",1,1,3.366180419921875,3.142242431640625,"(-34.14602279663086, 24.518396377563477, 526.7106323242188)","(30.92177963256836, 27.522371292114258, 518.2083129882812)","(-2.4240834712982178, 86.54251861572266, 20.857112884521484)","(-9.18865966796875, 82.95845794677734, 19.55260467529297)",POINT (0.4878830462694168 0.6318654716014862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,34,598587319901,3812937323,1,1,"(0.4905867278575897, 0.6231129765510559)","(0.4723014235496521, 0.6479542255401611)",1,1,3.415069580078125,3.1328582763671875,"(-34.15329360961914, 24.498056411743164, 526.6318359375)","(30.918926239013672, 27.490564346313477, 518.1934814453125)","(-4.872190475463867, 86.34899139404297, 20.78667449951172)","(-11.190216064453125, 81.81209564208984, 19.135374069213867)",POINT (0.4814440757036209 0.6355336010456085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,34,598587336568,3812953990,1,1,"(0.49615368247032166, 0.623799204826355)","(0.4754268527030945, 0.6537545323371887)",1,1,3.399932861328125,3.168212890625,"(-34.154380798339844, 24.48076629638672, 526.6245727539062)","(30.931909561157227, 27.46346664428711, 518.1847534179688)","(-2.94865345954895, 86.22367095947266, 20.74103546142578)","(-10.110306739807129, 80.75273132324219, 18.74979019165039)",POINT (0.4857902675867081 0.6387768685817719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,34,598587353236,3812970657,1,1,"(0.4973023235797882, 0.6244224905967712)","(0.48144418001174927, 0.6480010151863098)",1,1,3.397201538085937,3.157577514648437,"(-34.14216232299805, 24.465946197509766, 526.579345703125)","(30.95299530029297, 27.426467895507812, 518.1749877929688)","(-2.551774024963379, 86.1098403930664, 20.69961929321289)","(-8.031160354614258, 81.80353546142578, 19.13226890563965)",POINT (0.4893732517957687 0.6362117528915405),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,34,598587369902,3812987323,1,1,"(0.50668865442276, 0.6237298846244812)","(0.46925362944602966, 0.6299940347671509)",1,1,3.40228271484375,3.141265869140625,"(-34.12298583984375, 24.46002769470215, 526.5042724609375)","(30.987110137939453, 27.39815902709961, 518.17236328125)","(0.6914372444152832, 86.23633575439453, 20.745662689208984)","(-12.243303298950195, 85.0922622680664, 20.329294204711914)",POINT (0.4879711419343948 0.626861959695816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,34,598587386577,3813003997,1,1,"(0.49311134219169617, 0.6082153916358948)","(0.4744347631931305, 0.6438007950782776)",1,1,3.3969879150390625,3.166778564453125,"(-34.103694915771484, 24.463844299316406, 526.4515380859375)","(31.019454956054688, 27.386463165283203, 518.1544189453125)","(-3.9998574256896973, 89.06983947753906, 21.776988983154297)","(-10.45309066772461, 82.5706558227539, 19.41144561767578)",POINT (0.4837730526924133 0.6260080933570862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,34,598587403243,3813020663,1,1,"(0.4911247789859772, 0.6307340860366821)","(0.4750705063343048, 0.6546421051025391)",1,1,3.3843536376953125,3.1516265869140625,"(-34.09572982788086, 24.449594497680664, 526.3447875976562)","(31.03540802001953, 27.363203048706055, 518.1607666015625)","(-4.6862688064575195, 84.95711517333984, 20.28006935119629)","(-10.233424186706543, 80.59062957763672, 18.6907958984375)",POINT (0.483097642660141 0.6426880955696106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,10,34,598587419911,3813037330,1,1,"(0.5031980276107788, 0.6259158253669739)","(0.4736904799938202, 0.6547382473945618)",1,1,3.3950653076171875,3.17327880859375,"(-34.109107971191406, 24.441251754760742, 526.3279418945312)","(31.037456512451172, 27.349889755249023, 518.1604614257812)","(-0.5146582722663879, 85.83710479736328, 20.600345611572266)","(-10.710248947143555, 80.57305908203125, 18.684417724609375)",POINT (0.4884442538022995 0.6403270363807678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
