,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,complex-seq.1,start.1,end.1,operator1.1,operator2.1,  .1,if.1,>.1,start.2,end.2,'.1,().1,      .1,cons.1,start.3,complex-seq.2,+.1,*.1,start.4,operator2.2,operator2.3,end.3,operator1.2,operator2.4,).1,).2,).3,question,code,choices
0,56,29,59516610341,1292900663,1,1,"(0.5030840039253235, 0.6569758057594299)","(0.49695825576782227, 0.6206379532814026)",1,1,2.4846954345703125,2.8255767822265625,"(-37.11091613769531, 49.12828063964844, 630.1240234375)","(30.648225784301758, 46.99036407470703, 631.902099609375)","(-0.5540520548820496, 80.1644058227539, 18.535642623901367)","(-2.6706552505493164, 86.801025390625, 20.951204299926758)",POINT (0.5000211298465729 0.6388068795204163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,29,59516627016,1292917337,1,1,"(0.5113531351089478, 0.6281698346138)","(0.514914333820343, 0.6283593773841858)",1,1,2.46990966796875,2.8195037841796875,"(-37.054176330566406, 48.997684478759766, 629.843017578125)","(30.702335357666016, 46.86338806152344, 631.8299560546875)","(2.303130626678467, 85.42543029785156, 20.450544357299805)","(3.533611297607422, 85.39080810546875, 20.43798065185547)",POINT (0.5131337344646454 0.6282646059989929),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,29,59516643683,1292934004,1,1,"(0.4991191029548645, 0.6414728164672852)","(0.5074642300605774, 0.6175870299339294)",1,1,2.4979400634765625,2.831405639648437,"(-36.975013732910156, 48.819244384765625, 629.32421875)","(30.74040985107422, 46.70301055908203, 631.3399658203125)","(-1.9240214824676514, 82.99584197998047, 19.566152572631836)","(0.9594339728355408, 87.35822296142578, 21.154067993164062)",POINT (0.503291666507721 0.6295299232006073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,29,59516660350,1292950670,1,1,"(0.5166643857955933, 0.581382691860199)","(0.5020549893379211, 0.6203879714012146)",1,1,2.4170684814453125,2.8147430419921875,"(-36.9336051940918, 48.70314025878906, 629.262451171875)","(30.782920837402344, 46.556556701660156, 630.894775390625)","(4.138322830200195, 93.97046661376953, 23.560731887817383)","(-0.9096084237098694, 86.8467025756836, 20.96778106689453)",POINT (0.5093596875667572 0.6008853316307068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,56,29,59516677017,1292967337,1,1,"(0.5122925043106079, 0.5919321179389954)","(0.5094148516654968, 0.626300573348999)",1,1,2.4286041259765625,2.8304595947265625,"(-36.889434814453125, 48.58651351928711, 629.0699462890625)","(30.845516204833984, 46.4676513671875, 630.9775390625)","(2.6277146339416504, 92.04375457763672, 22.859439849853516)","(1.6334028244018555, 85.76683807373047, 20.57476806640625)",POINT (0.5108536779880524 0.6091163456439972),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,29,59516693685,1292984004,1,1,"(0.5069553852081299, 0.6090197563171387)","(0.5066256523132324, 0.6335189938545227)",1,1,2.4517974853515625,2.8216094970703125,"(-36.84563064575195, 48.53525924682617, 629.0086669921875)","(30.895198822021484, 46.42223358154297, 630.8404541015625)","(0.7836022973060608, 88.92295837402344, 21.723493576049805)","(0.6696766018867493, 84.4485092163086, 20.09489631652832)",POINT (0.5067905187606812 0.6212693750858307),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,29,59516710351,1293000670,1,1,"(0.5018256306648254, 0.6095901727676392)","(0.49830499291419983, 0.6328436732292175)",1,1,2.4465484619140625,2.8274688720703125,"(-36.787208557128906, 48.524105072021484, 628.8846435546875)","(30.941909790039062, 46.38386917114258, 630.461181640625)","(-0.988866925239563, 88.81877899169922, 21.685550689697266)","(-2.205317258834839, 84.57180786132812, 20.139867782592773)",POINT (0.5000653117895126 0.6212169229984283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,29,59516727019,1293017337,1,1,"(0.497586727142334, 0.6099931001663208)","(0.4797419011592865, 0.6144258379936218)",1,1,2.4708404541015625,2.851104736328125,"(-36.78746032714844, 48.63948059082031, 628.99267578125)","(30.95409393310547, 46.472965240478516, 630.4602661132812)","(-2.4535019397735596, 88.74517822265625, 21.658811569213867)","(-8.619340896606445, 87.93559265136719, 21.364151000976562)",POINT (0.4886643141508102 0.6122094690799713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,29,59516743686,1293034004,1,1,"(0.3735028803348541, 0.29561445116996765)","(0.40491652488708496, 0.3387599587440491)",1,1,2.497039794921875,2.875213623046875,"(-36.92028045654297, 49.033843994140625, 628.8660888671875)","(30.64044189453125, 46.94877624511719, 630.7745361328125)","(-45.327606201171875, 146.16226196289062, 42.55697250366211)","(-34.47340774536133, 138.28233337402344, 39.68882369995117)",POINT (0.3892097026109695 0.3171872049570084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,56,29,59516760357,1293050674,1,1,"(0.31830430030822754, 0.1546059101819992)","(0.33383673429489136, 0.20953410863876343)",1,1,2.5043487548828125,2.85821533203125,"(-37.068634033203125, 49.40746307373047, 629.047119140625)","(30.376869201660156, 47.34055709838867, 630.5997924804688)","(-64.40011596679688, 171.91563415527344, 51.93034744262695)","(-59.033260345458984, 161.88372802734375, 48.27902603149414)",POINT (0.3260705173015594 0.1820700094103813),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
