,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,22,34,331326497300,988323553,1,1,"(0.7444320917129517, 0.1527702361345291)","(0.7428375482559204, 0.21984605491161346)",1,1,3.4060211181640625,3.438079833984375,"(-61.78786087036133, -11.69870662689209, 590.374267578125)","(-1.538103461265564, -18.200477600097656, 600.98583984375)","(82.83781433105469, 172.25088500976562, 52.05238342285156)","(82.28685760498047, 160.00038146972656, 47.59356689453125)",POINT (0.743634819984436 0.1863081455230713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,34,331326513967,988340220,1,1,"(0.7447222471237183, 0.17466308176517487)","(0.7346125841140747, 0.2185611128807068)",1,1,3.445068359375,3.437164306640625,"(-61.84314727783203, -11.682662010192871, 590.3241577148438)","(-1.6037895679473877, -18.183467864990234, 601.13525390625)","(82.93806457519531, 168.25244140625, 50.59709548950195)","(79.44491577148438, 160.23504638671875, 47.67901611328125)",POINT (0.7396674156188965 0.1966120973229408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,34,331326530635,988356887,1,1,"(0.7436361312866211, 0.1817723661661148)","(0.7414053082466125, 0.216104194521904)",1,1,3.448837280273437,3.42572021484375,"(-61.938880920410156, -11.689557075500488, 590.43359375)","(-1.6815038919448853, -18.157215118408203, 601.264892578125)","(82.56279754638672, 166.95404052734375, 50.124507904052734)","(81.7919692993164, 160.68377685546875, 47.84233856201172)",POINT (0.7425207197666168 0.1989382803440094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,34,331326547302,988373554,1,1,"(0.7437500357627869, 0.1731792390346527)","(0.7403251528739929, 0.2290082573890686)",1,1,3.4466705322265625,3.438751220703125,"(-62.026153564453125, -11.67625904083252, 590.416748046875)","(-1.7645323276519775, -18.100324630737305, 601.0345458984375)","(82.60212707519531, 168.5234375, 50.69575119018555)","(81.41876983642578, 158.3270263671875, 46.984519958496094)",POINT (0.7420375943183899 0.2010937482118607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,34,331326563969,988390220,1,1,"(0.746895968914032, 0.19382548332214355)","(0.7401570081710815, 0.21228766441345215)",1,1,3.4831695556640625,3.413482666015625,"(-62.132930755615234, -11.689526557922363, 590.49462890625)","(-1.8585119247436523, -18.06381607055664, 601.3236083984375)","(83.68913269042969, 164.75270080566406, 49.32324981689453)","(81.36068725585938, 161.38082885742188, 48.09599304199219)",POINT (0.7435264885425568 0.2030565738677978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,34,331326580636,988406887,1,1,"(0.7470532059669495, 0.1835576295852661)","(0.7429648637771606, 0.2113109827041626)",1,1,3.4556121826171875,3.4234619140625,"(-62.24809265136719, -11.667890548706055, 590.5213623046875)","(-1.9633582830429077, -17.998123168945312, 601.0825805664062)","(83.74348449707031, 166.62796020507812, 50.0058479309082)","(82.33084106445312, 161.55918884277344, 48.16094970703125)",POINT (0.745009034872055 0.1974343061447144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,34,331326597309,988423559,1,1,"(0.7415508031845093, 0.1725507229566574)","(0.7381001710891724, 0.2148064225912094)",1,1,3.4508819580078125,3.435638427734375,"(-62.36421585083008, -11.667017936706543, 590.5972900390625)","(-2.0672850608825684, -17.955150604248047, 601.3818359375)","(81.8422622680664, 168.63824462890625, 50.73750305175781)","(80.64997100830078, 160.92079162597656, 47.928592681884766)",POINT (0.7398254871368408 0.1936785727739334),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,34,331326613976,988440226,1,1,"(0.7439755201339722, 0.18790851533412933)","(0.735630214214325, 0.22549596428871155)",1,1,3.4695281982421875,3.43865966796875,"(-62.45744323730469, -11.641788482666016, 590.539794921875)","(-2.162989616394043, -17.872047424316406, 601.09130859375)","(82.68006896972656, 165.83334350585938, 49.71662902832031)","(79.79653930664062, 158.96849060058594, 47.218013763427734)",POINT (0.7398028671741486 0.2067022398114204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,34,331326630644,988456893,1,1,"(0.7430717945098877, 0.1888229101896286)","(0.7383959889411926, 0.21875272691249847)",1,1,3.4793853759765625,3.421417236328125,"(-62.58418273925781, -11.63633918762207, 590.6824340820312)","(-2.2621054649353027, -17.826221466064453, 601.4000244140625)","(82.36779022216797, 165.6663360595703, 49.65584945678711)","(80.7521743774414, 160.20005798339844, 47.6662712097168)",POINT (0.7407338917255402 0.2037878185510635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,34,331326647311,988473560,1,1,"(0.7421368360519409, 0.18265655636787415)","(0.7434704899787903, 0.21784093976020813)",1,1,3.469207763671875,3.431747436523437,"(-62.66122055053711, -11.623231887817383, 590.6183471679688)","(-2.3405866622924805, -17.773765563964844, 601.12939453125)","(82.04475402832031, 166.79254150390625, 50.065704345703125)","(82.50556182861328, 160.36659240722656, 47.72686767578125)",POINT (0.7428036630153656 0.2002487480640411),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,34,331326663978,988490226,1,1,"(0.7461737394332886, 0.18966038525104523)","(0.7421162128448486, 0.22008532285690308)",1,1,3.4640350341796875,3.420501708984375,"(-62.74635314941406, -11.62002182006836, 590.739501953125)","(-2.4142086505889893, -17.714935302734375, 601.288818359375)","(83.4395980834961, 165.5133819580078, 49.600162506103516)","(82.03759002685547, 159.95668029785156, 47.577693939208984)",POINT (0.7441449761390686 0.2048728540539742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,34,331326680644,988506892,1,1,"(0.7427772283554077, 0.17884419858455658)","(0.7418016195297241, 0.2167588770389557)",1,1,3.454681396484375,3.4215240478515625,"(-62.81941223144531, -11.600406646728516, 590.8731689453125)","(-2.4633069038391113, -17.652881622314453, 601.4481201171875)","(82.26602172851562, 167.4888153076172, 50.31917190551758)","(81.92891693115234, 160.564208984375, 47.798797607421875)",POINT (0.7422894239425659 0.1978015378117561),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,34,331326697313,988523560,1,1,"(0.7462450861930847, 0.18197374045848846)","(0.7412734627723694, 0.21495166420936584)",1,1,3.4645233154296875,3.4252471923828125,"(-62.947242736816406, -11.593945503234863, 590.8480224609375)","(-2.560718297958374, -17.6065673828125, 601.1870727539062)","(83.46424102783203, 166.91725158691406, 50.11114501953125)","(81.7464370727539, 160.89427185058594, 47.918949127197266)",POINT (0.743759274482727 0.1984627023339272),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,34,331326713979,988540226,1,1,"(0.549342155456543, 0.24565407633781433)","(0.5703052878379822, 0.2582220137119293)",1,1,3.50927734375,3.455352783203125,"(-63.56303787231445, -11.618167877197266, 590.9931640625)","(-3.2161407470703125, -17.578203201293945, 601.2703857421875)","(15.429304122924805, 155.28688049316406, 45.87800598144531)","(22.672595977783203, 152.99151611328125, 45.04256820678711)",POINT (0.5598237216472626 0.2519380450248718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,22,34,331326730650,988556896,1,1,"(0.41955089569091797, 0.248430073261261)","(0.42677274346351624, 0.2685273289680481)",1,1,3.466705322265625,3.44000244140625,"(-64.08135223388672, -11.603784561157227, 591.0772705078125)","(-3.7707719802856445, -17.474132537841797, 601.0843505859375)","(-29.41685676574707, 154.77987670898438, 45.69347381591797)","(-26.921524047851562, 151.109375, 44.357547760009766)",POINT (0.4231618195772171 0.2584787011146545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,22,34,331326747316,988573562,1,1,"(0.4426887631416321, 0.23418520390987396)","(0.4454602897167206, 0.2634669840335846)",1,1,3.452911376953125,3.434432983398437,"(-64.18348693847656, -11.566160202026367, 591.1259155273438)","(-3.8126912117004395, -17.383453369140625, 601.103759765625)","(-21.422136306762695, 157.3815155029297, 46.64039993286133)","(-20.464502334594727, 152.03358459472656, 44.69389343261719)",POINT (0.4440745264291763 0.2488260939717293),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,22,34,331326763984,988590229,1,1,"(0.4371264576911926, 0.23025287687778473)","(0.4370070993900299, 0.2788302004337311)",1,1,3.44207763671875,3.4291229248046875,"(-64.32168579101562, -11.521926879882812, 591.157470703125)","(-3.899768829345703, -17.288036346435547, 601.10205078125)","(-23.34405517578125, 158.0996856689453, 46.901824951171875)","(-23.38530731201172, 149.2277069091797, 43.672637939453125)",POINT (0.4370667785406113 0.2545415386557579),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,22,34,331326780651,988606896,1,1,"(0.4390976130962372, 0.2318207025527954)","(0.43889009952545166, 0.2790844738483429)",1,1,3.433624267578125,3.4279022216796875,"(-64.49632263183594, -11.474388122558594, 591.1814575195312)","(-4.032111167907715, -17.174175262451172, 600.98046875)","(-22.662965774536133, 157.8133544921875, 46.797584533691406)","(-22.73467254638672, 149.18125915527344, 43.655765533447266)",POINT (0.4389938563108444 0.2554525882005692),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,22,34,331326797319,988623563,1,1,"(0.44338178634643555, 0.24959900975227356)","(0.4414554834365845, 0.2788853347301483)",1,1,3.439849853515625,3.424835205078125,"(-64.70925903320312, -11.442451477050781, 591.227294921875)","(-4.199935436248779, -17.072113037109375, 600.8582763671875)","(-21.18267822265625, 154.56639099121094, 45.615760803222656)","(-21.848270416259766, 149.21762084960938, 43.66896438598633)",POINT (0.44241863489151 0.2642421722412109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,22,34,331326813985,988640229,1,1,"(0.44728076457977295, 0.2461242824792862)","(0.44022151827812195, 0.2736281156539917)",1,1,3.4448394775390625,3.4258575439453125,"(-64.96076202392578, -11.419076919555664, 591.2753295898438)","(-4.401029586791992, -16.979562759399414, 600.7252197265625)","(-19.835477828979492, 155.20098876953125, 45.84675979614258)","(-22.27461814880371, 150.1777801513672, 44.01844787597656)",POINT (0.4437511414289474 0.259876199066639),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,22,34,331326830652,988656895,1,1,"(0.44624021649360657, 0.2541132867336273)","(0.44301509857177734, 0.27596983313560486)",1,1,3.46466064453125,3.40899658203125,"(-65.24565124511719, -11.404144287109375, 591.4149169921875)","(-4.651817321777344, -16.889347076416016, 600.70166015625)","(-20.19502067565918, 153.74191284179688, 45.315673828125)","(-21.309370040893555, 149.75010681152344, 43.86279296875)",POINT (0.444627657532692 0.2650415599346161),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
