,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,complex-seq.1,start.1,end.1,operator1.1,operator2.1,  .1,if.1,>.1,start.2,end.2,'.1,().1,      .1,cons.1,start.3,complex-seq.2,+.1,*.1,start.4,operator2.2,operator2.3,end.3,operator1.2,operator2.4,).1,).2,).3,question,code,choices
0,46,29,70715280944,1665597122,1,1,"(0.5232484340667725, 0.5181010961532593)","(0.4689961075782776, 0.44424521923065186)",1,1,3.5744781494140625,3.360687255859375,"(-51.97397994995117, -31.480937957763672, 628.6075439453125)","(7.854741096496582, -31.36096954345703, 630.8740844726562)","(6.413249492645264, 105.52803039550781, 27.767284393310547)","(-12.33228874206543, 119.01683807373047, 32.676795959472656)",POINT (0.496122270822525 0.4811731576919556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,29,70715297613,1665613790,1,1,"(0.5141316056251526, 0.5206010341644287)","(0.462306410074234, 0.4494548738002777)",1,1,3.592269897460937,3.351669311523437,"(-51.85844802856445, -31.45599937438965, 628.63623046875)","(7.998575210571289, -31.349035263061523, 630.947509765625)","(3.263188362121582, 105.07145690917969, 27.601070404052734)","(-14.643755912780762, 118.06537628173828, 32.33046340942383)",POINT (0.4882190078496933 0.4850279539823532),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,29,70715314279,1665630456,1,1,"(0.5216102600097656, 0.5204007029533386)","(0.47368061542510986, 0.45833444595336914)",1,1,3.573089599609375,3.3527374267578125,"(-51.72301483154297, -31.42694091796875, 628.491455078125)","(8.112030982971191, -31.334199905395508, 631.0440673828125)","(5.847249507904053, 105.10801696777344, 27.614439010620117)","(-10.713672637939453, 116.44363403320312, 31.740198135375977)",POINT (0.4976454377174377 0.4893675744533539),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,29,70715330947,1665647123,1,1,"(0.5170179009437561, 0.5189863443374634)","(0.4715389311313629, 0.46758899092674255)",1,1,3.5595245361328125,3.3689422607421875,"(-51.58186340332031, -31.408504486083984, 628.4478149414062)","(8.25572395324707, -31.310596466064453, 630.6224975585938)","(4.260466575622559, 105.36636352539062, 27.70842170715332)","(-11.453672409057617, 114.75340270996094, 31.125017166137695)",POINT (0.4942784160375595 0.493287667632103),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,29,70715347613,1665663789,1,1,"(0.5193800926208496, 0.5218250155448914)","(0.4639090299606323, 0.4722241461277008)",1,1,3.5762481689453125,3.3749237060546875,"(-51.44365310668945, -31.37738800048828, 628.38134765625)","(8.409915924072266, -31.29297637939453, 630.7177734375)","(5.076666831970215, 104.847900390625, 27.519752502441406)","(-14.089994430541992, 113.9068603515625, 30.81689453125)",POINT (0.491644561290741 0.4970245808362961),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,29,70715364281,1665680456,1,1,"(0.5171316266059875, 0.5249007940292358)","(0.4727433919906616, 0.4665283262729645)",1,1,3.5772857666015625,3.368759155273437,"(-51.28110122680664, -31.328182220458984, 628.1866455078125)","(8.537386894226074, -31.27415657043457, 630.879638671875)","(4.299764633178711, 104.28616333007812, 27.315271377563477)","(-11.037494659423828, 114.94711303710938, 31.195526123046875)",POINT (0.4949375092983246 0.4957145601511002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,29,70715380952,1665697127,1,1,"(0.5251320004463196, 0.5225657224655151)","(0.4805253744125366, 0.4772806167602539)",1,1,3.5581207275390625,3.364837646484375,"(-51.142086029052734, -31.279041290283203, 628.2192993164062)","(8.679648399353027, -31.228790283203125, 630.51318359375)","(7.064088344573975, 104.7126235961914, 27.470487594604492)","(-8.348626136779785, 112.98336029052734, 30.480775833129883)",POINT (0.5028286874294281 0.4999231696128845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,29,70715397619,1665713793,1,1,"(0.5255782008171082, 0.5167557597160339)","(0.4585971236228943, 0.46781042218208313)",1,1,3.5881500244140625,3.374542236328125,"(-51.01178741455078, -31.233158111572266, 628.3604125976562)","(8.850898742675781, -31.199462890625, 630.5195922851562)","(7.218245029449463, 105.77374267578125, 27.856698989868164)","(-15.925398826599121, 114.71296691894531, 31.110307693481445)",POINT (0.4920876622200012 0.4922830909490585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,29,70715414286,1665730460,1,1,"(0.5079562664031982, 0.5156199932098389)","(0.47250619530677795, 0.4645591974258423)",1,1,3.5643463134765625,3.3818511962890625,"(-50.861019134521484, -31.194744110107422, 628.31787109375)","(8.984747886657715, -31.18558120727539, 630.7686767578125)","(1.129435420036316, 105.98117065429688, 27.93218421936035)","(-11.119465827941895, 115.3067626953125, 31.3264217376709)",POINT (0.4902312308549881 0.4900895953178406),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,29,70715430954,1665747127,1,1,"(0.5210075378417969, 0.5178244709968567)","(0.47362008690834045, 0.4528023302555084)",1,1,3.593612670898437,3.3993377685546875,"(-50.68889236450195, -31.130599975585938, 628.1241455078125)","(9.123200416564941, -31.155929565429688, 630.6661376953125)","(5.638974666595459, 105.57855987548828, 27.785646438598633)","(-10.734585762023926, 117.45398712158203, 32.10798645019531)",POINT (0.4973138123750687 0.4853134006261826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,29,70715447620,1665763793,1,1,"(0.5219088792800903, 0.5206426978111267)","(0.46588924527168274, 0.4527161419391632)",1,1,3.5898895263671875,3.39471435546875,"(-50.54749298095703, -31.0875244140625, 628.23486328125)","(9.294618606567383, -31.125192642211914, 630.4636840820312)","(5.950411796569824, 105.06385803222656, 27.598308563232422)","(-13.405778884887695, 117.46974182128906, 32.113685607910156)",POINT (0.4938990622758865 0.486679419875145),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,29,70715464288,1665780460,1,1,"(0.5239815711975098, 0.5145131349563599)","(0.4569528102874756, 0.466816782951355)",1,1,3.603073120117188,3.417327880859375,"(-50.40355682373047, -31.031421661376953, 628.2901611328125)","(9.450618743896484, -31.07205581665039, 630.52490234375)","(6.666586399078369, 106.1833267211914, 28.005807876586914)","(-16.49354362487793, 114.89443969726562, 31.176355361938477)",POINT (0.4904671907424927 0.4906649589538574),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,29,70715480955,1665797127,1,1,"(0.5165289640426636, 0.5164991617202759)","(0.47396913170814514, 0.4720546007156372)",1,1,3.59710693359375,3.411468505859375,"(-50.240848541259766, -30.99032974243164, 628.2259521484375)","(9.597770690917969, -31.035186767578125, 630.6856079101562)","(4.091505527496338, 105.82060241699219, 27.87377166748047)","(-10.613975524902344, 113.93782043457031, 30.82819366455078)",POINT (0.4952490478754044 0.4942768812179565),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
