,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,51,34,603364312627,8589793693,1,1,"(0.4969440698623657, 0.5112444162368774)","(0.4528708755970001, 0.5346317291259766)",1,1,2.39959716796875,2.5426025390625,"(-59.57617950439453, -37.0119743347168, 682.6962890625)","(-3.3376617431640625, -35.344764709472656, 680.63623046875)","(-2.6755547523498535, 106.78031921386719, 28.22304916381836)","(-17.903966903686523, 102.50894927978516, 26.668363571166992)",POINT (0.4749074727296829 0.522938072681427),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,34,603364329295,8589810360,1,1,"(0.4994615614414215, 0.49824708700180054)","(0.4459618031978607, 0.5409841537475586)",1,1,2.3677978515625,2.5537872314453125,"(-59.33794403076172, -37.03592300415039, 683.2890625)","(-3.063244342803955, -35.37337875366211, 681.048828125)","(-1.8056970834732056, 109.15410614013672, 29.087064743041992)","(-20.29121971130371, 101.3487319946289, 26.24618911743164)",POINT (0.4727116823196411 0.5196156203746796),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,34,603364345967,8589827032,1,1,"(0.4914018213748932, 0.5227133631706238)","(0.4585878252983093, 0.5278048515319824)",1,1,2.383148193359375,2.5242919921875,"(-58.97655487060547, -37.015289306640625, 683.0675048828125)","(-2.7326107025146484, -35.4002571105957, 681.6409912109375)","(-4.590543270111084, 104.68565368652344, 27.460710525512695)","(-15.928597450256348, 103.75577545166016, 27.12222671508789)",POINT (0.4749948233366013 0.5252591073513031),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,34,603364362634,8589843698,1,1,"(0.49478909373283386, 0.5024213790893555)","(0.46230947971343994, 0.5388274192810059)",1,1,2.366073608398437,2.5219268798828125,"(-58.592342376708984, -37.005859375, 683.3206176757812)","(-2.330550193786621, -35.395042419433594, 681.6705322265625)","(-3.4201574325561523, 108.39170837402344, 28.809614181518555)","(-14.642687797546387, 101.74264526367188, 26.389501571655273)",POINT (0.4785492867231369 0.5206243991851807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,34,603364379301,8589860365,1,1,"(0.48982468247413635, 0.5182022452354431)","(0.46210262179374695, 0.5454956293106079)",1,1,2.374267578125,2.482696533203125,"(-58.12091064453125, -36.941871643066406, 683.4839477539062)","(-1.8595030307769775, -35.37299346923828, 681.981689453125)","(-5.135478973388672, 105.5095443725586, 27.76061248779297)","(-14.714158058166504, 100.5247802734375, 25.946266174316406)",POINT (0.4759636521339416 0.5318489372730255),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,34,603364395969,8589877032,1,1,"(0.490201860666275, 0.4907058775424957)","(0.4633834660053253, 0.5408443808555603)",1,1,2.3614501953125,2.523040771484375,"(-57.6039924621582, -36.88041305541992, 683.86474609375)","(-1.3323707580566406, -35.386348724365234, 682.729736328125)","(-5.005154609680176, 110.53138732910156, 29.58840560913086)","(-14.271594047546387, 101.37427520751953, 26.255430221557617)",POINT (0.4767926633358002 0.515775129199028),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,34,603364412635,8589893698,1,1,"(0.504885196685791, 0.5266491770744324)","(0.4521782398223877, 0.5284942984580994)",1,1,2.3806610107421875,2.5290069580078125,"(-57.09154510498047, -36.759910583496094, 684.1641845703125)","(-0.7745988368988037, -35.34424591064453, 682.4747314453125)","(0.06830005347728729, 103.96685028076172, 27.199005126953125)","(-18.143280029296875, 103.62984466552734, 27.07640838623047)",POINT (0.4785317182540894 0.5275717377662659),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,34,603364429295,8589910357,1,1,"(0.4908077120780945, 0.5164811611175537)","(0.4645049571990967, 0.5141838192939758)",1,1,2.356719970703125,2.540802001953125,"(-56.49644088745117, -36.60268783569336, 684.2672729492188)","(-0.20901167392730713, -35.30402755737305, 683.274658203125)","(-4.7958197593688965, 105.82390594482422, 27.87494659423828)","(-13.884101867675781, 106.24346923828125, 28.02770233154297)",POINT (0.4776563346385956 0.5153324902057648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,34,603364445970,8589927032,1,1,"(0.51051265001297, 0.5011574625968933)","(0.462927907705307, 0.5340324640274048)",1,1,2.3759918212890625,2.4860992431640625,"(-55.96662902832031, -36.40242385864258, 684.279541015625)","(0.33687955141067505, -35.18267059326172, 683.402587890625)","(2.012737512588501, 108.62255859375, 28.893600463867188)","(-14.429004669189453, 102.61837005615234, 26.708276748657227)",POINT (0.4867202788591385 0.517594963312149),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,34,603364462638,8589943699,1,1,"(0.4967156946659088, 0.49920061230659485)","(0.4499378502368927, 0.528911828994751)",1,1,2.34716796875,2.4892578125,"(-55.435821533203125, -36.18977355957031, 684.527099609375)","(0.8841843605041504, -35.0755615234375, 683.5057373046875)","(-2.7544736862182617, 108.97997283935547, 29.02362632751465)","(-18.917387008666992, 103.5535888671875, 27.04866600036621)",POINT (0.4733267724514008 0.5140562206506729),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
