,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,15,34,936181127196,4639547590,1,1,"(0.5007562637329102, 0.5240738987922668)","(0.4480697214603424, 0.5065441131591797)",1,1,3.1548614501953125,3.237701416015625,"(-69.14478302001953, -56.522911071777344, 648.3932495117188)","(-1.5464553833007812, -60.687129974365234, 647.0797729492188)","(-1.3583322763442993, 104.43717193603516, 27.3702335357666)","(-19.562885284423828, 107.63878631591797, 28.535507202148438)",POINT (0.4744129925966263 0.5153090059757233),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,34,936181143869,4639564262,1,1,"(0.4966143071651459, 0.5331089496612549)","(0.4492443799972534, 0.50592440366745)",1,1,3.172576904296875,3.2422332763671875,"(-69.17292785644531, -56.51152420043945, 648.3513793945312)","(-1.5693646669387817, -60.662109375, 646.9524536132812)","(-2.789496421813965, 102.78704833984375, 26.769662857055664)","(-19.157001495361328, 107.75193786621094, 28.576744079589844)",POINT (0.4729293435811996 0.5195166766643524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,34,936181160536,4639580929,1,1,"(0.502784013748169, 0.5201613306999207)","(0.4503413140773773, 0.5241014957427979)",1,1,3.152252197265625,3.24359130859375,"(-69.19190979003906, -56.50200271606445, 648.239990234375)","(-1.5898058414459229, -60.63780212402344, 646.871337890625)","(-0.6577118635177612, 105.15176391601562, 27.630294799804688)","(-18.777996063232422, 104.43216705322266, 27.368379592895508)",POINT (0.4765626639127731 0.5221314132213593),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,34,936181177203,4639597595,1,1,"(0.49649474024772644, 0.5343214273452759)","(0.4427822530269623, 0.5200931429862976)",1,1,3.178802490234375,3.2351531982421875,"(-69.21818542480469, -56.47969436645508, 648.0681762695312)","(-1.6240862607955933, -60.607765197753906, 646.7904663085938)","(-2.8308141231536865, 102.56561279296875, 26.68903350830078)","(-21.38983154296875, 105.1642074584961, 27.63484764099121)",POINT (0.4696384966373444 0.5272072851657867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,34,936181193869,4639614262,1,1,"(0.5047793388366699, 0.5133274793624878)","(0.4530569911003113, 0.5236719846725464)",1,1,3.1614227294921875,3.2132110595703125,"(-69.24778747558594, -56.48036193847656, 648.026123046875)","(-1.6555854082107544, -60.602909088134766, 646.755615234375)","(0.031729619950056076, 106.39987182617188, 28.0845947265625)","(-17.839645385742188, 104.51058959960938, 27.396947860717773)",POINT (0.4789181649684906 0.5184997320175171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,34,936181210535,4639630928,1,1,"(0.5021373629570007, 0.5189982056617737)","(0.45315951108932495, 0.5398827791213989)",1,1,3.15631103515625,3.2469482421875,"(-69.28287506103516, -56.45935821533203, 647.9845581054688)","(-1.6891169548034668, -60.58588790893555, 646.75537109375)","(-0.8811382055282593, 105.36420440673828, 27.707618713378906)","(-17.804229736328125, 101.54988861083984, 26.31937026977539)",POINT (0.4776484370231628 0.5294404923915863),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,34,936181227203,4639647595,1,1,"(0.49821174144744873, 0.5147297978401184)","(0.45301151275634766, 0.5258285999298096)",1,1,3.16094970703125,3.240463256835937,"(-69.31361389160156, -56.456722259521484, 647.91796875)","(-1.7208744287490845, -60.590965270996094, 646.7667236328125)","(-2.237550735473633, 106.14376068115234, 27.991350173950195)","(-17.855358123779297, 104.11670684814453, 27.25360107421875)",POINT (0.4756116271018982 0.520279198884964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,34,936181243870,4639664262,1,1,"(0.49861055612564087, 0.5342945456504822)","(0.45332348346710205, 0.5418203473091125)",1,1,3.15802001953125,3.2501373291015625,"(-69.33355712890625, -56.434322357177734, 647.8189086914062)","(-1.7411404848098755, -60.569515228271484, 646.68603515625)","(-2.09975266456604, 102.57051086425781, 26.69083595275879)","(-17.747583389282227, 101.19602966308594, 26.190597534179688)",POINT (0.4759670197963715 0.5380574464797974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,34,936181260536,4639680928,1,1,"(0.5029473304748535, 0.5359540581703186)","(0.45130857825279236, 0.5166864395141602)",1,1,3.181427001953125,3.229278564453125,"(-69.35688018798828, -56.44451141357422, 647.718994140625)","(-1.7605092525482178, -60.58503341674805, 646.5354614257812)","(-0.6012932062149048, 102.26741027832031, 26.580533981323242)","(-18.443782806396484, 105.78643798828125, 27.86127471923828)",POINT (0.4771279543638229 0.5263202488422394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,34,936181277211,4639697602,1,1,"(0.4985957145690918, 0.5196326971054077)","(0.4482468068599701, 0.5210434794425964)",1,1,3.1786041259765625,3.2346954345703125,"(-69.36036682128906, -56.43446350097656, 647.5281982421875)","(-1.7804943323135376, -60.59468460083008, 646.4432373046875)","(-2.104871988296509, 105.2483139038086, 27.665437698364258)","(-19.501686096191406, 104.99064636230469, 27.57169532775879)",POINT (0.4734212607145309 0.5203380882740021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
