,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,26,34,2051329855,2213743655,1,1,"(0.4658709168434143, 0.45053690671920776)","(0.47228550910949707, 0.42380377650260925)",1,1,3.60345458984375,3.4310760498046875,"(-72.20352172851562, 7.655792236328125, 594.9376220703125)","(-7.841280460357666, 14.373211860656738, 591.5502319335938)","(-11.556255340576172, 118.16146850585938, 32.365482330322266)","(-9.33335018157959, 123.05818939208984, 34.14777374267578)",POINT (0.4690782129764557 0.4371703416109085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,34,2051346520,2213760320,1,1,"(0.4647563099861145, 0.4564446210861206)","(0.47977423667907715, 0.4185182750225067)",1,1,3.5973358154296875,3.44439697265625,"(-72.19929504394531, 7.709203720092773, 594.9795532226562)","(-7.8324079513549805, 14.408218383789062, 591.6566162109375)","(-11.9425048828125, 117.079345703125, 31.971607208251953)","(-6.738226413726807, 124.0263442993164, 34.50013732910156)",POINT (0.4722652733325958 0.4374814480543137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,34,2051363190,2213776989,1,1,"(0.4655343294143677, 0.448205828666687)","(0.47391989827156067, 0.4152115285396576)",1,1,3.5703277587890625,3.4320831298828125,"(-72.20311737060547, 7.7212233543396, 594.948974609375)","(-7.8416032791137695, 14.422021865844727, 591.7821655273438)","(-11.672891616821289, 118.58844757080078, 32.52088928222656)","(-8.766987800598145, 124.6320571899414, 34.720577239990234)",POINT (0.4697271138429642 0.4317086786031723),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,34,2051379856,2213793655,1,1,"(0.46474340558052063, 0.44588950276374817)","(0.4787409007549286, 0.40473002195358276)",1,1,3.561141967773437,3.397125244140625,"(-72.21672821044922, 7.739044666290283, 595.005615234375)","(-7.856787204742432, 14.447322845458984, 591.7818603515625)","(-11.946983337402344, 119.0127182006836, 32.675350189208984)","(-7.096320152282715, 126.55196380615234, 35.41936111450195)",POINT (0.4717421531677246 0.4253097623586655),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,34,2051396522,2213810320,1,1,"(0.4712958037853241, 0.4519446790218353)","(0.48006778955459595, 0.41531243920326233)",1,1,3.571624755859375,3.412811279296875,"(-72.24362182617188, 7.738837242126465, 595.070068359375)","(-7.885847091674805, 14.458830833435059, 591.8006591796875)","(-9.676328659057617, 117.90360260009766, 32.271644592285156)","(-6.63652229309082, 124.61357879638672, 34.7138671875)",POINT (0.47568179666996 0.4336285591125488),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,34,2051413189,2213826987,1,1,"(0.46078890562057495, 0.44400754570961)","(0.480785071849823, 0.4028574526309967)",1,1,3.56622314453125,3.4022216796875,"(-72.27851867675781, 7.759385585784912, 595.2127685546875)","(-7.910737037658691, 14.502083778381348, 591.8775024414062)","(-13.317359924316406, 119.35746002197266, 32.80078125)","(-6.387950420379639, 126.89495849609375, 35.54423522949219)",POINT (0.470786988735199 0.4234324991703033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,34,2051429857,2213843654,1,1,"(0.46360740065574646, 0.4462917745113373)","(0.47651562094688416, 0.40556448698043823)",1,1,3.5809326171875,3.3756256103515625,"(-72.27671813964844, 7.771256446838379, 595.182861328125)","(-7.916465759277344, 14.517823219299316, 591.8775024414062)","(-12.340648651123047, 118.93905639648438, 32.648494720458984)","(-7.867457866668701, 126.39910888671875, 35.3637580871582)",POINT (0.4700615108013153 0.4259281307458878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,34,2051446527,2213860324,1,1,"(0.4601023197174072, 0.43878188729286194)","(0.481230229139328, 0.39461812376976013)",1,1,3.54034423828125,3.341171264648437,"(-72.26812744140625, 7.835323810577393, 595.2340698242188)","(-7.907279014587402, 14.577686309814453, 591.9066162109375)","(-13.555279731750488, 120.31464385986328, 33.14920425415039)","(-6.233677864074707, 128.40419006347656, 36.093502044677734)",POINT (0.4706662744283676 0.416700005531311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,34,2051463195,2213876991,1,1,"(0.4679926633834839, 0.4317677617073059)","(0.4776950478553772, 0.4032895863056183)",1,1,3.52099609375,3.393524169921875,"(-72.25598907470703, 7.9701433181762695, 595.3881225585938)","(-7.889066696166992, 14.684157371520996, 592.0714111328125)","(-10.82099437713623, 121.59943389892578, 33.61681365966797)","(-7.4587554931640625, 126.8158187866211, 35.515411376953125)",POINT (0.4728438556194305 0.4175286740064621),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,34,2051479862,2213893658,1,1,"(0.4439157247543335, 0.2247515320777893)","(0.4748709499835968, 0.21056069433689117)",1,1,3.454864501953125,3.282135009765625,"(-72.14741516113281, 8.338621139526367, 595.6028442382812)","(-7.928009510040283, 15.006669998168945, 592.196044921875)","(-19.164531707763672, 159.5188751220703, 47.4183464050293)","(-8.437414169311523, 162.1182098388672, 48.364444732666016)",POINT (0.4593933373689652 0.2176561132073402),,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
