,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,21,34,172647809251,8062038035,1,1,"(0.6192855834960938, 0.9781873822212219)","(0.4752933382987976, 0.7028765678405762)",1,1,2.730010986328125,3.973236083984375,"(-19.68031120300293, -25.37157440185547, 665.8660278320312)","(45.37638854980469, -18.594966888427734, 664.952392578125)","(41.60753631591797, 21.51105499267578, -2.812387704849243)","(-8.291031837463379, 71.94007873535156, 15.542281150817871)",POINT (0.5472894608974457 0.840531975030899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,21,34,172647825918,8062054701,1,1,"(0.5447157621383667, 0.683660626411438)","(0.4695263206958771, 0.526989221572876)",1,1,3.69989013671875,4.307861328125,"(-19.665454864501953, -25.41613006591797, 665.5849609375)","(45.383243560791016, -18.635780334472656, 665.037841796875)","(15.76638126373291, 75.45989227294922, 16.823394775390625)","(-10.28951644897461, 104.15760803222656, 27.26848030090332)",POINT (0.5071210414171219 0.605324923992157),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,34,172647842586,8062071368,1,1,"(0.4439336359500885, 0.4631599485874176)","(0.4583231508731842, 0.43968838453292847)",1,1,4.37078857421875,4.4530029296875,"(-19.675128936767578, -25.44900894165039, 665.7067260742188)","(45.38658905029297, -18.64694595336914, 665.0865478515625)","(-19.158321380615234, 115.84928131103516, 31.52391815185547)","(-14.171825408935547, 120.14861297607422, 33.0887336730957)",POINT (0.4511283934116364 0.451424166560173),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,34,172647859252,8062088034,1,1,"(0.4553140699863434, 0.4909478724002838)","(0.44759607315063477, 0.37136518955230713)",1,1,4.39154052734375,4.576019287109375,"(-19.683334350585938, -25.470500946044922, 665.6324462890625)","(45.38134765625, -18.659156799316406, 665.0872802734375)","(-15.214584350585938, 110.75933074951172, 29.671316146850586)","(-17.889156341552734, 132.6634521484375, 37.64375686645508)",POINT (0.4514550715684891 0.4311565309762955),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,34,172647875923,8062104704,1,1,"(0.45737382769584656, 0.43215903639793396)","(0.44548270106315613, 0.34264129400253296)",1,1,4.491241455078125,4.629318237304688,"(-19.705284118652344, -25.4992618560791, 665.4599609375)","(45.37006378173828, -18.66422462463379, 665.0150756835938)","(-14.500809669494629, 121.52777099609375, 33.5906982421875)","(-18.621501922607422, 137.9248504638672, 39.55876541137695)",POINT (0.4514282643795013 0.3874001652002335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,34,172647892591,8062121371,1,1,"(0.46597468852996826, 0.4005858600139618)","(0.4427884817123413, 0.3257089853286743)",1,1,4.5516510009765625,4.66290283203125,"(-19.720699310302734, -25.51705551147461, 665.30029296875)","(45.36354064941406, -18.66617774963379, 665.003662109375)","(-11.520284652709961, 127.3110580444336, 35.6956672668457)","(-19.555150985717773, 141.02635192871094, 40.68764877319336)",POINT (0.4543815851211548 0.363147422671318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,34,172647909258,8062138038,1,1,"(0.4640265107154846, 0.38841843605041504)","(0.44353368878364563, 0.32455313205718994)",1,1,4.5760498046875,4.6553802490234375,"(-19.725669860839844, -25.522851943969727, 665.2142944335938)","(45.36642837524414, -18.669918060302734, 664.9542236328125)","(-12.19540786743164, 129.53977966308594, 36.506858825683594)","(-19.29692268371582, 141.2380828857422, 40.764652252197266)",POINT (0.4537800997495651 0.3564857840538025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,34,172647925925,8062154704,1,1,"(0.468889981508255, 0.3614780902862549)","(0.4448814392089844, 0.3259057104587555)",1,1,4.6301116943359375,4.65338134765625,"(-19.72130584716797, -25.520708084106445, 665.1897583007812)","(45.377933502197266, -18.67768096923828, 664.8665161132812)","(-10.510032653808594, 134.4744873046875, 38.30291748046875)","(-18.82987403869629, 140.99032592773438, 40.67449951171875)",POINT (0.4568857103586197 0.3436919003725052),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,34,172647942593,8062171371,1,1,"(0.4650219976902008, 0.35103240609169006)","(0.44691169261932373, 0.32125815749168396)",1,1,4.641021728515625,4.6728515625,"(-19.70291519165039, -25.492807388305664, 665.1177978515625)","(45.392784118652344, -18.668865203857422, 664.8397827148438)","(-11.850432395935059, 136.3878173828125, 38.99934387207031)","(-18.126317977905273, 141.84161376953125, 40.98435592651367)",POINT (0.4559668451547623 0.336145281791687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,34,172647959260,8062188038,1,1,"(0.4663729965686798, 0.3563687801361084)","(0.4429950416088104, 0.30877918004989624)",1,1,4.648696899414063,4.683609008789063,"(-19.683914184570312, -25.481521606445312, 665.2167358398438)","(45.41742706298828, -18.667104721069336, 664.7745361328125)","(-11.3822603225708, 135.4103546142578, 38.64358901977539)","(-19.48357391357422, 144.12741088867188, 41.81631088256836)",POINT (0.4546840190887451 0.3325739800930023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,34,172647975927,8062204704,1,1,"(0.46616387367248535, 0.34229546785354614)","(0.44484952092170715, 0.3237093389034271)",1,1,4.6755218505859375,4.660614013671875,"(-19.6656494140625, -25.486669540405273, 665.376708984375)","(45.44732666015625, -18.66958236694336, 664.8074951171875)","(-11.454724311828613, 137.9882049560547, 39.58177185058594)","(-18.840932846069336, 141.39263916015625, 40.82093811035156)",POINT (0.4555066972970962 0.3330024033784866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,34,172647992595,8062221371,1,1,"(0.46498972177505493, 0.3315567374229431)","(0.444438099861145, 0.32431304454803467)",1,1,4.689697265625,4.6685638427734375,"(-19.650798797607422, -25.490440368652344, 665.4022216796875)","(45.469139099121094, -18.676111221313477, 664.81689453125)","(-11.861612319946289, 139.95521545410156, 40.29774856567383)","(-18.983497619628906, 141.28204345703125, 40.78070068359375)",POINT (0.4547139108181 0.3279348909854889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,34,172648009268,8062238044,1,1,"(0.46935975551605225, 0.32844191789627075)","(0.4407251179218292, 0.326152503490448)",1,1,4.714019775390625,4.6800079345703125,"(-19.63587188720703, -25.513954162597656, 665.4278564453125)","(45.48219680786133, -18.694915771484375, 664.753662109375)","(-10.3472318649292, 140.5257568359375, 40.50542449951172)","(-20.27018928527832, 140.9451141357422, 40.6580696105957)",POINT (0.4550424367189407 0.3272972106933594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,34,172648025936,8062254711,1,1,"(0.46596696972846985, 0.32169464230537415)","(0.44514331221580505, 0.3401339650154114)",1,1,4.717315673828125,4.6548919677734375,"(-19.621479034423828, -25.53398895263672, 665.44091796875)","(45.49304962158203, -18.712881088256836, 664.7149658203125)","(-11.52295970916748, 141.76165771484375, 40.955284118652344)","(-18.73911476135254, 138.3841094970703, 39.72592544555664)",POINT (0.4555551409721374 0.3309143036603928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,34,172648042604,8062271378,1,1,"(0.4658990800380707, 0.31597888469696045)","(0.4448659420013428, 0.33384373784065247)",1,1,4.7099609375,4.671722412109375,"(-19.619300842285156, -25.563541412353516, 665.477783203125)","(45.49618911743164, -18.733901977539062, 664.6649780273438)","(-11.54649543762207, 142.80862426757812, 41.33633041381836)","(-18.83524513244629, 139.5363006591797, 40.145294189453125)",POINT (0.4553825110197067 0.3249113112688065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,34,172648059271,8062288045,1,1,"(0.46931108832359314, 0.3202346861362457)","(0.448527067899704, 0.34046563506126404)",1,1,4.7186126708984375,4.6562347412109375,"(-19.61530113220215, -25.571090698242188, 665.4779663085938)","(45.4929084777832, -18.735078811645508, 664.6162109375)","(-10.36411190032959, 142.02908325195312, 41.052589416503906)","(-17.5665283203125, 138.32334899902344, 39.70383834838867)",POINT (0.4589190781116486 0.3303501605987549),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,21,34,172648075938,8062304711,1,1,"(0.4677959978580475, 0.32178330421447754)","(0.44451451301574707, 0.3217092752456665)",1,1,4.698028564453125,4.6824493408203125,"(-19.61054801940918, -25.594036102294922, 665.4415283203125)","(45.500396728515625, -18.746612548828125, 664.6029663085938)","(-10.889144897460938, 141.74542236328125, 40.9493293762207)","(-18.95701789855957, 141.7589874267578, 40.954307556152344)",POINT (0.4561552554368973 0.321746289730072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,34,172648092605,8062321377,1,1,"(0.45877349376678467, 0.34032124280929565)","(0.4423716962337494, 0.321374773979187)",1,1,4.666519165039063,4.703887939453125,"(-19.590700149536133, -25.57105827331543, 665.2098388671875)","(45.498313903808594, -18.72373390197754, 664.5662841796875)","(-14.015756607055664, 138.34982299804688, 39.7133903503418)","(-19.69959259033203, 141.8202667236328, 40.9765510559082)",POINT (0.450572595000267 0.3308480083942413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,34,172648109272,8062338044,1,1,"(0.4681648313999176, 0.48718971014022827)","(0.44561612606048584, 0.3922799229621887)",1,1,4.4278717041015625,4.6117706298828125,"(-19.587846755981445, -25.532793045043945, 665.626708984375)","(45.51820755004883, -18.691387176513672, 664.6620483398438)","(-10.76132583618164, 111.44773864746094, 29.921873092651367)","(-18.575273513793945, 128.8324737548828, 36.2494010925293)",POINT (0.4568904787302017 0.4397348165512085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,34,172648259287,8062488053,1,1,"(0.3709653317928314, 0.36550411581993103)","(0.4045078754425049, 0.31092801690101624)",1,1,4.2469024658203125,4.453170776367188,"(-19.198993682861328, -25.167871475219727, 665.7836303710938)","(45.816062927246094, -18.3134765625, 664.8422241210938)","(-44.44451141357422, 133.73703002929688, 38.03451156616211)","(-32.82078170776367, 143.7338104248047, 41.673065185546875)",POINT (0.3877366036176682 0.3382160663604736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,34,172648275955,8062504720,1,1,"(0.3861630856990814, 0.29284533858299255)","(0.3816019594669342, 0.19793172180652618)",1,1,4.435226440429688,4.6329193115234375,"(-19.127395629882812, -25.204734802246094, 665.3961181640625)","(45.90237808227539, -18.35794448852539, 664.7674560546875)","(-39.17793273925781, 147.04603576660156, 42.87861633300781)","(-40.75852966308594, 164.4314727783203, 49.20637130737305)",POINT (0.3838825225830078 0.2453885301947594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,34,172648292622,8062521386,1,1,"(0.3883592188358307, 0.22344553470611572)","(0.3817744851112366, 0.15955807268619537)",1,1,4.575973510742188,4.69525146484375,"(-19.07326889038086, -25.213659286499023, 665.1785278320312)","(45.961761474609375, -18.369102478027344, 664.734130859375)","(-38.41688537597656, 159.75807189941406, 47.50545120239258)","(-40.69873809814453, 171.46043395996094, 51.76469039916992)",POINT (0.3850668519735336 0.1915018036961556),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,34,172648309291,8062538054,1,1,"(0.3917795717716217, 0.1591954082250595)","(0.3932958245277405, 0.20157526433467865)",1,1,4.675750732421875,4.65521240234375,"(-19.049869537353516, -25.237096786499023, 665.47412109375)","(45.9974365234375, -18.394210815429688, 664.6187744140625)","(-37.23161315917969, 171.52687072753906, 51.788883209228516)","(-36.7061767578125, 163.76409912109375, 48.963478088378906)",POINT (0.3925376981496811 0.1803853362798691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,21,34,172648325957,8062554720,1,1,"(0.3970966935157776, 0.13331489264965057)","(0.39205753803253174, 0.19919134676456451)",1,1,4.72979736328125,4.63970947265625,"(-19.02359962463379, -25.233535766601562, 665.5979614257812)","(46.037132263183594, -18.392208099365234, 664.6251831054688)","(-35.38902282714844, 176.26744079589844, 53.51428985595703)","(-37.13528823852539, 164.2007598876953, 49.122413635253906)",POINT (0.3945771157741547 0.1662531197071075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,21,34,172648342625,8062571387,1,1,"(0.39446499943733215, 0.12148047238588333)","(0.38335347175598145, 0.2134293019771576)",1,1,4.73419189453125,4.6371002197265625,"(-18.994049072265625, -25.231748580932617, 665.5751953125)","(46.082977294921875, -18.405933380126953, 664.63232421875)","(-36.30101013183594, 178.43515014648438, 54.30330276489258)","(-40.15156555175781, 161.5927734375, 48.17316818237305)",POINT (0.3889092355966568 0.1674548871815205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,21,34,172648359291,8062588053,1,1,"(0.3975118100643158, 0.1127874031662941)","(0.38554322719573975, 0.2086685448884964)",1,1,4.745330810546875,4.648529052734375,"(-18.981178283691406, -25.20661163330078, 665.5638427734375)","(46.107398986816406, -18.38500213623047, 664.653076171875)","(-35.24518966674805, 180.02748107910156, 54.88284683227539)","(-39.39271545410156, 162.4647979736328, 48.49055480957031)",POINT (0.3915275186300278 0.1607279740273952),,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,21,34,172648375960,8062604720,1,1,"(0.3937925696372986, 0.11235099285840988)","(0.38656458258628845, 0.19322717189788818)",1,1,4.742218017578125,4.615386962890625,"(-18.977170944213867, -25.2032470703125, 665.564208984375)","(46.12010955810547, -18.392578125, 664.72509765625)","(-36.53404235839844, 180.10740661621094, 54.911983489990234)","(-39.03879928588867, 165.29322814941406, 49.520023345947266)",POINT (0.3901785761117935 0.152789082378149),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
