,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,2,34,170661203542,3358789285,1,1,"(0.9777374267578125, 0.9342916011810303)","(0.9787967205047607, 0.9260857701301575)",1,1,2.7010955810546875,2.931259155273437,"(-66.12177276611328, -27.62775421142578, 603.5308837890625)","(-2.291959762573242, -35.663475036621094, 607.9320068359375)","(163.45069885253906, 29.516340255737305, 0.10129822045564651)","(163.8167266845703, 31.015052795410156, 0.6467098593711853)",POINT (0.9782670736312866 0.9301886856555939),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,34,170661220210,3358805952,1,1,"(0.9661294221878052, 0.9380376935005188)","(0.9703303575515747, 0.9374367594718933)",1,1,2.70037841796875,2.91998291015625,"(-66.04212951660156, -27.7044734954834, 603.733154296875)","(-2.184990882873535, -35.71134948730469, 607.9942626953125)","(159.43983459472656, 28.83217430114746, -0.14773009717464447)","(160.89137268066406, 28.941932678222656, -0.10783372074365616)",POINT (0.9682298898696899 0.937737226486206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,34,170661236880,3358822622,1,1,"(0.9670599102973938, 0.9351731538772583)","(0.9755842089653015, 0.9447129368782043)",1,1,2.725738525390625,2.911361694335937,"(-65.92754364013672, -27.82428741455078, 603.6953125)","(-2.090064287185669, -35.81783676147461, 608.1380004882812)","(159.76136779785156, 29.355337142944336, 0.04268532618880272)","(162.7067108154297, 27.61302375793457, -0.5914481282234192)",POINT (0.9713220596313477 0.9399430453777313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,34,170661270215,3358855956,1,1,"(0.9631832838058472, 0.9500382542610168)","(0.9701293110847473, 0.9322173595428467)",1,1,2.70550537109375,2.8946075439453125,"(-65.68365478515625, -28.06719970703125, 604.0447998046875)","(-1.8181449174880981, -36.076927185058594, 608.456787109375)","(158.42185974121094, 26.640413284301758, -0.9454824924468994)","(160.82191467285156, 29.895156860351562, 0.23918893933296204)",POINT (0.9666562974452972 0.9411278069019318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,34,170661286882,3358872622,1,1,"(0.9657188653945923, 0.9416300654411316)","(0.9646263718605042, 0.9541738629341125)",1,1,2.713958740234375,2.9051513671875,"(-65.5096435546875, -28.154640197753906, 604.2457275390625)","(-1.6394344568252563, -36.145713806152344, 608.47705078125)","(159.29800415039062, 28.176048278808594, -0.3865112066268921)","(158.92047119140625, 25.885108947753906, -1.2203518152236938)",POINT (0.9651726186275482 0.9479019641876221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,34,170661303550,3358889289,1,1,"(0.9868863821029663, 0.9368253350257874)","(0.9754976034164429, 0.9356187582015991)",1,1,2.70489501953125,2.9248809814453125,"(-65.29025268554688, -28.23605728149414, 604.4228515625)","(-1.4488822221755981, -36.27233123779297, 609.0863037109375)","(166.6118927001953, 29.053590774536133, -0.0671442300081253)","(162.6768035888672, 29.273962020874023, 0.013058142736554146)",POINT (0.9811919927597046 0.9362220466136932),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,34,170661320216,3358905955,1,1,"(0.9819830656051636, 0.9303411245346069)","(0.9854199886322021, 0.9390616416931152)",1,1,2.696929931640625,2.9063262939453125,"(-65.03901672363281, -28.29387664794922, 604.475830078125)","(-1.2191046476364136, -36.34480667114258, 609.2317504882812)","(164.9176788330078, 30.23784828186035, 0.3638797700405121)","(166.10520935058594, 28.645164489746094, -0.2158113569021225)",POINT (0.9837015271186829 0.9347013831138611),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,34,170661353551,3358939289,1,1,"(0.9886655211448669, 0.9340828657150269)","(0.9706810116767883, 0.9454377293586731)",1,1,2.7000732421875,2.890167236328125,"(-64.55008697509766, -28.405139923095703, 605.1734619140625)","(-0.7093192934989929, -36.54118347167969, 609.61328125)","(167.22662353515625, 29.554460525512695, 0.1151675432920456)","(161.01254272460938, 27.480667114257812, -0.639690637588501)",POINT (0.9796732664108276 0.93976029753685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,34,170661370222,3358955959,1,1,"(0.9826743006706238, 0.9395471811294556)","(0.9776074290275574, 0.9549927711486816)",1,1,2.70556640625,2.91162109375,"(-64.26847839355469, -28.474597930908203, 605.49951171875)","(-0.4568987190723419, -36.671451568603516, 610.099609375)","(165.15652465820312, 28.556482315063477, -0.24808509647846222)","(163.40579223632812, 25.735559463500977, -1.2748348712921143)",POINT (0.9801408648490906 0.9472699761390686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,34,170661386889,3358972626,1,1,"(0.9803820848464966, 0.9422520995140076)","(0.9912384748458862, 0.9333251714706421)",1,1,2.6855621337890625,2.912216186523437,"(-64.01596069335938, -28.550527572631836, 605.9019775390625)","(-0.2153136283159256, -36.81938552856445, 610.3169555664062)","(164.364501953125, 28.062475204467773, -0.4279221296310425)","(168.11566162109375, 29.692859649658203, 0.1654883176088333)",POINT (0.9858102798461914 0.9377886354923248),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
