,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,complex-seq.1,start.1,end.1,operator1.1,operator2.1,  .1,if.1,>.1,start.2,end.2,'.1,().1,      .1,cons.1,start.3,complex-seq.2,+.1,*.1,start.4,operator2.2,operator2.3,end.3,operator1.2,operator2.4,).1,).2,).3,question,code,choices
0,50,29,1818096294,1952794271,1,1,"(0.4946305751800537, 0.48557478189468384)","(0.4897739887237549, 0.4364885985851288)",1,1,3.041290283203125,2.9641265869140625,"(-7.679347038269043, -128.05282592773438, 795.6485595703125)","(57.16912841796875, -122.82865142822266, 799.8492431640625)","(-3.474928379058838, 111.46853637695312, 29.929439544677734)","(-5.153003692626953, 120.43347930908203, 33.192413330078125)",POINT (0.4922022819519043 0.4610316902399063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,29,1818112960,1952810937,1,1,"(0.48719322681427, 0.49992889165878296)","(0.4934362769126892, 0.4448574483394623)",1,1,3.0859375,2.969879150390625,"(-7.808367729187012, -128.34307861328125, 795.8209228515625)","(57.01284408569336, -123.04052734375, 799.7341918945312)","(-6.0447258949279785, 108.84695434570312, 28.97524070739746)","(-3.8875954151153564, 118.9050064086914, 32.6361198425293)",POINT (0.4903147518634796 0.4723931699991226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,29,1818129628,1952827604,1,1,"(0.5092901587486267, 0.5143632292747498)","(0.49038422107696533, 0.4445032775402069)",1,1,3.0681304931640625,2.958892822265625,"(-8.007134437561035, -128.60165405273438, 795.3985595703125)","(56.85051345825195, -123.3155517578125, 799.6201171875)","(1.5903371572494507, 106.21070861816406, 28.015724182128906)","(-4.9421491622924805, 118.96968841552734, 32.6596794128418)",POINT (0.499837189912796 0.4794332534074783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,29,1818146295,1952844271,1,1,"(0.4952221214771271, 0.5109694004058838)","(0.4851248264312744, 0.4421410858631134)",1,1,3.067718505859375,2.9600982666015625,"(-8.16075325012207, -128.9320068359375, 795.5699462890625)","(56.68775177001953, -123.57335662841797, 799.828857421875)","(-3.27054500579834, 106.8305435180664, 28.241344451904297)","(-6.759405136108398, 119.40113830566406, 32.81663131713867)",POINT (0.4901734739542007 0.4765552431344986),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,29,1818162962,1952860937,1,1,"(0.47867757081985474, 0.42033347487449646)","(0.4952014088630676, 0.344342440366745)",1,1,3.0666656494140625,2.9975738525390625,"(-8.322246551513672, -129.16795349121094, 795.6014404296875)","(56.49476623535156, -123.71565246582031, 799.82763671875)","(-8.987083435058594, 123.38399505615234, 34.26631546020508)","(-3.2776987552642822, 137.2627410888672, 39.31781005859375)",POINT (0.4869394898414612 0.3823379576206207),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,50,29,1818179635,1952877610,1,1,"(0.49994298815727234, 0.3579331040382385)","(0.5049203038215637, 0.28276535868644714)",1,1,3.046234130859375,2.98907470703125,"(-8.456621170043945, -129.39659118652344, 795.5292358398438)","(56.26118850708008, -123.79878997802734, 799.3331909179688)","(-1.6393638849258423, 134.78060913085938, 38.41432571411133)","(0.08042877167463303, 148.50900268554688, 43.41105270385742)",POINT (0.502431645989418 0.3203492313623428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,29,1818196303,1952894277,1,1,"(0.4969893991947174, 0.37298670411109924)","(0.4891059994697571, 0.2871626019477844)",1,1,3.0803375244140625,2.9630889892578125,"(-8.608924865722656, -129.728271484375, 795.5608520507812)","(56.14348602294922, -124.10008239746094, 799.7471313476562)","(-2.6599032878875732, 132.03126525878906, 37.41365051269531)","(-5.3837971687316895, 147.70591735839844, 43.118717193603516)",POINT (0.4930476993322372 0.3300746530294418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,29,1818212969,1952910943,1,1,"(0.5078052878379822, 0.35377052426338196)","(0.49902716279029846, 0.305853933095932)",1,1,3.044036865234375,2.989105224609375,"(-8.795398712158203, -130.0646514892578, 795.4871826171875)","(55.969364166259766, -124.27265167236328, 799.173828125)","(1.0772746801376343, 135.5408477783203, 38.69102096557617)","(-1.9557926654815674, 144.29217529296875, 41.876258850097656)",POINT (0.5034162253141403 0.329812228679657),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,29,1818229637,1952927610,1,1,"(0.4976910352706909, 0.3345114290714264)","(0.4930998980998993, 0.2867671847343445)",1,1,3.053436279296875,2.9758453369140625,"(-8.912006378173828, -130.38131713867188, 795.4847412109375)","(55.86878204345703, -124.59439086914062, 799.546142578125)","(-2.417459487915039, 139.05825805664062, 39.971282958984375)","(-4.003815650939941, 147.77810668945312, 43.14506912231445)",POINT (0.4953954666852951 0.3106393069028854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,29,1818246304,1952944277,1,1,"(0.5034865736961365, 0.34435275197029114)","(0.49210265278816223, 0.28831085562705994)",1,1,3.041412353515625,2.957550048828125,"(-9.06544303894043, -130.68792724609375, 795.4818115234375)","(55.71787643432617, -124.80752563476562, 799.0374145507812)","(-0.4149434268474579, 137.26089477539062, 39.3170280456543)","(-4.348393440246582, 147.49618530273438, 43.04243850708008)",POINT (0.4977946132421494 0.3163318037986755),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
