,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,complex-seq.1,start.1,end.1,operator1.1,operator2.1,  .1,if.1,>.1,start.2,end.2,'.1,().1,      .1,cons.1,start.3,complex-seq.2,+.1,*.1,start.4,operator2.2,operator2.3,end.3,operator1.2,operator2.4,).1,).2,).3,question,code,choices
0,59,29,336543612711,6205287847,1,1,"(0.4709697961807251, 0.2821916341781616)","(0.3943341374397278, 0.2677251994609833)",1,1,2.6131744384765625,2.4265594482421875,"(-49.102962493896484, -39.240074157714844, 691.503662109375)","(19.013835906982422, -40.178077697753906, 694.4271240234375)","(-11.650335311889648, 148.61375427246094, 43.44926071166992)","(-38.12989044189453, 151.25587463378906, 44.41086196899414)",POINT (0.4326519668102264 0.2749584168195724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,29,336543629379,6205304514,1,1,"(0.46265870332717896, 0.28888052701950073)","(0.40040963888168335, 0.2654851973056793)",1,1,2.613250732421875,2.44158935546875,"(-49.13633346557617, -39.205810546875, 691.5787353515625)","(18.960681915283203, -40.16099548339844, 694.856689453125)","(-14.52202033996582, 147.3921356201172, 43.00457763671875)","(-36.0306396484375, 151.66500854492188, 44.559688568115234)",POINT (0.4315341711044312 0.27718286216259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,29,336543646045,6205321180,1,1,"(0.4596768021583557, 0.28874629735946655)","(0.40760472416877747, 0.27404776215553284)",1,1,2.5986785888671875,2.42510986328125,"(-49.187294006347656, -39.13613510131836, 691.8648681640625)","(18.922061920166016, -40.093544006347656, 695.1256103515625)","(-15.552332878112793, 147.4166717529297, 43.0134391784668)","(-33.544559478759766, 150.10113525390625, 43.9906005859375)",POINT (0.4336407631635666 0.2813970297574997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,29,336543662713,6205337847,1,1,"(0.46870294213294983, 0.2747300863265991)","(0.3922400176525116, 0.28992488980293274)",1,1,2.6083221435546875,2.411041259765625,"(-49.243595123291016, -39.099090576171875, 692.2825927734375)","(18.887168884277344, -40.04133605957031, 695.127197265625)","(-12.433585166931152, 149.97653198242188, 43.9452018737793)","(-38.85346221923828, 147.20140075683594, 42.93515396118164)",POINT (0.4304714798927307 0.2823274880647659),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,29,336543679380,6205354514,1,1,"(0.47466009855270386, 0.27769985795021057)","(0.40422067046165466, 0.2616856098175049)",1,1,2.595550537109375,2.418563842773437,"(-49.29630661010742, -39.0391960144043, 692.6492919921875)","(18.850730895996094, -40.0, 695.6370849609375)","(-10.37523365020752, 149.43411254882812, 43.747867584228516)","(-34.71383285522461, 152.3589324951172, 44.812320709228516)",POINT (0.4394403845071793 0.2696927338838577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,29,336543696047,6205371180,1,1,"(0.46685415506362915, 0.2596845328807831)","(0.41022446751594543, 0.2522962689399719)",1,1,2.581085205078125,2.4274139404296875,"(-49.35533905029297, -38.98326110839844, 692.9345092773438)","(18.79340362548828, -39.98705291748047, 696.1221313476562)","(-13.072389602661133, 152.7244110107422, 44.945335388183594)","(-32.639381408691406, 154.0737762451172, 45.436466217041016)",POINT (0.4385393112897873 0.2559904009103775),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,29,336543712714,6205387847,1,1,"(0.4637613296508789, 0.2773149609565735)","(0.39746755361557007, 0.25191953778266907)",1,1,2.5939178466796875,2.4282989501953125,"(-49.438873291015625, -38.93766403198242, 693.2437744140625)","(18.727741241455078, -39.96045684814453, 696.3936157226562)","(-14.14103889465332, 149.50442504882812, 43.773406982421875)","(-37.047210693359375, 154.142578125, 45.46151351928711)",POINT (0.4306144416332245 0.2646172493696213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,29,336543729385,6205404518,1,1,"(0.4662402272224426, 0.2754516899585724)","(0.41433143615722656, 0.27204465866088867)",1,1,2.5506591796875,2.4204254150390625,"(-49.599571228027344, -38.95111846923828, 693.6751708984375)","(18.583988189697266, -39.93724060058594, 696.561767578125)","(-13.28451919555664, 149.84474182128906, 43.897239685058594)","(-31.22030258178711, 150.46701049804688, 44.123661041259766)",POINT (0.4402858316898346 0.2737481743097305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,29,336543746051,6205421184,1,1,"(0.46196484565734863, 0.26908254623413086)","(0.4068567454814911, 0.3438799977302551)",1,1,2.567733764648437,2.418609619140625,"(-49.773345947265625, -38.93098449707031, 694.2125244140625)","(18.532489776611328, -39.87147903442383, 697.128662109375)","(-14.761760711669922, 151.0079803466797, 44.320621490478516)","(-33.803009033203125, 137.3472137451172, 39.348506927490234)",POINT (0.4344107955694199 0.306481271982193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,29,336543762719,6205437851,1,1,"(0.4331344664096832, 0.24581632018089294)","(0.4130389392375946, 0.28523996472358704)",1,1,2.557403564453125,2.4159088134765625,"(-49.885276794433594, -38.84799575805664, 694.4635620117188)","(18.472251892089844, -39.80718994140625, 697.938232421875)","(-24.7233829498291, 155.25726318359375, 45.867183685302734)","(-31.666898727416992, 148.05703735351562, 43.2465705871582)",POINT (0.4230867028236389 0.26552814245224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,29,336543779386,6205454518,1,1,"(0.39221447706222534, 0.26911628246307373)","(0.36230453848838806, 0.12315315753221512)",1,1,2.639755249023437,2.4241485595703125,"(-50.10779571533203, -38.846370697021484, 695.2645874023438)","(18.231035232543945, -39.791954040527344, 698.1139526367188)","(-38.862266540527344, 151.0018310546875, 44.31834030151367)","(-49.196922302246094, 177.66004943847656, 54.02118682861328)",POINT (0.3772595077753067 0.1961347199976444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,29,336543796053,6205471184,1,1,"(0.28934457898139954, 0.19069045782089233)","(0.21845096349716187, 0.26216012239456177)",1,1,2.572860717773437,2.3511505126953125,"(-50.257606506347656, -38.857994079589844, 695.4031982421875)","(18.001846313476562, -39.817108154296875, 698.233642578125)","(-74.40642547607422, 165.32525634765625, 49.53168869018555)","(-98.90196228027344, 152.27227783203125, 44.78076171875)",POINT (0.2538977712392807 0.226425290107727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,29,336543812720,6205487851,1,1,"(0.25980523228645325, 0.22019879519939423)","(0.1991691291332245, 0.19843722879886627)",1,1,2.58673095703125,2.39801025390625,"(-50.27709197998047, -38.79899597167969, 695.5623779296875)","(17.926362991333008, -39.77586364746094, 698.2376708984375)","(-84.6130142211914, 159.93594360351562, 47.570152282714844)","(-105.56432342529297, 163.91043090820312, 49.01667404174805)",POINT (0.2294871807098389 0.2093180119991302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,29,336543829389,6205504519,1,1,"(0.2694160044193268, 0.23321989178657532)","(0.18997524678707123, 0.2030368447303772)",1,1,2.5782928466796875,2.413909912109375,"(-50.27436065673828, -38.78558349609375, 695.8054809570312)","(17.925567626953125, -39.76405334472656, 698.5874633789062)","(-81.2922592163086, 157.5578155517578, 46.70458221435547)","(-108.74104309082031, 163.0703582763672, 48.71095275878906)",POINT (0.229695625603199 0.2181283682584763),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,29,336543846055,6205521185,1,1,"(0.27814069390296936, 0.2511466443538666)","(0.1890730857849121, 0.2233651578426361)",1,1,2.607772827148437,2.4082183837890625,"(-50.250389099121094, -38.75886535644531, 695.80859375)","(17.930248260498047, -39.72715759277344, 698.7220458984375)","(-78.27765655517578, 154.2837371826172, 45.51288986206055)","(-109.05276489257812, 159.357666015625, 47.35962677001953)",POINT (0.2336068898439407 0.2372559010982513),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,29,336543862728,6205537857,1,1,"(0.2691810131072998, 0.23125919699668884)","(0.1949150413274765, 0.22492319345474243)",1,1,2.5616607666015625,2.3918914794921875,"(-50.260982513427734, -38.74169921875, 696.0504150390625)","(17.922029495239258, -39.703125, 699.0460815429688)","(-81.37345123291016, 157.91590881347656, 46.83491897583008)","(-107.03421783447266, 159.07310485839844, 47.25606918334961)",POINT (0.2320480272173882 0.2280911952257156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,29,336543879394,6205554523,1,1,"(0.26736652851104736, 0.22826005518436432)","(0.20217478275299072, 0.19273380935192108)",1,1,2.5707244873046875,2.3995361328125,"(-50.287811279296875, -38.69721603393555, 696.424560546875)","(17.898895263671875, -39.67300796508789, 699.534423828125)","(-82.00039672851562, 158.4636688232422, 47.034263610839844)","(-104.52579498291016, 164.9520721435547, 49.39583969116211)",POINT (0.234770655632019 0.2104969322681427),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,29,336543896061,6205571189,1,1,"(0.2695557773113251, 0.21794219315052032)","(0.2010432630777359, 0.21290874481201172)",1,1,2.572967529296875,2.4129791259765625,"(-50.380470275878906, -38.64253234863281, 696.6270751953125)","(17.805034637451172, -39.58506774902344, 699.5120239257812)","(-81.24395751953125, 160.3480987548828, 47.72011947631836)","(-104.91676330566406, 161.26736450195312, 48.05478286743164)",POINT (0.2352995201945305 0.215425468981266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,29,336543912728,6205587856,1,1,"(0.269666463136673, 0.212011456489563)","(0.2056514322757721, 0.20449887216091156)",1,1,2.5713653564453125,2.4083251953125,"(-50.50543212890625, -38.52195358276367, 696.9590454101562)","(17.693355560302734, -39.41046905517578, 699.8698120117188)","(-81.2057113647461, 161.43128967285156, 48.11430358886719)","(-103.32452392578125, 162.80332946777344, 48.613792419433594)",POINT (0.2376589477062225 0.2082551643252373),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,59,29,336543929396,6205604523,1,1,"(0.27210870385169983, 0.231800839304924)","(0.1845395714044571, 0.1956188678741455)",1,1,2.598388671875,2.3969268798828125,"(-50.63524627685547, -38.35906982421875, 697.020263671875)","(17.550273895263672, -39.1769905090332, 699.6607666015625)","(-80.36186218261719, 157.81700134277344, 46.79887008666992)","(-110.61920928955078, 164.42514038085938, 49.20409393310547)",POINT (0.2283241376280785 0.2137098535895348),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,29,336543946063,6205621190,1,1,"(0.27148136496543884, 0.22130519151687622)","(0.1918715238571167, 0.21721255779266357)",1,1,2.5657196044921875,2.427581787109375,"(-50.827816009521484, -38.18064880371094, 697.6138916015625)","(17.397430419921875, -38.913291931152344, 699.8306884765625)","(-80.57862091064453, 159.73388671875, 47.49657440185547)","(-108.08583068847656, 160.48135375976562, 47.76862716674805)",POINT (0.2316764444112778 0.2192588746547699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,29,336543962730,6205637856,1,1,"(0.2609879672527313, 0.19970755279064178)","(0.20518754422664642, 0.1982940435409546)",1,1,2.593612670898437,2.4159698486328125,"(-50.983741760253906, -38.032012939453125, 697.6422119140625)","(17.223140716552734, -38.688323974609375, 700.299560546875)","(-84.20435333251953, 163.6784210205078, 48.93223190307617)","(-103.48480987548828, 163.9365692138672, 49.026222229003906)",POINT (0.2330877557396889 0.1990007981657982),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,29,336543979398,6205654524,1,1,"(0.2665981650352478, 0.22357510030269623)","(0.207341268658638, 0.20520080626010895)",1,1,2.624908447265625,2.418426513671875,"(-51.13236618041992, -37.847618103027344, 697.7003173828125)","(17.06989860534668, -38.432247161865234, 700.578369140625)","(-82.26588439941406, 159.31932067871094, 47.34567642211914)","(-102.74064636230469, 162.67514038085938, 48.567100524902344)",POINT (0.2369697168469429 0.2143879532814026),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,59,29,336543996070,6205671195,1,1,"(0.2965487837791443, 0.21305535733699799)","(0.22220449149608612, 0.2017124444246292)",1,1,2.6466522216796875,2.4307098388671875,"(-51.28076934814453, -37.67931365966797, 698.3289794921875)","(16.964876174926758, -38.18772888183594, 700.6646728515625)","(-71.91719818115234, 161.2406005859375, 48.04499816894531)","(-97.60502624511719, 163.31222534179688, 48.79904556274414)",POINT (0.2593766376376152 0.2073839008808136),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,59,29,336544012738,6205687862,1,1,"(0.28273144364356995, 0.2053488790988922)","(0.22665579617023468, 0.20062509179115295)",1,1,2.6324615478515625,2.407928466796875,"(-51.36590576171875, -37.486053466796875, 698.5327758789062)","(16.837818145751953, -37.951560974121094, 700.969482421875)","(-76.6914291381836, 162.64810180664062, 48.55724334716797)","(-96.06698608398438, 163.51083374023438, 48.871273040771484)",POINT (0.2546936199069023 0.2029869854450226),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,59,29,336544029404,6205704528,1,1,"(0.29605430364608765, 0.21144983172416687)","(0.22497011721134186, 0.19693100452423096)",1,1,2.621337890625,2.437774658203125,"(-51.513816833496094, -37.307884216308594, 698.7813720703125)","(16.71817398071289, -37.72026824951172, 700.8946533203125)","(-72.08805084228516, 161.53382873535156, 48.15172576904297)","(-96.64942932128906, 164.18551635742188, 49.11681365966797)",POINT (0.2605122104287148 0.2041904181241989),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,59,29,336544046072,6205721195,1,1,"(0.2852439284324646, 0.21321022510528564)","(0.23452149331569672, 0.20112095773220062)",1,1,2.6239013671875,2.424530029296875,"(-51.60453796386719, -37.10120391845703, 698.8756713867188)","(16.596355438232422, -37.47367477416992, 701.1988525390625)","(-75.82331085205078, 161.2123260498047, 48.03467559814453)","(-93.34918975830078, 163.42027282714844, 48.83830261230469)",POINT (0.2598827108740807 0.2071655914187431),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,59,29,336544062739,6205737862,1,1,"(0.29255059361457825, 0.21269679069519043)","(0.21454928815364838, 0.20357820391654968)",1,1,2.6466064453125,2.43402099609375,"(-51.71344757080078, -36.887245178222656, 698.8306884765625)","(16.499095916748047, -37.22099304199219, 701.09521484375)","(-73.29866790771484, 161.3061065673828, 48.068782806396484)","(-100.25009155273438, 162.9714813232422, 48.67497634887695)",POINT (0.2535499408841133 0.2081374973058701),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,29,336544079406,6205754528,1,1,"(0.2919939458370209, 0.2113574594259262)","(0.233556866645813, 0.20781685411930084)",1,1,2.627960205078125,2.4453582763671875,"(-51.818809509277344, -36.6544189453125, 699.0864868164062)","(16.392654418945312, -36.959556579589844, 701.42626953125)","(-73.49100494384766, 161.55072021484375, 48.157806396484375)","(-93.6824951171875, 162.1973419189453, 48.39323043823242)",POINT (0.2627754062414169 0.2095871567726135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,29,336544096073,6205771195,1,1,"(0.30148833990097046, 0.22502663731575012)","(0.220127671957016, 0.1935238540172577)",1,1,2.6634979248046875,2.453369140625,"(-51.99884796142578, -36.44880294799805, 699.657470703125)","(16.32537841796875, -36.69286346435547, 701.51123046875)","(-70.21044921875, 159.05421447753906, 47.24919891357422)","(-98.32261657714844, 164.80775451660156, 49.3433952331543)",POINT (0.2608080059289932 0.2092752456665039),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,29,336544212748,6205887866,1,1,"(0.35593488812446594, 0.3321249783039093)","(0.2794745862483978, 0.5255969166755676)",1,1,2.6234283447265625,2.4347686767578125,"(-52.338348388671875, -35.217044830322266, 701.1319580078125)","(16.03961753845215, -35.39408874511719, 703.5137939453125)","(-51.397789001464844, 139.49411010742188, 40.129940032958984)","(-77.81676483154297, 104.15901184082031, 27.269041061401367)",POINT (0.3177047371864319 0.4288609474897385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,29,336544229414,6205904532,1,1,"(0.3242664039134979, 0.21020784974098206)","(0.26852408051490784, 0.17542779445648193)",1,1,2.61248779296875,2.4120330810546875,"(-52.338348388671875, -35.217044830322266, 701.1319580078125)","(15.956307411193848, -35.36802673339844, 702.9993896484375)","(-62.34006118774414, 161.76065063476562, 48.234317779541016)","(-81.60043334960938, 168.11277770996094, 50.54627227783203)",POINT (0.2963952422142029 0.192817822098732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,29,336544246082,6205921199,1,1,"(0.3209066092967987, 0.19241411983966827)","(0.26082977652549744, 0.23329029977321625)",1,1,2.5877227783203125,2.2814178466796875,"(-52.3510627746582, -35.21159744262695, 701.10205078125)","(15.892435073852539, -35.36808395385742, 703.4384765625)","(-63.500953674316406, 165.0104522705078, 49.41710662841797)","(-84.25901794433594, 157.54495239257812, 46.69990539550781)",POINT (0.2908681929111481 0.2128522098064423),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
0,59,29,336544262756,6205937873,1,1,"(0.3416098356246948, 0.23283176124095917)","(0.26020723581314087, 0.22908227145671844)",1,1,2.5686492919921875,2.31597900390625,"(-52.4503288269043, -35.2773323059082, 701.74609375)","(15.829299926757812, -35.40962219238281, 703.851806640625)","(-56.34746170043945, 157.6287078857422, 46.73036575317383)","(-84.47412109375, 158.31350708007812, 46.97959518432617)",POINT (0.3009085357189178 0.2309570163488388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,29,336544279423,6205954539,1,1,"(0.3477502465248108, 0.23109549283981323)","(0.26201945543289185, 0.19852477312088013)",1,1,2.616073608398437,2.3313446044921875,"(-52.51878356933594, -35.37247085571289, 702.0101318359375)","(15.777233123779297, -35.433631896972656, 703.7717895507812)","(-54.225791931152344, 157.94581604003906, 46.84577560424805)","(-83.84795379638672, 163.8944091796875, 49.01094055175781)",POINT (0.3048848509788513 0.2148101329803467),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,29,336544296090,6205971206,1,1,"(0.3545464277267456, 0.2143370658159256)","(0.2730247974395752, 0.18898959457874298)",1,1,2.59112548828125,2.342864990234375,"(-52.589176177978516, -35.46057891845703, 702.025146484375)","(15.686023712158203, -35.5206413269043, 704.406005859375)","(-51.877540588378906, 161.00653076171875, 47.95975875854492)","(-80.04532623291016, 165.63592529296875, 49.64467239379883)",POINT (0.3137856125831604 0.2016633301973343),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,29,336544312758,6205987873,1,1,"(0.3316176235675812, 0.25319427251815796)","(0.2702450752258301, 0.1710880547761917)",1,1,2.573699951171875,2.327667236328125,"(-52.62335968017578, -35.51551055908203, 701.7741088867188)","(15.598176956176758, -35.578857421875, 704.245849609375)","(-59.80002212524414, 153.9097442626953, 45.3768424987793)","(-81.00579071044922, 168.90538024902344, 50.83473205566406)",POINT (0.3009313493967056 0.2121411636471748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,29,336544329424,6206004539,1,1,"(0.35372310876846313, 0.2040347456932068)","(0.2772107720375061, 0.16704918444156647)",1,1,2.56011962890625,2.328857421875,"(-52.802268981933594, -35.68887710571289, 702.680419921875)","(15.495920181274414, -35.649513244628906, 704.497314453125)","(-52.16201400756836, 162.88812255859375, 48.644569396972656)","(-78.59896850585938, 169.64303588867188, 51.10319137573242)",POINT (0.3154669404029846 0.1855419650673866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,29,336544346092,6206021206,1,1,"(0.33328214287757874, 0.2439212203025818)","(0.25755542516708374, 0.2076372355222702)",1,1,2.55999755859375,2.3240509033203125,"(-52.85165023803711, -35.75419235229492, 702.17822265625)","(15.365456581115723, -35.68032455444336, 704.119384765625)","(-59.22488784790039, 155.6033477783203, 45.99324035644531)","(-85.390380859375, 162.2301788330078, 48.40508270263672)",POINT (0.2954187840223312 0.225779227912426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,29,336544362759,6206037873,1,1,"(0.35222622752189636, 0.19688434898853302)","(0.27137699723243713, 0.2059708535671234)",1,1,2.5648651123046875,2.32830810546875,"(-53.040775299072266, -35.91358184814453, 702.83544921875)","(15.224483489990234, -35.75627899169922, 704.6738891601562)","(-52.679229736328125, 164.1940155029297, 49.119972229003906)","(-80.61467742919922, 162.53448486328125, 48.515953063964844)",POINT (0.3118016123771668 0.2014276012778282),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,29,336544379426,6206054539,1,1,"(0.3378656804561615, 0.21939724683761597)","(0.2664523720741272, 0.16992053389549255)",1,1,2.548080444335937,2.316253662109375,"(-53.1364631652832, -35.975242614746094, 702.4627685546875)","(15.092367172241211, -35.80125427246094, 704.5430297851562)","(-57.64115905761719, 160.08233642578125, 47.62343215942383)","(-82.3162612915039, 169.1186065673828, 50.91236114501953)",POINT (0.3021590262651444 0.1946588903665543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,29,336544396096,6206071209,1,1,"(0.3549720048904419, 0.23738378286361694)","(0.27997252345085144, 0.16442245244979858)",1,1,2.584930419921875,2.310150146484375,"(-53.29821014404297, -36.06962585449219, 702.9879150390625)","(14.943474769592285, -35.81481170654297, 704.5225219726562)","(-51.730491638183594, 156.79733276367188, 46.427791595458984)","(-77.64470672607422, 170.12277221679688, 51.277809143066406)",POINT (0.3174722641706467 0.2009031176567078),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,59,29,336544412764,6206087876,1,1,"(0.3316643238067627, 0.20242062211036682)","(0.2702610492706299, 0.19582775235176086)",1,1,2.5192413330078125,2.310791015625,"(-53.37504577636719, -36.12115478515625, 702.726318359375)","(14.844991683959961, -35.80218505859375, 704.6363525390625)","(-59.78388214111328, 163.18289184570312, 48.75194549560547)","(-81.00027465820312, 164.38699340820312, 49.19020462036133)",POINT (0.3009626865386963 0.1991241872310638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
