,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,24,34,156077096914,5337717073,1,1,"(0.5240738391876221, 0.12333705276250839)","(0.5235245823860168, 0.08496538549661636)",1,1,3.3614959716796875,3.494247436523437,"(-44.13072204589844, 51.97040557861328, 549.4048461914062)","(19.05783462524414, 41.688690185546875, 548.249267578125)","(8.613197326660156, 178.09507751464844, 54.179534912109375)","(8.422850608825684, 185.12368774414062, 56.737728118896484)",POINT (0.5237992107868195 0.1041512191295624),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077113582,5337733740,1,1,"(0.5260438919067383, 0.11241728067398071)","(0.5197821855545044, 0.0807834342122078)",1,1,3.323226928710937,3.4898681640625,"(-44.16976547241211, 51.984458923339844, 549.619384765625)","(19.034460067749023, 41.70135498046875, 548.367431640625)","(9.295894622802734, 180.09527587890625, 54.907554626464844)","(7.125982761383057, 185.8896942138672, 57.01652145385742)",POINT (0.5229130387306213 0.0966003574430942),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077130248,5337750406,1,1,"(0.522363007068634, 0.11698683351278305)","(0.5222529768943787, 0.07481218874454498)",1,1,3.3629913330078125,3.504791259765625,"(-44.2247200012207, 51.992462158203125, 549.77294921875)","(19.001468658447266, 41.708595275878906, 548.4854736328125)","(8.020328521728516, 179.25827026367188, 54.60288619995117)","(7.982180118560791, 186.9834442138672, 57.41462326049805)",POINT (0.5223079919815063 0.095899511128664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077146915,5337767072,1,1,"(0.5277963876724243, 0.10683649033308029)","(0.5248221755027771, 0.07956472784280777)",1,1,3.312484741210937,3.513778686523437,"(-44.29106903076172, 51.9991340637207, 549.8822631835938)","(18.924327850341797, 41.74272155761719, 548.682373046875)","(9.903194427490234, 181.1175079345703, 55.27961730957031)","(8.872506141662598, 186.11289978027344, 57.097808837890625)",POINT (0.5263092815876007 0.093200609087944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077163583,5337783740,1,1,"(0.5272032618522644, 0.11900855600833893)","(0.5188058018684387, 0.08500269055366516)",1,1,3.357208251953125,3.51409912109375,"(-44.38481521606445, 52.00567626953125, 549.9036254882812)","(18.845531463623047, 41.7809944152832, 548.6612548828125)","(9.697657585144043, 178.887939453125, 54.468116760253906)","(6.78762674331665, 185.11683654785156, 56.73524475097656)",POINT (0.5230045318603516 0.102005623281002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077180254,5337800410,1,1,"(0.5268173217773438, 0.12199463695287704)","(0.5187348127365112, 0.0814187303185463)",1,1,3.3705596923828125,3.4981689453125,"(-44.48634719848633, 52.0260009765625, 550.0496826171875)","(18.745319366455078, 41.83622741699219, 548.7417602539062)","(9.563909530639648, 178.3409881591797, 54.26900863647461)","(6.763025283813477, 185.7733154296875, 56.97418975830078)",POINT (0.5227760672569275 0.1017066836357117),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077196921,5337817077,1,1,"(0.5284258127212524, 0.10722316056489944)","(0.5178636908531189, 0.08902981132268906)",1,1,3.3660430908203125,3.528839111328125,"(-44.602272033691406, 52.060264587402344, 550.050048828125)","(18.631877899169922, 41.89225769042969, 548.7811279296875)","(10.121316909790039, 181.0466766357422, 55.25382995605469)","(6.46113920211792, 184.37916564941406, 56.4667854309082)",POINT (0.5231447517871857 0.0981264859437942),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077213588,5337833743,1,1,"(0.5254934430122375, 0.11029363423585892)","(0.5182629823684692, 0.08324074000120163)",1,1,3.365631103515625,3.501937866210937,"(-44.73525619506836, 52.129268646240234, 550.2251586914062)","(18.51648712158203, 41.96376419067383, 548.8623046875)","(9.105142593383789, 180.4842529296875, 55.04914093017578)","(6.599520206451416, 185.4395751953125, 56.85270690917969)",POINT (0.5218782126903534 0.0967671871185303),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077230255,5337850410,1,1,"(0.5275368094444275, 0.11282684653997421)","(0.520969569683075, 0.08547990024089813)",1,1,3.403915405273437,3.551300048828125,"(-44.85329055786133, 52.16623306274414, 550.1671752929688)","(18.386594772338867, 42.031044006347656, 549.02783203125)","(9.813239097595215, 180.020263671875, 54.88021469116211)","(7.537463188171387, 185.0294189453125, 56.70341491699219)",POINT (0.5242531895637512 0.0991533733904362),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077246923,5337867077,1,1,"(0.528452455997467, 0.1233307495713234)","(0.5181301236152649, 0.08408340066671371)",1,1,3.3775177001953125,3.55035400390625,"(-44.98917007446289, 52.2011833190918, 550.0717163085938)","(18.258811950683594, 42.09487533569336, 548.7918090820312)","(10.130549430847168, 178.0962371826172, 54.1799430847168)","(6.55346155166626, 185.28521728515625, 56.796539306640625)",POINT (0.523291289806366 0.1037070751190186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077263590,5337883744,1,1,"(0.5313424468040466, 0.10902196913957596)","(0.5189841985702515, 0.09880673885345459)",1,1,3.38720703125,3.5646209716796875,"(-45.15117263793945, 52.257686614990234, 550.1076049804688)","(18.110326766967773, 42.17511749267578, 548.656982421875)","(11.132024765014648, 180.7172088623047, 55.13390350341797)","(6.849442958831787, 182.5883331298828, 55.8149528503418)",POINT (0.525163322687149 0.1039143539965153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077280257,5337900410,1,1,"(0.5276915431022644, 0.11501894891262054)","(0.5213468074798584, 0.09667349606752396)",1,1,3.41448974609375,3.56427001953125,"(-45.319419860839844, 52.29901123046875, 550.0913696289062)","(17.955875396728516, 42.24261474609375, 548.7234497070312)","(9.866851806640625, 179.61871337890625, 54.73410415649414)","(7.668171405792236, 182.9790802001953, 55.95716857910156)",POINT (0.5245191752910614 0.1058462224900722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077296923,5337917076,1,1,"(0.526695191860199, 0.11212248355150223)","(0.5160033702850342, 0.0965808779001236)",1,1,3.3690338134765625,3.56243896484375,"(-45.49241256713867, 52.32537078857422, 549.9323120117188)","(17.77579116821289, 42.31135559082031, 548.5491943359375)","(9.521577835083008, 180.14927673339844, 54.92720413208008)","(5.8164777755737305, 182.9960479736328, 55.96336364746094)",POINT (0.5213492810726166 0.1043516807258129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077313592,5337933745,1,1,"(0.5291367769241333, 0.11304056644439697)","(0.5210093855857849, 0.08071170747280121)",1,1,3.3973388671875,3.54925537109375,"(-45.685279846191406, 52.36491012573242, 550.0565795898438)","(17.603626251220703, 42.391937255859375, 548.5240478515625)","(10.367682456970215, 179.98110961914062, 54.86598205566406)","(7.551238059997559, 185.90281677246094, 57.02134704589844)",POINT (0.5250730812549591 0.0968761369585991),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077330262,5337950414,1,1,"(0.49175602197647095, 0.1050044596195221)","(0.4911715090274811, 0.08362424373626709)",1,1,3.4091339111328125,3.57525634765625,"(-45.936119079589844, 52.44837951660156, 550.15576171875)","(17.351200103759766, 42.52080535888672, 548.3521728515625)","(-2.5861170291900635, 181.45309448242188, 55.4017448425293)","(-2.788663864135742, 185.36932373046875, 56.8271369934082)",POINT (0.491463765501976 0.0943143516778946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077346929,5337967081,1,1,"(0.49488845467567444, 0.09052345901727676)","(0.4886678457260132, 0.04486250877380371)",1,1,3.4065093994140625,3.547103881835937,"(-46.1125373840332, 52.51295471191406, 549.977294921875)","(17.154499053955078, 42.63762283325195, 548.3119506835938)","(-1.500614047050476, 184.1055908203125, 56.3671875)","(-3.6562869548797607, 192.46937561035156, 59.411346435546875)",POINT (0.4917781502008438 0.0676929838955402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077363594,5337983745,1,1,"(0.49723681807518005, 0.09462682902812958)","(0.4884628355503082, 0.06633386015892029)",1,1,3.4022979736328125,3.60430908203125,"(-46.236698150634766, 52.56257629394531, 549.9509887695312)","(17.03350257873535, 42.71735382080078, 548.1509399414062)","(-0.6868106722831726, 183.3539581298828, 56.0936164855957)","(-3.727339744567871, 188.53643798828125, 57.979881286621094)",POINT (0.4928498268127441 0.0804803445935249),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077380263,5338000414,1,1,"(0.49408867955207825, 0.09529893845319748)","(0.4906063973903656, 0.06783507019281387)",1,1,3.4235382080078125,3.5954742431640625,"(-46.344810485839844, 52.620811462402344, 549.9598999023438)","(16.94994354248047, 42.79600524902344, 548.1548461914062)","(-1.7777719497680664, 183.23085021972656, 56.048828125)","(-2.9844815731048584, 188.26144409179688, 57.87980270385742)",POINT (0.4923475384712219 0.0815670043230057),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077396930,5338017080,1,1,"(0.49484097957611084, 0.0965888649225235)","(0.48977670073509216, 0.05252398923039436)",1,1,3.4341583251953125,3.5564117431640625,"(-46.40866470336914, 52.67362976074219, 549.8323974609375)","(16.872295379638672, 42.877403259277344, 548.04931640625)","(-1.5170563459396362, 182.9945831298828, 55.96281814575195)","(-3.2720165252685547, 191.0659942626953, 58.90055847167969)",POINT (0.4923088401556015 0.0745564270764589),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077413597,5338033747,1,1,"(0.49966105818748474, 0.08689544349908829)","(0.49088406562805176, 0.06206408515572548)",1,1,3.3871307373046875,3.6004638671875,"(-46.45234680175781, 52.71159362792969, 549.8173828125)","(16.837932586669922, 42.92940139770508, 548.0259399414062)","(0.15326113998889923, 184.7701416015625, 56.60905838012695)","(-2.8882927894592285, 189.3185272216797, 58.26453399658203)",POINT (0.4952725619077682 0.0744797643274069),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077430265,5338050414,1,1,"(0.49433213472366333, 0.09802292287349701)","(0.4872682988643646, 0.06354114413261414)",1,1,3.464569091796875,3.56939697265625,"(-46.472068786621094, 52.747474670410156, 549.8394775390625)","(16.82419204711914, 42.98309326171875, 548.0935668945312)","(-1.6934125423431396, 182.73190307617188, 55.867210388183594)","(-4.141267776489258, 189.0479736328125, 58.16606903076172)",POINT (0.490800216794014 0.0807820335030556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077446940,5338067089,1,1,"(0.4937528073787689, 0.11311733722686768)","(0.486214816570282, 0.058608636260032654)",1,1,3.4490966796875,3.560165405273437,"(-46.471588134765625, 52.75437927246094, 549.8135986328125)","(16.829959869384766, 42.99653625488281, 548.0262451171875)","(-1.8941569328308105, 179.967041015625, 54.860870361328125)","(-4.506350040435791, 189.95147705078125, 58.49491500854492)",POINT (0.4899838119745254 0.0858629867434502),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077463607,5338083755,1,1,"(0.492275208234787, 0.09734183549880981)","(0.4870224893093109, 0.07620777189731598)",1,1,3.4290313720703125,3.606353759765625,"(-46.469329833984375, 52.75379943847656, 549.8051147460938)","(16.834653854370117, 43.00212097167969, 548.04296875)","(-2.406202554702759, 182.85665893554688, 55.912620544433594)","(-4.226457595825195, 186.72781372070312, 57.32158660888672)",POINT (0.489648848772049 0.0867748036980629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077480274,5338100422,1,1,"(0.4896993935108185, 0.09432382136583328)","(0.4895148277282715, 0.06033755838871002)",1,1,3.404037475585937,3.577850341796875,"(-46.467864990234375, 52.73530960083008, 549.7886962890625)","(16.83572769165039, 42.99127960205078, 548.0765380859375)","(-3.298825263977051, 183.4094696044922, 56.11381149291992)","(-3.36275577545166, 189.634765625, 58.37966537475586)",POINT (0.489607110619545 0.0773306898772716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,34,156077496942,5338117089,1,1,"(0.4971168637275696, 0.09747330099344254)","(0.4864417314529419, 0.06543910503387451)",1,1,3.39599609375,3.57330322265625,"(-46.48663330078125, 52.736297607421875, 549.7867431640625)","(16.81544303894043, 43.00929260253906, 548.1602783203125)","(-0.7283797860145569, 182.83258056640625, 55.90385055541992)","(-4.427712440490723, 188.7003173828125, 58.03953552246094)",POINT (0.4917792975902557 0.0814562030136585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
