,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,question.1,  .1,letrec.1,-----------.1,f.1,lambda.1,x.1,cons.1,if.1,=.1,modulo.1,x.2,3.1,0.1,*.1,x.3,2.1,x.4,lambda.2,().1,f.2,+.1,x.5,1.1,).1,).2,).3,).4,].1,).5,lambda.3,().2,f.3,1.2,).6,).7,).8,question,code,choices
0,27,34,242827835430,9460421244,1,1,"(0.3979310989379883, 0.35242199897766113)","(0.39813098311424255, 0.3743076026439667)",1,1,3.0274810791015625,3.056549072265625,"(-19.902908325195312, 47.76445770263672, 470.9573974609375)","(43.27265548706055, 49.894874572753906, 470.62066650390625)","(-35.099884033203125, 136.13330078125, 38.90668869018555)","(-35.03060531616211, 132.12448120117188, 37.44761657714844)",POINT (0.3980310410261154 0.3633648008108139),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,34,242827852098,9460437911,1,1,"(0.40247491002082825, 0.3564692735671997)","(0.39922669529914856, 0.37960970401763916)",1,1,3.0323486328125,3.018798828125,"(-19.988540649414062, 47.72848892211914, 470.69317626953125)","(43.169734954833984, 49.89006805419922, 470.5465087890625)","(-33.52528381347656, 135.39195251464844, 38.636871337890625)","(-34.650909423828125, 131.15328979492188, 37.0941276550293)",POINT (0.4008508026599884 0.3680394887924194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,34,242827868765,9460454578,1,1,"(0.4062888026237488, 0.35464295744895935)","(0.3983738422393799, 0.37173765897750854)",1,1,3.0329132080078125,3.0596160888671875,"(-20.082565307617188, 47.74134826660156, 470.88372802734375)","(43.08318328857422, 49.88662338256836, 470.5837707519531)","(-32.20362854003906, 135.7264862060547, 38.75861740112305)","(-34.94646072387695, 132.59523010253906, 37.61893081665039)",POINT (0.4023313224315643 0.363190308213234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,34,242827885432,9460471244,1,1,"(0.4056304693222046, 0.35658782720565796)","(0.40566834807395935, 0.3747763931751251)",1,1,3.059814453125,3.087799072265625,"(-20.167091369628906, 47.740753173828125, 470.97650146484375)","(42.993141174316406, 49.89117431640625, 470.63226318359375)","(-32.43177032470703, 135.37022399902344, 38.62899398803711)","(-32.418636322021484, 132.0386199951172, 37.41634750366211)",POINT (0.405649408698082 0.3656821101903915),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,34,242827902099,9460487911,1,1,"(0.40350988507270813, 0.35362866520881653)","(0.3999254107475281, 0.372696191072464)",1,1,3.082550048828125,3.075469970703125,"(-20.25363540649414, 47.767372131347656, 471.1201477050781)","(42.91168212890625, 49.917579650878906, 470.7535095214844)","(-33.166629791259766, 135.9122772216797, 38.826236724853516)","(-34.40877914428711, 132.41966247558594, 37.55501174926758)",POINT (0.4017176479101181 0.3631624281406403),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,34,242827918766,9460504577,1,1,"(0.4035850167274475, 0.35046106576919556)","(0.39767956733703613, 0.3682331442832947)",1,1,3.095443725585937,3.0899658203125,"(-20.374420166015625, 47.78230667114258, 471.22393798828125)","(42.81682586669922, 49.96604537963867, 470.95123291015625)","(-33.140602111816406, 136.49249267578125, 39.037410736083984)","(-35.187049865722656, 133.23715209960938, 37.85258865356445)",POINT (0.4006322920322418 0.3593471050262451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,34,242827935433,9460521244,1,1,"(0.4047123193740845, 0.3564113676548004)","(0.3949146270751953, 0.36318597197532654)",1,1,3.0743560791015625,3.093170166015625,"(-20.485492706298828, 47.7767448425293, 471.1798095703125)","(42.70073699951172, 50.0040283203125, 471.07818603515625)","(-32.74993133544922, 135.40255737304688, 38.64072799682617)","(-36.145198822021484, 134.16165161132812, 38.18907165527344)",POINT (0.3998134732246399 0.3597986698150635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,34,242827952101,9460537911,1,1,"(0.4013752043247223, 0.3638962507247925)","(0.40101158618927, 0.3706675171852112)",1,1,3.1142730712890625,3.102447509765625,"(-20.605600357055664, 47.81889343261719, 471.41937255859375)","(42.56163787841797, 50.082275390625, 470.90972900390625)","(-33.90636444091797, 134.0315399169922, 38.14173126220703)","(-34.032386779785156, 132.79124450683594, 37.690269470214844)",POINT (0.4011933952569962 0.3672818839550018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,34,242827968769,9460554579,1,1,"(0.3978137969970703, 0.36505722999572754)","(0.39839670062065125, 0.3783082365989685)",1,1,3.1183319091796875,3.0715484619140625,"(-20.736053466796875, 47.80402755737305, 471.39837646484375)","(42.418731689453125, 50.136714935302734, 471.0641174316406)","(-35.140525817871094, 133.81887817382812, 38.064334869384766)","(-34.93852996826172, 131.39169311523438, 37.18085479736328)",POINT (0.3981052488088608 0.371682733297348),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,34,242827985437,9460571246,1,1,"(0.3805452287197113, 0.28798872232437134)","(0.3756553530693054, 0.3351863920688629)",1,1,3.126434326171875,3.068603515625,"(-20.892578125, 47.87427520751953, 471.7076416015625)","(42.213836669921875, 50.2806396484375, 471.33673095703125)","(-41.124725341796875, 147.9356231689453, 43.20238494873047)","(-42.81924819946289, 139.2903594970703, 40.055809020996094)",POINT (0.3781002908945084 0.3115875571966171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
